Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
104000	-0.14900427923773832	60.0	0.052449410369708224	0.0	-14.050406455993652	0.19255804	13.27541	-0.80189764	[0.00580184]
105000	-0.1713749033215076	57.2	0.05528878829542476	5.6	-13.766669273376465	0.23422082	12.97172	0.48099422	[0.00583566]
106000	-0.1279916399056158	48.0	0.026356039584082874	15.543487382180357	-14.012414932250977	0.19558066	13.091454	1.8252976	[0.00594275]
107000	-0.14839997369936864	59.8	0.062471633211056275	0.4	-13.83880615234375	5.593097	12.80615	-1.5970324	[0.00597575]
108000	-0.15963105338667857	54.2	0.051413726730124516	11.6	-13.7106294631958	0.17140728	13.238148	-0.7601651	[0.00599982]
109000	-0.09327737847749669	38.0	0.07564185788140351	19.40103090044444	-13.777297019958496	0.35642278	12.912787	2.114394	[0.00600745]
110000	-0.1570402464292439	48.0	0.06483640212808467	14.913081505845799	-13.818865776062012	0.24079917	13.201801	0.09432843	[0.00604177]
111000	-0.08846279874265417	50.4	0.04873255103834929	19.200000000000003	-13.684715270996094	0.29244262	12.89176	1.5401919	[0.0059256]
112000	-0.12688770659108578	56.2	0.015492715658545965	7.6000000000000005	-13.719584465026855	0.13315369	13.236599	0.57750565	[0.00615475]
113000	-0.03660324869578058	38.6	0.2743227231445848	26.36361128525453	-13.672568321228027	0.23602186	13.56373	2.6300719	[0.00631477]
114000	-0.16440169957691517	45.0	0.06948422442756473	19.328735085359313	-13.624768257141113	0.1902251	13.389252	-0.5828442	[0.00653611]
115000	-0.1423079840380565	60.0	0.028800657044954013	0.0	-13.2460355758667	5.0674043	12.265648	0.38757458	[0.0064929]
116000	-0.09454898979959797	45.4	0.09010186238376036	20.392155354449418	-13.379762649536133	0.19146578	12.374738	-1.2316116	[0.00661132]
117000	-0.17108062414293929	60.0	0.07965516134470219	0.0	-13.449324607849121	0.3273912	12.607319	0.27048588	[0.00648576]
118000	-0.17912323709036787	46.6	0.0877672643600684	12.515590277729613	-13.331242561340332	0.26904374	12.755596	-0.3828761	[0.00658245]
119000	-0.010683777685118134	31.0	0.15271299591167617	24.2816803372419	-13.013206481933594	5.0043745	12.430471	0.6155671	[0.00688819]
120000	0.04260389417205818	48.2	0.48410217040801456	23.599999999999994	-13.078165054321289	0.30969682	12.417377	1.8262377	[0.00709856]
121000	-0.15965701377593883	60.0	0.08086584157501213	0.0	-12.812315940856934	0.31759754	12.599926	-0.17358696	[0.00724571]
122000	-0.12270326987169064	60.0	0.030570955653946092	0.0	-13.123613357543945	0.15654033	12.336891	1.2106367	[0.00760544]
123000	-0.0681237676903734	45.8	0.13365878677216816	21.692394980729997	-12.91620922088623	5.7859054	12.586827	-0.18821251	[0.00779269]
124000	-0.19402367160971726	51.2	0.07253878265655031	17.6	-12.842864036560059	0.7094674	11.91069	-2.1332486	[0.00783959]
125000	-0.1451337265760663	53.4	0.035063466277608216	13.200000000000001	-12.737324714660645	0.18350239	11.745724	0.70693463	[0.00822127]
126000	-0.2002350578842786	60.0	0.07670257814717486	0.0	-12.870234489440918	0.17253554	12.259188	0.40666896	[0.00812612]
127000	0.14713112593273567	37.4	0.433770421026819	27.72435752186153	-12.619375228881836	0.33832014	12.215836	-0.88018745	[0.00783988]
128000	-0.09525033568015037	37.6	0.0813091496070232	22.966061917533878	-12.627681732177734	0.21740073	11.325461	-0.3280031	[0.00755562]
129000	-0.13971366844605224	60.0	0.014558806878921665	0.0	-12.688650131225586	0.25139672	11.812705	1.7948384	[0.00719236]
130000	-0.11942478762544195	32.4	0.06289120398737288	17.442476888332116	-12.737918853759766	0.13031316	12.2302475	-1.0745593	[0.00713901]
131000	-0.17031261591595898	55.6	0.04000392138033532	8.8	-12.745989799499512	0.17178145	12.143381	-0.8493689	[0.00687321]
132000	-0.17444864983567826	50.4	0.05924692726297796	19.200000000000003	-12.38984489440918	0.6801101	11.994059	-0.3199883	[0.00658747]
133000	-0.08666928913994762	42.0	0.05655250115042183	22.369622258768697	-12.72413444519043	0.30422953	12.305075	1.0462179	[0.0065152]
134000	-0.12677670668042829	50.6	0.029005949148565167	18.8	-12.733015060424805	0.14590436	12.02143	-0.59746504	[0.00660533]
135000	-0.12217307470711836	53.0	0.03655434514609198	8.62554346113913	-12.579058647155762	0.6283957	12.063213	5.296521	[0.00642025]
136000	-0.12541313382016053	47.2	0.06437214861686648	15.992498241363043	-12.54897403717041	0.42717335	11.937405	-0.17511415	[0.00640465]
137000	-0.11017220784136587	50.2	0.06268576213962329	19.6	-12.808540344238281	0.35998672	12.272564	-2.3797781	[0.006312]
138000	-0.12041029083571345	44.0	0.05427251324102066	19.687559523719543	-12.788458824157715	0.30264592	12.243805	0.88853955	[0.00625866]
139000	-0.148859834719749	60.0	0.02615476970830017	0.0	-12.80530834197998	0.17486933	12.371713	-0.17150116	[0.00623913]
140000	-0.15631444048645235	60.0	0.051320227539310745	0.0	-12.711752891540527	0.34067017	12.462059	0.67028046	[0.00616252]
141000	-0.023834227796019146	48.4	0.25414594700749027	23.2	-12.665428161621094	0.17490421	12.3117695	-1.486501	[0.00612907]
142000	-0.10712788007955779	53.6	0.03445353293978399	12.8	-12.766519546508789	0.22360504	11.841536	0.11425269	[0.00601013]
143000	-0.12746202649841346	59.2	0.02016932144568015	1.5999999999999999	-12.912971496582031	0.20104358	12.675491	-0.24126653	[0.00621019]
144000	-0.09489119672946139	48.8	0.1456154373077647	22.400000000000002	-12.844340324401855	0.3722933	12.552126	-0.47819746	[0.00625451]
145000	-0.07810014954804173	38.6	0.18583440801996742	26.257189491642094	-12.737959861755371	0.34431237	12.61252	2.1241715	[0.00624004]
146000	-0.139349564112837	48.6	0.07253587015284306	19.053608582103287	-12.83464241027832	0.28567198	12.542887	-1.4269571	[0.00631346]
147000	-0.149983093135139	41.8	0.037896469513371576	17.95995545651492	-12.767010688781738	0.3059944	12.460781	-2.6168585	[0.00635443]
148000	-0.12481560693856371	46.0	0.052670799764703666	17.35511451993331	-12.635638236999512	0.73051286	12.141851	1.081144	[0.00640278]
149000	-0.16793746056594333	43.4	0.09503351543029825	20.62619693496598	-12.909477233886719	0.26238236	12.388454	1.3754649	[0.00639167]
150000	-0.18841915467072776	60.0	0.08808369785175438	0.0	-12.958810806274414	0.37332326	12.290937	-1.1894622	[0.00661515]
151000	-0.08821726866942406	33.6	0.06656697032311953	21.8961183774659	-12.951399803161621	0.2489413	12.362502	1.3562949	[0.00639987]
152000	-0.11862653786970676	45.4	0.09674602091923655	21.029503084951862	-12.760469436645508	0.8793887	12.073344	-2.106622	[0.00637687]
153000	-0.1256501343748311	42.0	0.06755673449834385	22.190087877248256	-12.868496894836426	1.0483222	12.305668	-2.0024743	[0.00640734]
154000	-0.13440304266193942	60.0	0.005375684739467254	0.0	-13.056178092956543	4.268672	12.473049	0.07418436	[0.00622548]
155000	-0.17718229690785148	50.4	0.0752047183378237	19.200000000000003	-12.914011001586914	0.23312327	12.554504	-1.2964425	[0.0062852]
156000	0.09400918982003673	48.2	0.4531174884174032	23.599999999999994	-13.074101448059082	0.33709905	12.044905	0.09535575	[0.00622808]
157000	-0.16004697029452272	52.2	0.045545921624906234	15.6	-12.994738578796387	0.3603422	12.231255	1.0262291	[0.00657191]
158000	-0.12947852252956477	43.0	0.042423406291496685	20.8806130178211	-12.917340278625488	0.25024936	12.437319	0.7926514	[0.00688331]
159000	-0.10980059667175109	49.2	0.0937050928955668	20.614557962760202	-12.911836624145508	0.46200043	12.251133	2.602602	[0.00706907]
160000	-0.057435133768150945	43.0	0.11338587041296998	22.271057451320086	-13.09447956085205	0.49953794	11.947086	0.74576104	[0.00709682]
161000	-0.1270188716873048	49.8	0.07600229507748497	20.4	-12.968256950378418	4.106573	12.260007	-0.77660066	[0.00720471]
162000	-0.1328967485406546	59.2	0.01688939249708212	1.5999999999999999	-12.73571491241455	2.4714723	11.725836	-0.9631773	[0.00748457]
163000	-0.07573154106354116	41.4	0.1104324136923825	23.268863315598377	-12.92345142364502	0.40590104	12.369127	-1.4122217	[0.00733555]
164000	-0.10729699576201734	35.6	0.05773911544701502	15.957443404254954	-13.056245803833008	0.3286735	11.917481	2.2874312	[0.00738226]
165000	0.0014670687725661963	30.2	0.2546864997746271	22.33741256278354	-12.781925201416016	0.30913112	12.197628	-2.1572814	[0.00705544]
166000	-0.14890592863357152	51.8	0.050438805662180064	10.628264204469138	-12.784284591674805	0.16495262	12.138743	1.8328594	[0.00699887]
167000	-0.0431380739836414	40.2	0.1724050169756494	24.709512338368803	-12.653861045837402	0.6105703	11.710113	-1.1930602	[0.0069243]
168000	-0.14510418930841412	51.8	0.0631999897368959	16.400000000000002	-12.688934326171875	0.39059025	11.846129	-3.5943627	[0.006954]
169000	-0.15261395950312998	44.0	0.0607426769890633	16.284962388657824	-12.862983703613281	0.28008348	12.635886	0.9745338	[0.00707635]
170000	-0.1142335343233597	36.2	0.05306798291462969	21.479292353334177	-12.739087104797363	0.52096164	12.169909	1.6025453	[0.00741003]
171000	-0.009053916561231867	40.8	0.2519601194827364	24.350770008359078	-12.673674583435059	5.698635	11.775122	-1.0348725	[0.00749797]
172000	-0.13340039174093285	45.2	0.07768189276592752	19.415457759218555	-12.68957805633545	4.0157733	12.507429	-0.6855665	[0.00733272]
173000	-0.20166466900818159	56.6	0.05148028797772269	6.8	-12.643759727478027	2.9763618	12.040199	-0.546244	[0.00733318]
174000	-0.1111905460073191	36.8	0.10107626396658297	20.291870293297265	-12.550726890563965	1.5042391	12.176563	-3.9712977	[0.00746237]
175000	-0.1392556157689145	44.2	0.037827765353686	19.55914108543624	-12.526552200317383	0.46783188	11.996135	1.4724076	[0.00714304]
176000	-0.15393341731202279	57.4	0.04413632215488553	5.2	-12.718660354614258	0.17044738	12.290694	-1.324392	[0.00712193]
177000	-0.15271403986504817	57.0	0.03721975107254159	6.0	-12.594985008239746	4.9528513	12.057299	-1.9524766	[0.00724688]
178000	-0.13105002096518334	42.4	0.11741915957664582	22.141364004956877	-12.457690238952637	0.45588514	12.253556	1.9634454	[0.00720145]
179000	-0.1803114467494584	58.8	0.055009361019010584	2.4	-12.671392440795898	0.16254324	11.691977	0.9475308	[0.00723443]
180000	-0.15091769645802605	60.0	0.034103568590917475	0.0	-12.607280731201172	0.37867916	12.436643	1.1332653	[0.00719486]
181000	-0.11009886053147133	50.4	0.0506720194422411	19.2	-12.483701705932617	4.9245768	12.360236	-1.9100336	[0.00740212]
182000	-0.16669891831317368	59.8	0.019219250528936204	0.4	-12.486401557922363	0.285401	12.196852	-2.5998135	[0.00734641]
183000	-0.09117224576031305	47.4	0.1559385937809175	21.77705214210592	-12.617541313171387	0.4957602	12.563717	2.7540302	[0.00758143]
184000	0.07441666205718897	37.0	0.2684553345667994	28.170906978654415	-12.806558609008789	0.49492767	12.3054695	2.7976604	[0.00790534]
185000	-0.1490067196481275	55.4	0.011226795776508468	9.200000000000001	-12.672579765319824	1.3628767	12.0963545	0.9876582	[0.00820136]
186000	-0.13827541909993385	47.4	0.06905821759557265	16.341358572652396	-12.615049362182617	0.7820426	12.6602955	1.4907802	[0.00829879]
187000	-0.0726708570157341	48.6	0.1956596589832662	22.8	-12.638018608093262	0.44337624	12.387065	-0.93552136	[0.0081412]
188000	-0.14820226022917976	48.8	0.060600416505321816	15.380507143784303	-12.744112968444824	0.61973655	12.411226	-0.806627	[0.00831876]
189000	-0.0922654027819018	49.4	0.10080738507995216	21.200000000000003	-12.747710227966309	0.92265266	12.427674	1.7735394	[0.00867974]
190000	-0.14709088308281013	60.0	0.02145257860231658	0.0	-12.770874977111816	2.5916233	12.36517	0.51001185	[0.00824348]
191000	-0.14339740580938815	44.8	0.08183011248949129	19.135307679783985	-12.838397026062012	0.28374854	11.871004	2.780551	[0.00798288]
192000	-0.07296681789437509	27.8	0.05847599767369668	19.701776569639605	-12.74344253540039	2.9762092	12.003939	0.18367177	[0.00839398]
193000	-0.17823674776974013	49.0	0.05219120005904369	16.29723902997069	-12.903853416442871	0.3579402	12.818299	1.8751142	[0.00851955]
194000	-0.1615895020061401	44.8	0.03605096943695247	12.765578717786358	-12.75837230682373	0.32430536	12.220045	0.83886206	[0.00852102]
195000	-0.11676644793122722	60.0	0.02214954383021792	0.0	-12.840415000915527	0.88996243	12.304732	-3.20957	[0.0082486]
196000	-0.16150773601253807	60.0	0.02787110754464951	0.0	-12.817840576171875	0.3469181	11.898313	1.149176	[0.00813806]
197000	-0.1321514603080911	50.6	0.011514223377624932	18.8	-12.750635147094727	0.72969234	12.216591	-0.3868819	[0.0080845]
198000	-0.169812961640666	51.8	0.06943099503869128	16.4	-12.76800537109375	0.4534912	12.352983	1.7771814	[0.00777953]
199000	-0.09080878618802272	41.4	0.13898537684117368	23.559286916203554	-12.848413467407227	0.3092844	12.069235	1.746128	[0.00789364]
200000	-0.10528220070058476	38.6	0.07701188175055458	20.401960690090547	-12.635111808776855	0.30293238	12.260853	0.8387302	[0.00806844]
201000	-0.0752621291304257	30.2	0.16120350629418695	19.208331525668747	-12.806857109069824	0.36326092	12.558696	-0.22820249	[0.0082466]
202000	-0.006390287474881745	39.2	0.24772520599136216	25.755776051208397	-12.661026954650879	0.80590653	12.182899	1.4074249	[0.00841568]
203000	-0.18845407590221513	53.4	0.04554604761905714	13.200000000000001	-12.625391006469727	1.0805309	11.926838	-0.8379769	[0.0084703]
204000	-0.12888235921360022	57.2	0.04417229206482777	5.6	-12.682671546936035	0.34574318	12.101014	-1.7594571	[0.00833803]
205000	-0.16640843801456465	56.6	0.05066799475879736	6.8	-12.720857620239258	5.1390715	11.684062	-0.7712795	[0.00831442]
206000	-0.09412860899333975	36.2	0.09042809253978423	20.1037309970065	-12.813483238220215	0.37938607	12.10286	-0.41096687	[0.0079087]
207000	0.10046952442622273	38.4	0.45027885553923946	26.642822673282947	-12.894993782043457	1.0848484	11.950855	-2.881608	[0.00798274]
208000	-0.10424008925867172	43.8	0.08114043202308263	21.35790251873999	-12.93212890625	5.151499	11.985361	-2.6410613	[0.00763204]
209000	-0.1328091158907574	37.6	0.006449869169553594	18.83188785013335	-12.965598106384277	0.93627656	12.147105	1.0362239	[0.00785501]
210000	-0.15516159401964674	55.0	0.03164638005449772	6.196773353931867	-13.002942085266113	0.31430092	12.15215	-0.1795997	[0.0078455]
211000	-0.12498156384012224	43.4	0.06322777888276085	20.529003872570144	-12.781996726989746	5.1125603	11.9108925	-1.0960194	[0.00783639]
212000	-0.08603104435235506	37.2	0.04719023332392778	18.301912468373352	-13.073081016540527	0.60483164	12.46044	-0.7878369	[0.00802812]
213000	-0.12244044901241793	54.4	0.00897622493511667	11.200000000000001	-13.27587890625	0.9965093	12.511213	2.8919883	[0.00831923]
214000	-0.17090838058360835	60.0	0.03974968129653641	0.0	-12.951431274414062	0.28997752	11.621466	-0.3576011	[0.00848518]
215000	-0.09957448604152772	45.2	0.037596156348619375	18.659046063504963	-12.917574882507324	4.5833597	11.547948	-1.7196207	[0.0085804]
216000	-0.0961823223008018	34.6	0.07229920417215438	21.312906887611554	-13.001891136169434	4.9405375	12.094328	-0.05003655	[0.00852361]
217000	-0.14458375161892248	48.2	0.030941085577301332	9.765244492586962	-13.030444145202637	0.50328094	12.023155	-0.9610622	[0.00852079]
218000	-0.13319063398760583	43.2	0.082839045555972	21.188676221038445	-13.098373413085938	0.22727579	11.92375	-0.643565	[0.00875872]
219000	-0.12536368554563818	57.8	0.021556887702361482	4.4	-12.691688537597656	5.8856564	11.828783	0.7370995	[0.00893069]
220000	-0.13994529795657282	43.4	0.05578484125938502	20.35288677313368	-13.112151145935059	0.53216505	12.475651	-0.35363048	[0.00918378]
221000	-0.10777279579384454	54.6	0.032535910682996445	10.799999999999999	-12.930529594421387	0.47564355	11.308753	1.3562138	[0.00945038]
222000	-0.0997946422569811	40.4	0.05487534955094449	17.54536975956905	-13.203434944152832	1.3074007	12.170422	-1.1929626	[0.00966281]
223000	-0.061754394289465	40.8	0.08023205833571657	23.726778120933318	-12.762558937072754	0.59739053	11.423542	-1.0731378	[0.00958314]
