Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
30.0	-8.39	57.0	-30.78	672	4820	0.00017252225598853653	0.2135692338749064	120846	6191	-9.035689353942871
30.0	-25.74	100.0	-72.6	675	4840	0.00016596184289159854	0.21241606568791171	121392	6191	-9.04178524017334
30.0	-13.65	100.0	-55.31	679	4860	0.00018162957925364805	0.2113315153485586	121908	6191	-9.069527626037598
30.0	-13.82	100.0	-24.25	684	4880	0.00016737033109195896	0.2103363585386957	122383	6191	-9.025239944458008
14.0	-0.26	87.0	-39.98	687	4900	7.752423383751693e-05	0.20921991335630974	122922	6191	-9.130146026611328
30.0	-17.13	100.0	-48.08	689	4920	0.00015729399231391225	0.20807567111511038	123479	6191	-9.0584716796875
30.0	-20.66	81.0	-38.89	689	4940	0.0001648398546072153	0.20689453836611033	124059	6191	-9.093488693237305
30.0	-24.22	84.0	-56.38	693	4960	0.000168492236445027	0.20582348332984673	124587	6191	-9.025032043457031
30.0	-12.53	81.0	-31.35	694	4980	0.00016020641748206203	0.2047152529196512	125138	6191	-9.135367393493652
14.0	-0.49	100.0	-51.2	697	5000	7.786774635314941e-05	0.20362834623446086	125682	6191	-9.087381362915039
30.0	-25.37	91.0	-37.19	703	5020	0.00017270552684586361	0.202615830115769	126191	6191	-9.059260368347168
30.0	-16.29	100.0	-29.93	708	5040	0.00016187415236518498	0.20166116417871532	126673	6191	-9.077577590942383
30.0	-10.56	100.0	-59.93	711	5060	0.00015086340809999246	0.2006145387399874	127207	6191	-9.05342960357666
30.0	-24.37	81.0	-46.06	713	5080	0.00017055977047897698	0.19950036727016746	127781	6192	-9.579367637634277
30.0	-22.08	100.0	-40.78	715	5100	0.000157470469381295	0.19842040918595133	128341	6192	-9.607558250427246
30.0	-23.9	65.0	-42.6	719	5120	0.00017143809236586094	0.197431159191012	128856	6192	-9.543612480163574
30.0	-21.3	100.0	-46.15	722	5140	0.00017670907862919313	0.19641006504689862	129392	6192	-9.573786735534668
30.0	-15.91	100.0	-52.29	725	5160	0.0001544895560242409	0.19540149535726015	129925	6192	-9.567442893981934
30.0	-15.18	100.0	-46.95	729	5180	0.00016409964174837679	0.1944287562278204	130442	6192	-9.564478874206543
30.0	-15.15	83.0	-37.18	733	5200	0.00016163500455709605	0.19345714500025923	130962	6192	-9.638154983520508
29.0	-0.25	100.0	-53.9	735	5220	0.0001584610719790404	0.19241372097312448	131526	6192	-9.567000389099121
30.0	-8.03	100.0	-44.19	737	5240	0.00016410055051323112	0.19145036094362888	132049	6192	-9.633605003356934
30.0	-6.95	81.0	-34.1	738	5260	0.00015689320437355187	0.19041451219809047	132617	6192	-9.647736549377441
30.0	-11.86	57.0	-19.46	744	5280	0.00017304849444013654	0.18958850569142222	133069	6192	-9.568009376525879
30.0	-8.39	100.0	-37.28	745	5300	0.00015543280907397	0.18857841649490004	133630	6192	-9.569344520568848
30.0	-9.03	56.0	-22.63	749	5320	0.00016284481923382982	0.18768574104265584	134127	6192	-9.598773002624512
30.0	-18.16	81.0	-60.41	751	5340	0.0001755769333142913	0.18669796397179705	134683	6192	-9.597469329833984
30.0	-14.0	80.0	-29.88	756	5360	0.00015181067274577583	0.1857630856641534	135212	6193	-10.145097732543945
1.0	0.0	81.0	-41.89	759	5380	2.2286376102263158e-06	0.1848295447928971	135744	6193	-10.100797653198242
30.0	-27.91	100.0	-43.74	760	5400	0.00015084107716878254	0.18384218064689178	136312	6193	-10.083846092224121
30.0	-16.58	100.0	-78.94	762	5420	0.0001567583242465649	0.18291354104218455	136849	6193	-10.101371765136719
21.0	-0.29	85.0	-43.78	768	5440	0.0001006509451305165	0.18205735680830293	137346	6193	-10.124526977539062
30.0	-9.55	84.0	-41.69	769	5460	0.0001608599236596635	0.18108046214350804	137920	6193	-10.123186111450195
30.0	-11.94	100.0	-40.43	773	5480	0.00015669991500186223	0.18019864849324263	138440	6193	-10.105209350585938
26.0	-0.31	79.0	-46.88	777	5500	0.00013072898171164772	0.17929690507429763	138976	6193	-10.083353042602539
30.0	-19.95	82.0	-44.31	781	5520	0.00015015602111816405	0.17846080643005602	139475	6193	-10.036503791809082
30.0	-16.29	83.0	-46.24	784	5540	0.00014262698617652865	0.1776157568387966	139983	6193	-10.055663108825684
30.0	-19.77	100.0	-46.58	786	5560	0.00015680506932649681	0.17669863952263026	140540	6193	-10.09278392791748
30.0	-20.62	100.0	-63.9	787	5580	0.00015630790409648716	0.1757833961522619	141100	6193	-10.104000091552734
30.0	-22.87	85.0	-57.66	789	5600	0.00014028630086353847	0.17487476430061355	141660	6193	-10.09058666229248
30.0	-25.8	62.0	-18.67	795	5620	0.00014315966609533995	0.17416810704968427	142094	6193	-10.11198616027832
30.0	-7.63	100.0	-53.68	798	5640	0.00014759885503890665	0.17329888282248523	142636	6194	-10.648273468017578
8.0	-0.16	100.0	-64.4	801	5660	4.332078219302552e-05	0.17248472759080424	143146	6194	-10.63358211517334
30.0	-25.3	80.0	-40.86	803	5680	0.00016427707504218733	0.17160296463833785	143704	6194	-10.60049057006836
6.0	-0.15	100.0	-44.75	808	5700	2.7042564592863384e-05	0.1708528692952308	144179	6194	-10.641802787780762
30.0	-14.18	67.0	-31.13	808	5720	0.00015657452436593862	0.169949863280907	144759	6194	-10.640433311462402
30.0	-8.98	73.0	-36.95	812	5740	0.00015837548086452153	0.16920102451089378	145240	6194	-10.549273490905762
5.0	-0.17	81.0	-30.18	817	5760	2.2671081953578527e-05	0.16850573422447268	145688	6194	-10.591317176818848
30.0	-12.29	100.0	-42.5	819	5780	0.0001557667775137614	0.16764379228046677	146252	6194	-10.61460018157959
1.0	-0.02	100.0	-67.95	823	5800	3.710902970412682e-06	0.16691519576720024	146729	6194	-10.628344535827637
5.0	-0.12	100.0	-46.59	826	5820	2.6402850331309735e-05	0.1661373856646539	147243	6194	-10.647984504699707
30.0	-13.08	100.0	-57.27	829	5840	0.00013898611068725587	0.16535321425691374	147765	6194	-10.594186782836914
30.0	-25.34	80.0	-34.22	831	5860	0.00014256816675231726	0.16452994869913118	148318	6194	-10.656797409057617
30.0	-13.25	100.0	-35.58	835	5880	0.00015427660779888128	0.16377796223686458	148825	6194	-10.672947883605957
8.0	-0.17	87.0	-56.72	840	5900	3.31726316678322e-05	0.1630761346138629	149300	6194	-10.651769638061523
30.0	-10.97	82.0	-41.82	843	5920	0.00014239110656686732	0.1623252689656952	149813	6194	-10.700953483581543
30.0	-8.49	86.0	-23.78	845	5940	0.00013652803119184193	0.16156683735656668	150335	6195	-11.124896049499512
30.0	-22.46	81.0	-43.21	847	5960	0.0001512917096182804	0.1608107564510503	150859	6195	-11.214444160461426
30.0	-8.43	100.0	-36.09	849	5980	0.0001403897502350568	0.160029537171061	151405	6195	-11.185194969177246
30.0	-26.11	80.0	-32.77	850	6000	0.00012745726108551026	0.1592429006749969	151959	6195	-11.217334747314453
30.0	-21.24	75.0	-32.22	853	6020	0.00014573307924492415	0.1585134197305031	152475	6195	-11.248525619506836
30.0	-25.1	80.0	-30.18	858	6040	0.00014443204102926695	0.15784541395412355	152949	6195	-11.325882911682129
30.0	-19.76	86.0	-18.53	860	6060	0.0001439304241646241	0.15711321395958336	153474	6195	-11.240323066711426
30.0	-19.38	81.0	-37.21	862	6080	0.00015007324124637403	0.1563846553087627	154000	6195	-11.233134269714355
30.0	-15.66	62.0	-30.62	866	6100	0.0001368470660975722	0.155690112925926	154504	6195	-11.151239395141602
30.0	-28.92	80.0	-31.56	868	6120	0.00013358156665477878	0.1549712338704675	155030	6195	-11.178361892700195
30.0	-22.02	54.0	-19.37	871	6140	0.00013853517339749912	0.15425463806113845	155558	6195	-11.206377983093262
30.0	-20.94	80.0	-37.72	877	6160	0.0001412924233969156	0.153624506334671	156023	6195	-11.22040843963623
30.0	-22.94	100.0	-37.54	880	6180	0.00012851884064165133	0.15292096354883905	156548	6195	-11.19877815246582
30.0	-10.16	84.0	-41.58	883	6200	0.00012925855575069304	0.152210698009128	157082	6195	-11.165755271911621
7.0	-0.09	83.0	-37.59	889	6220	3.75537626996301e-05	0.15157133398170192	157564	6196	-11.796271324157715
30.0	-18.87	100.0	-44.14	893	6240	0.00014297526616316575	0.15089181957402248	158081	6196	-11.775314331054688
30.0	-12.62	100.0	-36.11	894	6260	0.00012198378102847943	0.15015673905708354	158646	6196	-11.773985862731934
30.0	-22.95	67.0	-34.84	898	6280	0.00013137850791785367	0.14949912493316958	159153	6196	-11.766109466552734
30.0	-14.6	100.0	-57.98	901	6300	0.00013913396805051773	0.14881494410945775	159685	6196	-11.870176315307617
30.0	-22.07	100.0	-59.11	907	6320	0.00012646902211104768	0.14819068461283427	160172	6196	-11.79481029510498
24.0	-0.21	82.0	-64.52	913	6340	9.9406219807333e-05	0.14757280814057405	160657	6196	-11.83376693725586
30.0	-17.55	100.0	-49.74	916	6360	0.0001297393684867043	0.14693215971943666	161164	6196	-11.8245267868042
30.0	-26.34	65.0	-25.41	921	6380	0.00013505108304158274	0.14632461074877795	161647	6196	-11.82397747039795
30.0	-12.59	100.0	-40.8	923	6400	0.00013119220733642578	0.14563475973093157	162202	6196	-11.816664695739746
30.0	-20.26	70.0	-37.54	929	6420	0.0001417505406887732	0.14504603464898697	162676	6196	-11.685909271240234
30.0	-18.64	83.0	-30.58	929	6440	0.0001288072292849144	0.1443358558884315	163256	6196	-11.814311981201172
30.0	-6.4	65.0	-16.82	933	6460	0.00013790444323891088	0.14369303462339209	163783	6196	-11.790514945983887
30.0	-12.75	63.0	-22.83	934	6480	0.00012759511117581968	0.14302668146548358	164334	6196	-11.86630916595459
30.0	-19.04	100.0	-46.33	936	6500	0.00013268709182739257	0.14238816162375006	164865	6196	-11.820549964904785
30.0	-10.04	100.0	-38.14	939	6520	0.0001215501065634511	0.14176434738560104	165387	6197	-12.34708309173584
11.0	-0.2	61.0	-28.82	945	6540	4.6538686898141096e-05	0.14120856886177804	165853	6197	-12.341669082641602
30.0	-25.43	80.0	-37.53	946	6560	0.00012183123972357773	0.14054517065856703	166417	6197	-12.39771556854248
30.0	-20.79	66.0	-32.87	949	6580	0.0001192062096755193	0.13989783415590007	166971	6197	-12.341543197631836
30.0	-11.98	100.0	-50.38	952	6600	0.00013651121746410024	0.13929306716018125	167491	6197	-12.353111267089844
10.0	-0.2	84.0	-42.12	955	6620	4.907043318734068e-05	0.13869680332457923	168007	6197	-12.264622688293457
30.0	-14.77	80.0	-58.63	959	6640	0.00012647261820643781	0.13810562241677	168522	6197	-12.277724266052246
30.0	-9.3	81.0	-45.42	964	6660	0.00012941138522403018	0.13752604003456315	169030	6197	-12.384825706481934
30.0	-19.82	100.0	-57.4	969	6680	0.0001293993995575134	0.13698397005914803	169507	6197	-12.331108093261719
30.0	-23.27	100.0	-49.95	973	6700	0.00012249359444006165	0.13642905028816152	169999	6197	-12.33387279510498
30.0	-8.35	100.0	-38.48	975	6720	0.00012640804052352906	0.13582615951565014	170539	6197	-12.290346145629883
30.0	-22.47	65.0	-33.97	978	6740	0.00012414200723348103	0.1352732963231137	171036	6197	-12.34505558013916
30.0	-14.05	100.0	-58.26	980	6760	0.00011702412684288251	0.13466365014307782	171590	6197	-12.344515800476074
30.0	-20.98	40.0	-14.13	981	6780	0.0001282070590331491	0.1340615147670633	172141	6197	-12.340983390808105
30.0	-14.41	100.0	-43.48	984	6800	0.0001231664068558637	0.1334720086146719	172684	6198	-12.893503189086914
30.0	-9.73	80.0	-38.83	987	6820	0.00012009794061834162	0.13290217924938727	173212	6198	-12.857525825500488
30.0	-13.3	66.0	-37.58	987	6840	0.00012655582344322873	0.1322827387106619	173792	6198	-12.880487442016602
30.0	-23.84	100.0	-51.69	994	6860	0.00012369670256233772	0.1317772305302194	174265	6198	-12.891754150390625
30.0	-24.33	100.0	-45.76	999	6880	0.00011563037717065146	0.13128397189741647	174729	6198	-12.895805358886719
30.0	-9.84	100.0	-45.26	1003	6900	0.00011260523312333701	0.1307280702593958	175258	6198	-12.865877151489258
30.0	-21.9	100.0	-43.4	1005	6920	0.00011955933763801707	0.13015292315817242	175810	6198	-12.839981079101562
30.0	-27.19	100.0	-36.51	1007	6940	0.00012364583331501107	0.1295918220481907	176352	6198	-12.947183609008789
30.0	-14.45	88.0	-45.07	1012	6960	0.00011931167936873162	0.12908603808197272	176842	6198	-12.888063430786133
30.0	-22.52	100.0	-51.07	1013	6980	0.0001244385809474825	0.1285235711767836	177393	6198	-12.901484489440918
30.0	-9.67	83.0	-63.48	1017	7000	0.00011793317113603865	0.12800897229399139	177899	6198	-12.94718074798584
30.0	-14.59	100.0	-37.58	1022	7020	0.0001196219031287734	0.1275258438252881	178376	6198	-12.899520874023438
30.0	-18.14	81.0	-36.49	1024	7040	0.00010930845005945726	0.1269754353467217	178926	6198	-12.91033935546875
30.0	-6.64	81.0	-26.71	1028	7060	0.00011812586959968546	0.12651018348960846	179391	6198	-12.815925598144531
30.0	-8.78	81.0	-46.68	1032	7080	0.00012504690784519002	0.12600117870819075	179905	6198	-12.92880916595459
30.0	-14.78	77.0	-46.46	1035	7100	0.00011524391845918038	0.12549272918893822	180422	6199	-13.382319450378418
30.0	-11.58	100.0	-52.11	1037	7120	0.00012198281422089994	0.12496893663076673	180959	6199	-13.44114875793457
30.0	-24.13	100.0	-54.4	1041	7140	0.00012566679332102714	0.12447763280369725	181465	6199	-13.398444175720215
30.0	-23.93	28.0	-10.2	1044	7160	0.00012591840834590975	0.12397660166471754	181985	6199	-13.391608238220215
3.0	-0.08	100.0	-43.35	1048	7180	1.3522318146687031e-05	0.12350925741296166	182472	6199	-13.330946922302246
30.0	-22.93	65.0	-38.1	1049	7200	0.0001211902830335829	0.1229837161249918	183026	6199	-13.338114738464355
30.0	-25.41	62.0	-29.17	1054	7220	0.0001104462179780997	0.12250360969257892	183534	6199	-13.424494743347168
30.0	-20.15	67.0	-37.32	1057	7240	0.00011193100260107557	0.12203116333589427	184037	6199	-13.416688919067383
30.0	-18.31	81.0	-31.15	1060	7260	0.0001177587456611234	0.1215519564528781	184551	6199	-13.420221328735352
11.0	-0.29	100.0	-47.48	1063	7280	4.368447340451754e-05	0.12108393411661575	185056	6199	-13.382896423339844
30.0	-14.71	87.0	-42.32	1067	7300	0.0001115440015923487	0.12063309832802244	185545	6199	-13.322860717773438
30.0	-21.43	87.0	-36.78	1073	7320	0.00011163949966430664	0.1201754720854034	186045	6199	-13.391677856445312
30.0	-19.08	63.0	-36.12	1076	7340	0.00010758706594358024	0.1196842169479843	186587	6199	-13.466412544250488
30.0	-27.19	89.0	-49.13	1077	7360	0.00011148627685463947	0.11918515728279895	187142	6199	-13.484743118286133
24.0	-0.37	100.0	-50.95	1084	7380	8.858148321549744e-05	0.11874464547299249	187633	6200	-13.853958129882812
30.0	-26.96	83.0	-37.15	1087	7400	0.00010745947425429885	0.11827450037388472	188162	6200	-13.837542533874512
29.0	-0.25	80.0	-46.72	1090	7420	9.825416009702452e-05	0.11780587543223998	188693	6200	-13.797656059265137
30.0	-20.23	86.0	-59.93	1096	7440	0.00011162110554274693	0.11741373964779461	189137	6200	-13.841824531555176
13.0	-0.16	68.0	-28.74	1101	7460	4.181018144131985e-05	0.116993717710807	189617	6200	-13.832745552062988
30.0	-8.58	81.0	-46.79	1103	7480	0.00011134335701478356	0.11652057840453361	190164	6200	-13.864677429199219
12.0	-0.26	53.0	-29.87	1104	7500	4.384657541910807e-05	0.11603839725720701	190726	6200	-13.877153396606445
30.0	-14.51	83.0	-27.86	1104	7520	0.00010595511882863146	0.11554496197306921	191306	6200	-13.853363037109375
30.0	-14.47	100.0	-42.72	1107	7540	0.00011155782390968869	0.11509588582757517	191836	6200	-13.859532356262207
23.0	-0.47	65.0	-42.46	1111	7560	7.926008057972742e-05	0.11463211021749306	192388	6200	-13.864836692810059
30.0	-23.53	83.0	-45.3	1115	7580	0.00011556283779697871	0.11420052251234457	192904	6200	-13.865338325500488
30.0	-25.9	48.0	-20.47	1117	7600	0.00011427066828075208	0.11375029742286524	193447	6200	-13.836623191833496
1.0	0.0	100.0	-42.51	1120	7620	3.7967063623463386e-06	0.11333488919860304	193950	6200	-13.812214851379395
30.0	-19.1	100.0	-46.99	1124	7640	0.00012136257755818792	0.1129253340359198	194449	6200	-13.921589851379395
30.0	-8.06	100.0	-39.73	1126	7660	0.00010411870074956908	0.11248717586222345	194988	6200	-13.880044937133789
30.0	-21.31	100.0	-38.41	1127	7680	0.0001094515435397625	0.11203810850219545	195545	6201	-14.347925186157227
30.0	-25.45	69.0	-31.73	1129	7700	0.00010580415849561815	0.1115745631563427	196125	6201	-14.29019832611084
2.0	-0.04	73.0	-39.32	1132	7720	4.30833490401352e-06	0.11113740362407565	196675	6201	-14.36584186553955
4.0	-0.08	100.0	-40.9	1137	7740	1.3543746268102365e-05	0.11073978072090276	197177	6201	-14.368138313293457
30.0	-19.04	58.0	-19.74	1142	7760	0.00011888401410014359	0.11034776117365688	197675	6201	-14.386817932128906
6.0	-0.19	81.0	-32.02	1145	7780	2.1102741015907424e-05	0.10993504242352431	198204	6201	-14.340237617492676
30.0	-7.16	100.0	-47.73	1147	7800	0.00010348188571440868	0.10950803524001518	198756	6201	-14.35788631439209
30.0	-24.23	81.0	-41.84	1152	7820	0.00010330228854323287	0.10913726986846889	199236	6201	-14.367197036743164
30.0	-21.55	100.0	-51.84	1153	7840	0.00011007141093818509	0.10871447853486721	199790	6201	-14.376304626464844
30.0	-22.06	84.0	-31.85	1153	7860	0.00010444665986466348	0.10827576716993181	200370	6201	-14.389742851257324
30.0	-15.35	100.0	-38.7	1160	7880	0.0001124447069797419	0.10789530825812385	200874	6201	-14.306340217590332
30.0	-18.99	81.0	-31.07	1160	7900	0.00010463787030570114	0.10746271768859005	201454	6201	-14.357515335083008
30.0	-21.75	93.0	-38.85	1164	7920	0.00010791860445581302	0.10705831696588716	201999	6201	-14.3206205368042
30.0	-12.67	82.0	-37.68	1167	7940	0.00011062261739966251	0.10668580629401331	202503	6202	-14.698840141296387
30.0	-17.3	100.0	-53.62	1170	7960	0.00010984842501693035	0.10631643154463337	203006	6202	-14.896639823913574
30.0	-25.59	77.0	-32.68	1174	7980	0.00010605745745780772	0.1059501630791813	203508	6202	-14.85949993133545
30.0	-20.23	82.0	-60.22	1175	8000	9.960666298866272e-05	0.1055522405654836	204059	6202	-14.925210952758789
1.0	0.0	100.0	-49.32	1179	8020	1.1491359320661967e-06	0.10520129148542032	204546	6202	-14.906045913696289
30.0	-24.97	100.0	-53.77	1183	8040	0.00010580032025996725	0.10483953357628076	205052	6202	-14.851485252380371
30.0	-23.8	91.0	-51.3	1186	8060	0.0001047304191305383	0.10448355153855332	205553	6202	-14.807260513305664
30.0	-21.31	100.0	-70.1	1189	8080	9.914235313339989e-05	0.10410349841559612	206093	6202	-14.826664924621582
7.0	-0.25	63.0	-27.86	1194	8100	2.203647001290027e-05	0.10376371780831442	206577	6202	-14.884160041809082
2.0	-0.09	69.0	-37.32	1197	8120	5.357341813336452e-06	0.1034087104382048	207087	6202	-14.775067329406738
7.0	-0.09	100.0	-44.26	1199	8140	2.3079504252065898e-05	0.10304411095060698	207615	6202	-14.858474731445312
30.0	-11.34	83.0	-55.77	1200	8160	0.00010958173695732566	0.10265040071564038	208191	6202	-14.884493827819824
30.0	-17.89	100.0	-35.26	1202	8180	9.522143669408225e-05	0.1022909778993012	208719	6202	-14.890128135681152
30.0	-18.42	62.0	-42.23	1207	8200	9.997376581517661e-05	0.10198271967883404	209172	6202	-14.873682022094727
30.0	-14.85	81.0	-33.17	1214	8220	0.00010323246030041771	0.10166336120279085	209645	6202	-14.79662036895752
30.0	-14.48	84.0	-38.41	1217	8240	9.485543931572182e-05	0.10132478887912014	210151	6203	-15.385650634765625
30.0	-25.35	81.0	-37.56	1220	8260	0.00010337128188939129	0.10098652333566856	210660	6203	-15.431544303894043
1.0	-0.07	83.0	-35.64	1222	8280	5.301358043283656e-06	0.10064035810954328	211185	6203	-15.418100357055664
6.0	-0.15	100.0	-41.92	1226	8300	2.0614474652761437e-05	0.10031540786002754	211680	6203	-15.410883903503418
30.0	-21.15	76.0	-33.74	1230	8320	9.982746381026048e-05	0.09997692253014623	212200	6203	-15.47319221496582
30.0	-18.37	81.0	-54.68	1234	8340	9.284022328950804e-05	0.0996400937773931	212721	6203	-15.456664085388184
30.0	-24.57	68.0	-34.07	1238	8360	0.00010709702683407725	0.09931724659986318	213223	6203	-15.439949035644531
30.0	-21.61	81.0	-34.83	1242	8380	9.523547634589074e-05	0.0989928245427438	213731	6203	-15.416055679321289
29.0	-0.67	83.0	-49.52	1245	8400	9.089024293990362e-05	0.09864255910655761	214285	6203	-15.387893676757812
30.0	-14.4	84.0	-44.4	1250	8420	9.752002294726156e-05	0.09835943533925515	214732	6203	-15.364128112792969
30.0	-22.84	100.0	-53.86	1253	8440	0.00010216253063690042	0.09803771105770659	215246	6203	-15.391992568969727
30.0	-20.69	100.0	-41.33	1262	8460	9.968540065395635e-05	0.09776168979779742	215687	6203	-15.455180168151855
30.0	-24.28	100.0	-62.11	1265	8480	9.711145792367324e-05	0.09742793255214555	216228	6203	-15.386029243469238
30.0	-6.82	62.0	-29.59	1268	8500	9.827333338120404e-05	0.09711004978457466	216746	6203	-15.397186279296875
30.0	-8.09	81.0	-38.69	1273	8520	9.757204794547927e-05	0.09681477459069532	217229	6203	-15.393507957458496
30.0	-12.58	80.0	-45.11	1274	8540	0.0001132677254687986	0.09647833776272755	217786	6204	-15.958701133728027
30.0	-7.94	100.0	-45.23	1277	8560	9.472651459346308e-05	0.09616278017517371	218311	6204	-15.942377090454102
30.0	-24.05	100.0	-46.76	1280	8580	0.00010444250973788175	0.09586312189067968	218812	6204	-15.981033325195312
30.0	-21.17	80.0	-43.2	1284	8600	9.115244066992472e-05	0.09556199151237423	219319	6204	-15.9690580368042
1.0	-0.03	87.0	-38.94	1288	8620	3.0256755943917895e-06	0.09525831225343506	219834	6204	-15.977998733520508
30.0	-19.6	80.0	-34.02	1290	8640	9.299072402494925e-05	0.09494036323922739	220378	6204	-15.96338939666748
30.0	-23.68	66.0	-42.34	1294	8660	9.496704810761414e-05	0.09465924538958648	220860	6204	-15.976019859313965
30.0	-13.03	100.0	-51.65	1296	8680	0.00010223276054804226	0.09435770163496052	221382	6204	-15.999049186706543
30.0	-11.22	81.0	-33.85	1300	8700	9.151110703917756e-05	0.09405599107972626	221908	6204	-15.960021018981934
30.0	-22.93	61.0	-32.75	1301	8720	9.452733424825406e-05	0.09373391331301034	222475	6204	-15.978485107421875
30.0	-20.26	62.0	-32.78	1302	8740	9.738564218481836e-05	0.09341527551123788	223040	6204	-15.949625015258789
30.0	-7.43	81.0	-43.39	1304	8760	9.319809473812853e-05	0.09311404652577046	223577	6204	-15.94273567199707
30.0	-13.78	82.0	-43.35	1307	8780	0.00010451029536392803	0.09282614795125221	224093	6204	-15.988664627075195
30.0	-14.05	100.0	-42.91	1310	8800	9.720054539767179e-05	0.09254548970354728	224599	6204	-15.997230529785156
30.0	-21.44	100.0	-59.41	1316	8820	9.653927787901863e-05	0.09229679646449301	225048	6205	-16.421796798706055
30.0	-21.63	66.0	-30.69	1320	8840	9.841193440812746e-05	0.09202380945658543	225546	6205	-16.459699630737305
30.0	-23.69	67.0	-32.83	1324	8860	8.21086945975069e-05	0.0917515405277492	226046	6205	-16.472890853881836
30.0	-4.61	84.0	-28.64	1330	8880	9.278357028961182e-05	0.09150437525390044	226501	6205	-16.4796199798584
30.0	-20.49	52.0	-21.65	1334	8900	8.538822109779615e-05	0.09123907995970319	226994	6205	-16.48697280883789
30.0	-23.34	100.0	-40.6	1338	8920	8.867193230599031e-05	0.09096421372085375	227509	6205	-16.51288414001465
11.0	-0.28	80.0	-29.08	1342	8940	3.3313902699173966e-05	0.09069016225050885	228026	6205	-16.441448211669922
30.0	-8.59	100.0	-39.26	1346	8960	9.45699800338064e-05	0.09042148091523758	228536	6205	-16.479625701904297
30.0	-24.42	100.0	-61.32	1347	8980	8.722140157143099e-05	0.09013149146741337	229092	6205	-16.4871883392334
30.0	-5.5	100.0	-48.56	1349	9000	9.584347407023112e-05	0.08985254825976072	229630	6205	-16.458181381225586
30.0	-18.9	81.0	-44.26	1350	9020	9.314120476631791e-05	0.08955526664158892	230209	6205	-16.41576385498047
30.0	-7.22	100.0	-62.43	1353	9040	9.659164774734362e-05	0.08930095620457194	230705	6205	-16.43912124633789
30.0	-14.49	85.0	-36.75	1357	9060	9.0693427500609e-05	0.08905316213143019	231191	6205	-16.45594596862793
30.0	-20.83	84.0	-34.75	1360	9080	9.533072358186024e-05	0.0887817141010781	231729	6205	-16.483388900756836
30.0	-20.08	100.0	-58.6	1364	9100	9.954290075616522e-05	0.08851311564886091	232265	6205	-16.42222023010254
30.0	-6.67	81.0	-58.33	1369	9120	8.744205299176668e-05	0.08827076732298157	232750	6206	-16.944610595703125
7.0	-0.26	100.0	-45.57	1371	9140	2.361679494511377e-05	0.08799763228457033	233303	6206	-16.96375274658203
30.0	-18.61	100.0	-43.52	1373	9160	9.604653416762706e-05	0.08773257763216737	233843	6206	-16.990631103515625
30.0	-11.72	82.0	-34.84	1376	9180	8.119575857856434e-05	0.08748764265555012	234344	6206	-16.926097869873047
30.0	-7.68	100.0	-30.81	1381	9200	8.926399376081383e-05	0.0872415044174783	234851	6206	-16.97542953491211
30.0	-18.42	81.0	-47.26	1383	9220	9.320550264867423e-05	0.08698033738950776	235394	6206	-16.908958435058594
30.0	-7.32	100.0	-37.81	1387	9240	9.150711488930178e-05	0.08673569321112984	235905	6206	-16.904211044311523
30.0	-13.67	83.0	-38.24	1390	9260	8.957875212634356e-05	0.08649403598200761	236413	6206	-16.958059310913086
30.0	-15.05	80.0	-36.09	1393	9280	8.700770036927586e-05	0.08623901676087783	236954	6206	-16.969072341918945
30.0	-16.94	85.0	-49.74	1397	9300	9.2361024630967e-05	0.08601322922715023	237434	6206	-16.933622360229492
30.0	-17.81	81.0	-35.12	1400	9320	8.969621596929853e-05	0.08576067584102917	237977	6206	-16.943239212036133
30.0	-10.33	100.0	-45.95	1401	9340	8.571806505354364e-05	0.08549524874958361	238553	6206	-16.953962326049805
30.0	-13.24	100.0	-53.63	1407	9360	8.928029455690302e-05	0.08525998845286803	239065	6206	-16.92519760131836
30.0	-6.88	48.0	-22.47	1411	9380	8.99098321064703e-05	0.08502935238097861	239570	6206	-16.940336227416992
18.0	-0.36	61.0	-25.48	1416	9400	5.7532001048960585e-05	0.0847976149838291	240081	6207	-17.485387802124023
30.0	-17.64	100.0	-51.62	1417	9420	8.600530097945227e-05	0.0845440855210981	240646	6207	-17.5330867767334
17.0	-0.51	100.0	-42.11	1420	9440	4.551499071767775e-05	0.08430826713534807	241174	6207	-17.614971160888672
30.0	-0.58	88.0	-45.25	1423	9460	8.675321212026584e-05	0.08407278083231855	241705	6207	-17.52605628967285
30.0	-27.41	80.0	-50.39	1426	9480	9.64859366919924e-05	0.08384271796016082	242227	6207	-17.49871063232422
30.0	-10.23	93.0	-52.37	1430	9500	8.58625612760845e-05	0.08361925100530412	242737	6207	-17.519001007080078
30.0	-15.9	81.0	-51.55	1431	9520	9.623330180384531e-05	0.08337847894980392	243292	6207	-17.484567642211914
30.0	-13.47	81.0	-44.97	1434	9540	9.314339115934551e-05	0.08315310407437947	243814	6207	-17.510915756225586
30.0	-10.26	100.0	-37.09	1437	9560	8.949819469052877e-05	0.08292184270496823	244354	6207	-17.591796875
30.0	-18.26	80.0	-44.59	1439	9580	9.062397206252702e-05	0.08268565672733448	244910	6207	-17.55552101135254
