Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
130000	-0.35315394459741867	60.0	0.030857474584765607	0.0	0.0	0.20847197	-1.4428467e-15	-116.882355	-1.3879269
131000	-0.346669939451115	60.0	0.09057255703637272	0.0	0.0	0.2348821	-1.0740885e-15	-118.166016	-1.3955469
132000	-0.3262298728123672	60.0	0.10912533065338847	0.0	0.0	0.20809995	-7.292055e-16	-115.093704	-1.2789903
133000	-0.28774808412554154	60.0	0.06496240916959731	0.0	0.0	0.21537548	-5.8257724e-16	-119.64194	-1.3796582
134000	-0.30652621105310457	60.0	0.07187538682876117	0.0	0.0	0.23007098	-4.1466233e-16	-118.744736	-1.3260896
135000	-0.3425224983976173	60.0	0.07253751773307553	0.0	0.0	0.20712808	-3.0832642e-16	-119.93271	-1.3313472
136000	-0.02544964898189537	48.2	0.5190374450676558	23.599999999999998	0.0	0.19582744	-2.1839818e-16	-118.83667	-1.2735803
137000	-0.30997282700543394	60.0	0.08389528290597885	0.0	0.0	0.21473044	-1.798048e-16	-125.023895	-1.4157643
138000	-0.2816990477980384	60.0	0.06623153891726159	0.0	0.0	0.22565308	-1.2078221e-16	-121.20587	-1.2844803
139000	-0.2975137477740625	60.0	0.06672624714455547	0.0	0.0	0.24503887	-9.498802e-17	-125.16331	-1.364321
140000	-0.3224835420725841	60.0	0.0847583528432708	0.0	0.0	0.23895648	-7.330586e-17	-128.33081	-1.4218321
141000	-0.34936303886081826	60.0	0.09164479874719395	0.0	0.0	0.233172	-5.152467e-17	-126.62718	-1.3495743
142000	-0.3356696110479752	60.0	0.05993137422543489	0.0	0.0	0.2661304	-3.8660708e-17	-128.30862	-1.3673048
143000	-0.3319119706985719	60.0	0.1153626949576358	0.0	0.0	0.19728908	-2.7059124e-17	-126.43466	-1.2921804
144000	-0.4136260796546242	60.0	0.0991804800497957	0.0	0.0	0.21192971	-2.0367521e-17	-128.25055	-1.3135383
145000	-0.3093711384555765	60.0	0.09410604683802101	0.0	0.0	0.2326085	-1.4804305e-17	-128.27913	-1.2887852
146000	-0.2938876134614523	60.0	0.06644968588560188	0.0	0.0	0.21139745	-1.146494e-17	-131.60696	-1.348286
147000	-0.28157816679876957	60.0	0.06799895874603888	0.0	0.0	0.20226708	-8.542828e-18	-132.93304	-1.3563895
148000	-0.31149624069887905	60.0	0.09765938754952726	0.0	0.0	0.23207304	-6.355494e-18	-134.19896	-1.3628366
149000	-0.34039928590588725	60.0	0.07724503266243889	0.0	0.0	0.2426132	-4.584189e-18	-133.79059	-1.3275485
