Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
89000	-0.1852519543920712	31.8	0.0660157381080519	13.905394636614957	-9.958744100526266	0.11330025642085341	6.053037335149208	0.8167690408214594	2.187422963669624
90000	0.03225750316993523	23.6	0.4897019963617066	14.235167719419396	-10.065654675930464	0.1271959129665094	6.172814849652733	0.6597319725775305	2.1511386455745183
91000	-0.12427297536817554	20.6	0.07295796875090019	12.273548794053006	-9.967334379979839	0.2633192037003083	6.375717200168654	-0.009542461463191265	1.9978304631687094
92000	-0.23199066505791852	45.8	0.015555808914671301	10.514751542475931	-9.872901125115364	0.21539040704536433	6.800325707689416	0.7221721650083273	2.1647909859770382
93000	-0.24172912086341505	47.4	0.0581465259250317	13.74918179383777	-10.008816416968191	0.18152294047991052	5.861211462571217	0.6886445161363517	2.15767507648291
94000	-0.20243100948742915	34.8	0.08429788785495096	18.882796403075474	-9.929855973480148	0.13601063381020156	5.8708624627627675	0.8049824356613732	2.1839805049310206
95000	-0.20566707309539178	32.6	0.09554631401573992	16.871277367170514	-9.862658773577998	0.34389628766121993	5.687482478463082	0.1140085130431232	2.0259563360013155
96000	-0.19991811289839512	44.0	0.0169451825018637	14.628738838327793	-9.81196687669509	0.45762732425370334	5.085011671598632	-0.4932234520545185	1.886560208782537
97000	-0.21030849552422395	39.2	0.016164594977356086	4.915282290977803	-9.86944391911215	0.6423310530558519	5.076096511433967	-0.8173604148543034	1.8126051866922381
98000	-0.19387153146650296	37.2	0.06269076937201727	16.868906307167634	-9.834090338432981	0.18673119572282595	5.790930533178662	-0.8250421437110844	1.8132739394270883
99000	-0.2010590584752164	38.6	0.05888614605732173	20.48023437365891	-9.872541321233502	0.37109851242361713	5.241077749800613	0.04467307069544313	2.0102513324102227
100000	-0.1230244108515787	22.0	0.1141274503202933	12.759310326189265	-9.810547385525076	0.22460756833907186	5.046241445311699	0.1498860036309752	2.034227206618863
101000	-0.2117282433474707	37.0	0.045690594695267865	16.828547174370104	-9.830754914346302	0.3053010183577053	6.239192610258533	0.19461169091799083	2.044866645893011
102000	-0.1741000409648969	27.0	0.022313841877896284	6.164414002968976	-9.809880580337218	0.2422892663018869	5.572665135758751	-0.6545949592575824	1.8505440071997288
103000	-0.06679153953684694	22.4	0.242107423305632	13.365627557282899	-9.826019238133675	0.12181051514232678	4.842385179827456	0.6961992754355276	2.1598797758538346
104000	-0.21172299842963346	38.6	0.09830390712675798	18.413038858374247	-9.738967114050824	0.13149422088287044	4.977856971982488	0.588716901268894	2.1344753809307844
105000	-0.21678728350267185	39.8	0.045152027569252164	16.029971927611104	-9.697868969180309	0.09866861044005767	4.829857319594291	-1.0745664549615739	1.7527418103678152
106000	-0.1316568757421765	29.6	0.1748385051230853	17.118411141224527	-9.622852783788538	0.194636931405206	5.411700339275956	0.7430733630716359	2.1706333185708457
107000	-0.18556065931397023	33.6	0.06654202467833643	16.85941873256608	-9.590054639396305	0.1624800581488517	5.0303214710930675	-1.9014123725461864	1.563371984604831
108000	-0.2026295120856195	34.4	0.06394444382384533	11.976643937263894	-9.453830635371014	0.08151358537718002	4.963307191143041	-0.018866347740510672	1.9956786007969312
109000	-0.10197179792179374	24.4	0.15942025926385406	12.92439553712281	-9.565887352415778	0.08978193035071944	4.618040091588125	-0.8040545092246283	1.8160223298935638
110000	-0.16705461087481707	29.8	0.05749320711634939	16.17899873292535	-9.489691409232789	0.19375235148338696	5.302953792275467	0.653379270889671	2.15103710417363
111000	-0.17899313856498775	29.0	0.04172629316247478	11.045361017187261	-9.350103412856626	1.9016905089964338	4.818471597963317	-0.4861530226060891	1.888398848490138
112000	-0.15579348288766676	24.0	0.09988510124486247	12.441864811996632	-9.293893807329718	0.4226254377235346	4.367436473463468	-1.332635271244866	1.694123511409306
113000	-0.19268942648872117	41.8	0.02108475403611977	11.720068259186888	-9.378459692976433	0.07785820808593621	4.22690606893913	-0.558430344601699	1.8704841308045486
114000	-0.1645129406578081	34.2	0.04924667376229435	17.03408347989407	-9.222765854504377	0.05664420879230725	3.8084505744428334	0.19488032084338253	2.0452916915127286
115000	-0.11141702395919499	22.2	0.12434696321646117	15.144636014114042	-9.15776840561517	1.3973021151416543	4.009274486698306	0.15352877263338782	2.0356332222029025
116000	-0.18622473104858758	41.4	0.02306487999688503	10.63202708800161	-9.106636829965636	0.09931910556114151	3.208791933609074	-0.5129011280079753	1.8814846436551875
117000	-0.15255954198948934	28.8	0.0907011297239293	19.14575671003891	-9.099654606116784	0.16872405458730044	4.970351324304488	1.3328533212356746	2.3115678083222164
118000	-0.21977233981142524	38.8	0.035580492087695335	10.721940122944167	-9.035425867961786	0.09454106333453263	4.056287516074796	-0.44180840231041874	1.898079815730627
119000	-0.16357310813722234	25.0	0.034601729259580855	6.841052550594828	-9.019779297753987	0.08962648202845228	4.543907893976246	-0.018542552738305962	1.9956606945178024
120000	-0.08017281374099175	15.2	0.1062961310325544	8.541662601625049	-9.105595628739621	0.05871104688574823	3.5200927270020195	-0.7042221354236123	1.835802765561194
