Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
60.0	-26.04	82.0	-24.75	1721	4820	0.00029149782608158854	0.10022868859833589	215203	6298	-10.416169166564941
60.0	-29.22	100.0	-30.91	1729	4840	0.0002710128126065593	0.09965002278901663	216110	6298	-10.40235710144043
60.0	-17.79	100.0	-37.9	1734	4860	0.00025256038202670376	0.09898915021869197	217162	6298	-10.377645492553711
21.0	-0.23	83.0	-27.84	1744	4880	9.042029498053379e-05	0.09846412577391084	218004	6299	-10.70541763305664
60.0	-18.23	65.0	-29.26	1749	4900	0.00027693218114424725	0.0978668811834496	218976	6299	-10.720438003540039
60.0	-18.64	83.0	-21.47	1757	4920	0.00025791913513245623	0.09734263906072321	219837	6299	-10.704604148864746
38.0	-0.35	81.0	-26.01	1766	4940	0.0001852950586481133	0.09677558363048093	220781	6299	-10.703275680541992
16.0	-0.17	100.0	-28.93	1774	4960	7.325093592366865e-05	0.09625982387376153	221648	6299	-10.749836921691895
60.0	-25.02	83.0	-25.28	1782	4980	0.0002741308097379753	0.09571088025237737	222583	6299	-10.758257865905762
16.0	-0.27	48.0	-16.31	1794	5000	7.384881973266601e-05	0.09524304015036189	223386	6299	-10.759618759155273
60.0	-19.75	63.0	-20.52	1798	5020	0.00026215272120745534	0.0946704115966516	224385	6299	-10.772031784057617
60.0	-16.56	80.0	-31.73	1805	5040	0.0002881833012141879	0.09410889000202743	225377	6300	-11.09386920928955
8.0	-0.07	62.0	-19.64	1815	5060	3.770750030698512e-05	0.09362035283099553	226248	6300	-11.071166038513184
60.0	-18.87	100.0	-52.0	1821	5080	0.0002631844498041108	0.09307741515676088	227230	6300	-11.054293632507324
60.0	-25.65	61.0	-13.68	1827	5100	0.0002576557795206706	0.09255240390738795	228191	6300	-11.075525283813477
48.0	-0.24	100.0	-42.57	1835	5120	0.00019905646331608295	0.0920884707592636	229048	6300	-11.072943687438965
4.0	-0.21	54.0	-19.78	1845	5140	1.9283517325434703e-05	0.09166499590225545	229837	6300	-11.122138977050781
60.0	-15.25	69.0	-20.11	1848	5160	0.00026569495829500896	0.09110681198451995	230896	6300	-11.081992149353027
26.0	-0.21	83.0	-29.2	1856	5180	0.00012150800366199154	0.09066372223898068	231743	6300	-11.074400901794434
19.0	-0.37	100.0	-41.96	1867	5200	8.848598370185266e-05	0.0902344602867538	232572	6301	-11.458442687988281
60.0	-27.99	100.0	-43.42	1873	5220	0.0002536720242993585	0.08973118316342357	233559	6301	-11.406632423400879
60.0	-27.87	85.0	-30.9	1884	5240	0.0002519653043674149	0.08937225378160327	234265	6301	-11.459681510925293
60.0	-29.06	80.0	-27.38	1891	5260	0.00026246445260573703	0.08892693196436839	235155	6301	-11.472979545593262
44.0	-0.5	47.0	-18.53	1897	5280	0.0001868239857933738	0.08846260034249331	236095	6301	-11.437804222106934
60.0	-23.48	63.0	-13.52	1906	5300	0.0002647257301042665	0.08801711106212656	237007	6301	-11.475290298461914
58.0	-0.32	62.0	-21.91	1916	5320	0.00023843525047589066	0.08762331166925752	237820	6301	-11.455912590026855
60.0	-24.19	66.0	-24.74	1923	5340	0.00026700371660096816	0.08716198571767247	238787	6301	-11.442566871643066
15.0	-0.14	69.0	-29.46	1938	5360	6.629615577299203e-05	0.08678669936279512	239579	6301	-11.464850425720215
60.0	-29.37	81.0	-22.69	1949	5380	0.0002651795135554771	0.08641474771099837	240372	6302	-11.77585220336914
13.0	-0.16	60.0	-12.25	1957	5400	4.707287859033655e-05	0.08598667926209821	241298	6302	-11.780219078063965
41.0	-0.43	100.0	-39.84	1965	5420	0.0001637949274914731	0.08560946059073785	242121	6302	-11.742535591125488
60.0	-27.49	100.0	-37.31	1971	5440	0.0002554080503828385	0.0851978974569833	243031	6302	-11.764880180358887
58.0	-0.22	47.0	-21.6	1981	5460	0.00023269570354140286	0.08481240711330208	243892	6302	-11.80235481262207
60.0	-23.22	100.0	-32.5	1987	5480	0.0002558106488555017	0.08439500497029746	244837	6302	-11.806999206542969
12.0	-0.31	100.0	-26.25	1994	5500	5.4141954942183064e-05	0.08401193013809102	245713	6302	-11.786423683166504
60.0	-25.77	81.0	-25.61	2002	5520	0.00023709311001542685	0.08365667323430276	246533	6302	-11.772351264953613
39.0	-0.34	100.0	-37.76	2010	5540	0.00016973870755963377	0.08327641372516703	247422	6302	-11.791522026062012
14.0	-0.31	66.0	-24.52	2023	5560	5.744228260122615e-05	0.0829807431253711	248116	6303	-12.137442588806152
1.0	-0.02	80.0	-27.65	2033	5580	2.2059273121604783e-06	0.08263707295609071	248934	6303	-12.159248352050781
60.0	-23.93	81.0	-28.05	2040	5600	0.0002428598063332694	0.08228285710278041	249787	6303	-12.103083610534668
50.0	-0.26	88.0	-27.59	2047	5620	0.00019587672902171723	0.08190176538507216	250717	6303	-12.108603477478027
7.0	-0.13	100.0	-34.65	2057	5640	2.8655884113717586e-05	0.08155908015007635	251561	6303	-12.138806343078613
60.0	-23.36	60.0	-22.18	2065	5660	0.00024398068235956737	0.08116743655074447	252540	6303	-12.127706527709961
60.0	-27.34	80.0	-26.42	2070	5680	0.00023764812610518765	0.08078219226271303	253515	6303	-12.108736038208008
10.0	-0.32	88.0	-32.82	2083	5700	3.7829081217447914e-05	0.0804793330642339	254286	6303	-12.08387565612793
60.0	-22.11	80.0	-29.35	2093	5720	0.00023603631066275644	0.08015531972253742	255121	6304	-12.440787315368652
60.0	-19.63	65.0	-24.28	2099	5740	0.00021422848053510182	0.07977141930240725	256126	6304	-12.462226867675781
60.0	-25.55	84.0	-27.25	2110	5760	0.0002257925768693288	0.07947518873082507	256906	6304	-12.459278106689453
60.0	-21.46	58.0	-19.14	2119	5780	0.00022584397900063274	0.07912469237168089	257843	6304	-12.441581726074219
60.0	-21.89	47.0	-12.56	2126	5800	0.00023250283866093076	0.07877045088469757	258802	6304	-12.45218563079834
27.0	-0.28	100.0	-28.81	2136	5820	9.66760301098381e-05	0.07848738476580461	259573	6304	-12.480829238891602
3.0	-0.1	100.0	-38.48	2144	5840	9.997127807303651e-06	0.07818172869915094	260416	6304	-12.46275520324707
60.0	-17.11	70.0	-29.0	2149	5860	0.0002592271912219988	0.07782921448001895	261403	6304	-12.453598976135254
60.0	-16.41	42.0	-18.25	2158	5880	0.0002340922144805493	0.07752029821987273	262276	6304	-12.482659339904785
30.0	-0.31	81.0	-22.31	2169	5900	0.0001125530873314809	0.07726861342738671	262991	6305	-12.791522979736328
60.0	-19.03	87.0	-24.19	2180	5920	0.00023966145676535528	0.07698783879357879	263799	6305	-12.813631057739258
60.0	-13.57	81.0	-26.89	2189	5940	0.00023306973454125402	0.07668159093412952	264692	6305	-12.806017875671387
1.0	0.0	27.0	-9.04	2198	5960	1.9196695929405672e-06	0.0764299767645558	265430	6305	-12.81251049041748
60.0	-22.05	85.0	-40.43	2206	5980	0.00022762375930479936	0.0761437811967278	266281	6305	-12.80522632598877
60.0	-14.56	100.0	-29.29	2214	6000	0.0002312773068745931	0.07583483692341231	267212	6305	-12.800661087036133
60.0	-25.53	85.0	-22.85	2222	6020	0.0002258210087139345	0.07556499030964994	268032	6305	-12.807329177856445
60.0	-20.81	45.0	-10.79	2232	6040	0.00023393934925660393	0.07532422251796367	268769	6305	-12.791776657104492
21.0	-0.36	81.0	-33.81	2237	6060	8.095038605995304e-05	0.07500370088930863	269768	6305	-12.806816101074219
60.0	-24.12	69.0	-25.56	2249	6080	0.00022034711743655958	0.0747227494345302	270652	6306	-13.158609390258789
4.0	-0.21	81.0	-22.93	2256	6100	1.4343183548724064e-05	0.07443243003161404	271577	6306	-13.142033576965332
60.0	-28.32	100.0	-35.41	2263	6120	0.00022922247843025557	0.07413978597124235	272521	6306	-13.154078483581543
60.0	-28.54	100.0	-29.82	2271	6140	0.00020649180738467734	0.07388256869386697	273358	6306	-13.205334663391113
54.0	-0.34	100.0	-38.12	2281	6160	0.0001848592386617289	0.07360860701301031	274261	6306	-13.185470581054688
60.0	-30.37	87.0	-35.42	2289	6180	0.00024061959152468586	0.07332962120438756	275192	6306	-13.169511795043945
42.0	-0.29	100.0	-53.23	2297	6200	0.00016054111142312327	0.07305133878383924	276132	6306	-13.197413444519043
48.0	-0.34	80.0	-35.58	2304	6220	0.00017166302518445962	0.07279118525272807	277020	6306	-13.195259094238281
60.0	-31.02	81.0	-35.57	2313	6240	0.00020678333747081268	0.0725238297663233	277944	6307	-13.530592918395996
45.0	-0.4	85.0	-29.86	2319	6260	0.0001680765669947615	0.07224625877397398	278916	6307	-13.50250244140625
32.0	-0.41	49.0	-18.96	2327	6280	0.00010627044993601028	0.07201637180347863	279727	6307	-13.55784797668457
5.0	-0.19	64.0	-28.33	2339	6300	1.7477746993776353e-05	0.07181938619194686	280426	6307	-13.5128173828125
60.0	-16.81	100.0	-36.6	2343	6320	0.00020986829377427885	0.07152465127997125	281494	6307	-13.568066596984863
60.0	-21.06	60.0	-18.13	2349	6340	0.00021827044171113697	0.07128571838522015	282367	6307	-13.536059379577637
60.0	-0.31	100.0	-34.01	2353	6360	0.00020382966635362158	0.07099346816302124	283453	6307	-13.547746658325195
1.0	0.0	80.0	-31.13	2361	6380	3.7989272592957115e-06	0.07077393029667314	284274	6307	-13.537386894226074
60.0	-18.05	75.0	-30.07	2369	6400	0.00020242679864168167	0.0705351150389496	285179	6308	-13.856767654418945
60.0	-20.38	80.0	-22.51	2373	6420	0.00021598457918731596	0.07027520780933047	286178	6308	-13.895354270935059
60.0	-13.74	100.0	-20.73	2381	6440	0.00021290268216814313	0.07007999105759154	286932	6308	-13.85869026184082
60.0	-23.25	80.0	-43.54	2386	6460	0.00021699578400366816	0.06981717229567795	287966	6308	-13.810223579406738
6.0	-0.36	51.0	-19.35	2395	6480	2.4672202122064284e-05	0.06960723928825033	288798	6308	-13.857925415039062
60.0	-30.2	81.0	-27.91	2401	6500	0.0002000731688279372	0.06935423675942581	289817	6308	-13.839503288269043
52.0	-0.23	80.0	-18.23	2407	6520	0.0001784776251740251	0.0691102310648439	290812	6308	-13.915521621704102
33.0	-0.43	84.0	-33.06	2414	6540	0.00011037682903651433	0.06886364169472674	291831	6308	-13.848121643066406
25.0	-0.28	76.0	-22.84	2421	6560	8.574865940140515e-05	0.06864049471639465	292763	6309	-14.209352493286133
60.0	-29.33	53.0	-24.9	2425	6580	0.0002108698195599495	0.06838157583194346	293862	6309	-14.2161283493042
60.0	-36.55	69.0	-27.96	2430	6600	0.00020541642651413427	0.06814983281700905	294857	6309	-14.204983711242676
2.0	-0.05	100.0	-31.8	2438	6620	1.0255780464932998e-05	0.0679537471762428	295706	6309	-14.2411470413208
60.0	-0.24	22.0	-7.83	2449	6640	0.00020152323217277068	0.06775245559058352	296588	6309	-14.245025634765625
60.0	-22.73	100.0	-41.12	2456	6660	0.00019009782745315506	0.06753105447087605	297572	6309	-14.197749137878418
60.0	-21.08	80.0	-40.17	2462	6680	0.0002131464238652212	0.06732193901931431	298512	6309	-14.198465347290039
60.0	-25.04	25.0	-8.0	2468	6700	0.00021463187772836258	0.06711638769770516	299447	6309	-14.210046768188477
60.0	-20.08	91.0	-19.83	2479	6720	0.00020071896059172494	0.06695497582060636	300185	6310	-14.587817192077637
60.0	-16.83	100.0	-30.31	2489	6740	0.0001970047059327983	0.06678144563318081	300988	6310	-14.540133476257324
60.0	-25.03	81.0	-30.13	2494	6760	0.00019793499856305546	0.06658251537309215	301922	6310	-14.598074913024902
60.0	-24.53	81.0	-27.38	2503	6780	0.00019001890424430194	0.06639311368650563	302821	6310	-14.58385181427002
32.0	-0.45	81.0	-27.73	2507	6800	0.00010286292609046487	0.06616884673035621	303903	6310	-14.557551383972168
60.0	-25.78	80.0	-35.44	2513	6820	0.00019930664045719808	0.06598277131843586	304809	6310	-14.586806297302246
5.0	-0.06	62.0	-24.67	2519	6840	1.5422196416129843e-05	0.06580910989459522	305663	6310	-14.603469848632812
60.0	-17.0	47.0	-16.55	2528	6860	0.00021097587079417949	0.06562053429237519	306603	6310	-14.586275100708008
60.0	-24.66	60.0	-27.39	2536	6880	0.0001938910678375599	0.0654481051140823	307471	6310	-14.574493408203125
46.0	-0.29	100.0	-41.3	2542	6900	0.0001534412563710973	0.06524000456020282	308536	6311	-14.963345527648926
27.0	-0.2	100.0	-46.16	2550	6920	8.786117410384162e-05	0.065065183446147	309439	6311	-14.937739372253418
60.0	-23.49	73.0	-22.9	2553	6940	0.00019581640831675242	0.06484979929225582	310571	6311	-14.927177429199219
60.0	-24.22	62.0	-25.1	2563	6960	0.0001816117900541459	0.06470479821170447	311336	6311	-14.90110969543457
40.0	-0.41	100.0	-36.74	2570	6980	0.00012974383837855647	0.06452721591050195	312288	6311	-14.90735149383545
60.0	-17.53	81.0	-24.49	2579	7000	0.00020840566498892647	0.0643832070571823	313065	6311	-14.88909912109375
60.0	-27.27	79.0	-28.08	2585	7020	0.00020177653032829959	0.06421625956708235	313979	6311	-14.921119689941406
60.0	-34.2	45.0	-11.46	2594	7040	0.0001923172650012103	0.06404492821517939	314929	6311	-14.92271614074707
60.0	-22.32	64.0	-21.22	2600	7060	0.00019027433719580978	0.06387947804416547	315857	6312	-15.279362678527832
3.0	-0.12	63.0	-21.31	2608	7080	1.1027431757436633e-05	0.06371906332897541	316767	6312	-15.27885913848877
35.0	-0.21	62.0	-13.7	2615	7100	0.00012166956780661999	0.06355626564244815	317702	6312	-15.251436233520508
12.0	-0.4	100.0	-28.72	2621	7120	4.3706646126307796e-05	0.06339473004642421	318641	6312	-15.252734184265137
60.0	-27.72	70.0	-22.66	2626	7140	0.0001739361706901999	0.06322255190537424	319656	6312	-15.278573989868164
26.0	-0.33	56.0	-23.8	2636	7160	8.114386537221557e-05	0.06308574996866845	320468	6312	-15.2682466506958
60.0	-18.55	44.0	-13.87	2641	7180	0.00018277350906542085	0.06292610421815206	321430	6312	-15.33147144317627
54.0	-0.26	49.0	-17.75	2645	7200	0.00016920218865076702	0.06274767433010234	322522	6313	-15.675310134887695
60.0	-17.94	82.0	-26.41	2652	7220	0.00019607428368438975	0.06259183829217324	323486	6313	-15.606889724731445
19.0	-0.52	82.0	-28.03	2660	7240	5.778446381921926e-05	0.06244879522913774	324380	6313	-15.615997314453125
59.0	-0.37	68.0	-29.5	2670	7260	0.0001810105707362992	0.06231199326469496	325244	6313	-15.60999584197998
60.0	-27.44	74.0	-26.79	2680	7280	0.00018195496810661567	0.0621806527096161	326082	6313	-15.628046989440918
10.0	-0.31	89.0	-38.05	2687	7300	2.7738042073707058e-05	0.062041528088590904	326981	6313	-15.601040840148926
1.0	-0.02	65.0	-25.73	2695	7320	3.264445424731312e-06	0.061922159954811	327758	6313	-15.641883850097656
60.0	-23.37	100.0	-36.93	2702	7340	0.00019027137626419276	0.061778918307119665	328705	6313	-15.604166030883789
43.0	-0.17	81.0	-30.89	2710	7360	0.00014041675173717997	0.06164234461569096	329618	6313	-15.611241340637207
60.0	-27.24	80.0	-21.84	2717	7380	0.00018897725314628787	0.0615079298450874	330527	6314	-15.99845027923584
60.0	-24.94	88.0	-33.97	2720	7400	0.00017455339431762695	0.06134609746913919	331640	6314	-15.966102600097656
60.0	-21.91	100.0	-38.6	2727	7420	0.00019235344267277062	0.06122099244604367	332507	6314	-15.987563133239746
60.0	-22.86	81.0	-26.14	2735	7440	0.00017616447582039782	0.06109754429862625	333372	6314	-15.984854698181152
60.0	-26.69	44.0	-16.0	2738	7460	0.00018065292138516424	0.060950924144774515	334416	6314	-15.919609069824219
60.0	-22.36	100.0	-35.16	2747	7480	0.000175286646195274	0.060828687358701186	335294	6314	-15.91740894317627
4.0	-0.15	62.0	-20.74	2757	7500	1.2686824798583985e-05	0.06071558098903841	336114	6314	-15.993524551391602
60.0	-14.87	63.0	-19.14	2764	7520	0.00018013905971608264	0.060598752966042446	336971	6314	-15.945393562316895
60.0	-19.86	100.0	-33.62	2769	7540	0.00017116582045820727	0.060466177311600436	337958	6315	-16.281681060791016
39.0	-0.32	64.0	-32.68	2778	7560	0.0001159678375910199	0.06034999823815054	338831	6315	-16.248550415039062
60.0	-23.55	100.0	-30.93	2787	7580	0.0001813111330399727	0.06024483677584466	339628	6315	-16.280977249145508
12.0	-0.44	80.0	-22.24	2797	7600	4.0753891593531556e-05	0.06013580140188018	340464	6315	-16.31705665588379
1.0	0.0	100.0	-40.51	2808	7620	1.490804466988471e-06	0.060040469232581384	341200	6315	-16.22844696044922
20.0	-0.29	100.0	-36.31	2817	7640	5.911931941646556e-05	0.059926161520353675	342096	6315	-16.25814437866211
60.0	-16.22	91.0	-38.06	2822	7660	0.00016765703420414937	0.059805920633060866	343051	6315	-16.307920455932617
6.0	-0.19	43.0	-12.56	2831	7680	1.5236623585224152e-05	0.059698525362659585	343912	6315	-16.253379821777344
60.0	-16.9	100.0	-30.36	2840	7700	0.00018563289146918756	0.05959626393687806	344740	6315	-16.249515533447266
60.0	-29.85	81.0	-48.28	2846	7720	0.00017119649160711258	0.05948713195629915	345635	6316	-16.644519805908203
30.0	-0.23	84.0	-21.77	2854	7740	8.625365042871283e-05	0.05937748261891792	346545	6316	-16.653409957885742
60.0	-24.75	70.0	-21.2	2860	7760	0.00018213618661939483	0.05925948886975842	347538	6316	-16.648868560791016
60.0	-22.03	100.0	-53.52	2867	7780	0.00016329858480811427	0.0591440084398414	348522	6316	-16.675439834594727
60.0	-19.2	82.0	-34.25	2875	7800	0.00017383043582622822	0.059035613727195554	349456	6316	-16.658203125
60.0	-25.28	80.0	-23.82	2884	7820	0.00016958987926278272	0.05893866589662559	350299	6316	-16.631362915039062
25.0	-0.2	99.0	-34.23	2891	7840	6.966676030840192e-05	0.058832042923179374	351239	6316	-16.643224716186523
8.0	-0.22	100.0	-38.19	2900	7860	2.3534734740512062e-05	0.05874405332640954	352020	6316	-16.657743453979492
60.0	-27.09	87.0	-32.0	2904	7880	0.0001639200043557259	0.05862486102275955	353098	6317	-16.985355377197266
30.0	-0.36	100.0	-29.66	2913	7900	7.882694654826877e-05	0.058535520593162145	353911	6317	-16.990211486816406
60.0	-25.92	72.0	-19.11	2918	7920	0.0001741191353460755	0.058427910272133156	354906	6317	-17.013463973999023
43.0	-0.3	64.0	-19.33	2934	7940	0.00011537732645606515	0.05835720339902774	355560	6317	-16.949615478515625
60.0	-24.57	100.0	-32.45	2940	7960	0.000169716947641804	0.05825720662615848	356503	6317	-17.019561767578125
60.0	-19.74	63.0	-24.69	2945	7980	0.00016107367991206043	0.058149640774104464	357532	6317	-17.004390716552734
38.0	-0.47	100.0	-30.34	2952	8000	0.0001084752082824707	0.058048806740781535	358508	6317	-16.97614288330078
60.0	-16.41	100.0	-33.68	2956	8020	0.00015937737990495866	0.05794335992004669	359543	6317	-16.984392166137695
60.0	-13.24	63.0	-20.82	2961	8040	0.00016538521543664125	0.05784605885853544	360509	6318	-17.394407272338867
60.0	-17.07	80.0	-26.48	2969	8060	0.00016095531785458549	0.05775993415892379	361372	6318	-17.35607147216797
1.0	0.0	100.0	-28.18	2976	8080	2.0815889434059066e-06	0.05766411349560468	362346	6318	-17.307493209838867
60.0	-22.21	63.0	-11.0	2984	8100	0.0001591554394474736	0.057577144013885244	363239	6318	-17.36800193786621
4.0	-0.07	81.0	-49.78	2994	8120	1.0313189088417392e-05	0.057494814260685374	364093	6318	-17.393266677856445
8.0	-0.44	52.0	-17.7	3003	8140	2.146478952881159e-05	0.05741717939514546	364906	6318	-17.351829528808594
60.0	-23.2	53.0	-17.13	3009	8160	0.00017044067967171762	0.05732678161693853	365867	6318	-17.357173919677734
60.0	-23.36	100.0	-29.26	3016	8180	0.0001620903283284754	0.0572368523203927	366835	6318	-17.38246726989746
3.0	-0.12	80.0	-18.14	3024	8200	8.07282401294243e-06	0.057154820672732705	367727	6319	-17.745155334472656
60.0	-27.27	63.0	-12.37	3030	8220	0.00016200681672479114	0.05707080156833735	368652	6319	-17.730588912963867
46.0	-0.34	84.0	-31.89	3037	8240	0.00012504125683053026	0.056986022376890495	369597	6319	-17.719295501708984
25.0	-0.38	78.0	-26.92	3046	8260	6.976719341324259e-05	0.056913571400492816	370411	6319	-17.73050308227539
25.0	-0.24	51.0	-16.63	3054	8280	6.32901698494879e-05	0.05683776791037026	371273	6319	-17.677719116210938
4.0	-0.11	100.0	-28.17	3067	8300	9.287265409906227e-06	0.05677675822352295	371970	6319	-17.73248863220215
60.0	-22.43	86.0	-29.89	3070	8320	0.0001546870917081833	0.05668304585192242	373064	6319	-17.695497512817383
60.0	-17.65	80.0	-24.71	3077	8340	0.00016417912156175939	0.056600275228721623	374041	6319	-17.70303726196289
60.0	-19.5	100.0	-42.28	3082	8360	0.00015967859035473692	0.05651575994680154	375052	6320	-18.02613067626953
60.0	-27.05	100.0	-24.95	3088	8380	0.00015342679399294614	0.056435785172185254	376020	6320	-18.07839012145996
29.0	-0.25	100.0	-27.93	3098	8400	8.368602820805141e-05	0.056368562962083264	376840	6320	-18.048688888549805
60.0	-13.52	100.0	-26.33	3105	8420	0.0001553846934628883	0.05630015256319455	377684	6320	-18.12041473388672
60.0	-0.24	71.0	-22.05	3111	8440	0.00016701119770935925	0.05621396295543336	378766	6320	-18.0333251953125
60.0	-37.07	81.0	-30.05	3117	8460	0.00015851436777317778	0.05613930380844967	379713	6320	-18.044809341430664
3.0	-0.1	83.0	-27.12	3124	8480	8.284483315809718e-06	0.05607259696396546	380567	6320	-18.02581214904785
60.0	-17.19	100.0	-46.62	3130	8500	0.00016229623906752641	0.056002636860787706	381474	6320	-18.067506790161133
24.0	-0.5	100.0	-29.93	3142	8520	6.024845888916875e-05	0.055939270708465806	382303	6320	-18.04317283630371
60.0	-22.5	84.0	-23.2	3147	8540	0.00016409077744852465	0.05586578518473153	383279	6321	-18.392169952392578
60.0	-21.27	72.0	-24.96	3159	8560	0.00015987887560764205	0.055816500832979156	383934	6321	-18.420162200927734
60.0	-23.61	100.0	-40.63	3166	8580	0.00016292150203998273	0.05574611428291254	384888	6321	-18.4163818359375
60.0	-27.7	82.0	-23.41	3172	8600	0.0001506789340529331	0.05567324548248795	385889	6321	-18.3792724609375
60.0	-22.68	100.0	-33.0	3180	8620	0.00016588370927248642	0.05560998950902795	386766	6321	-18.425992965698242
60.0	-37.2	100.0	-46.39	3185	8640	0.00014843910380646036	0.05553317255244046	387849	6321	-18.398927688598633
60.0	-26.11	81.0	-22.98	3195	8660	0.00015011439422536944	0.05547592575721377	388661	6321	-18.424442291259766
23.0	-0.38	100.0	-36.53	3207	8680	5.905532067821872e-05	0.055424015180963404	389403	6321	-18.398929595947266
1.0	-0.02	89.0	-31.69	3214	8700	2.6737136402349363e-06	0.055362130350038105	390301	6322	-18.72121238708496
60.0	-23.67	69.0	-38.76	3224	8720	0.0001632462127493062	0.05530486248248711	391140	6322	-18.734193801879883
60.0	-27.34	64.0	-23.82	3232	8740	0.00015585534359825013	0.0552427640487815	392062	6322	-18.712587356567383
60.0	-33.44	100.0	-43.86	3239	8760	0.00015040143439758858	0.05517634314024476	393062	6322	-18.762027740478516
60.0	-22.36	77.0	-29.85	3244	8780	0.00014501535811022365	0.05511229718151332	394038	6322	-18.727890014648438
60.0	-28.9	100.0	-33.62	3250	8800	0.00014921036633578215	0.05505340033055873	394945	6322	-18.721893310546875
30.0	-0.38	81.0	-23.47	3256	8820	8.835370848778965e-05	0.05499018932279887	395932	6322	-18.782682418823242
60.0	-20.12	43.0	-17.96	3261	8840	0.00014932554771457862	0.05492469010343727	396969	6322	-18.735559463500977
43.0	-0.24	74.0	-28.07	3272	8860	0.00010031903032255496	0.05487910279502945	397693	6323	-19.140403747558594
59.0	-0.28	84.0	-26.51	3279	8880	0.00016240117786166903	0.0548227719179945	398602	6323	-19.091798782348633
60.0	-34.91	84.0	-34.66	3284	8900	0.00013993067687816834	0.05475970813165591	399635	6323	-19.091215133666992
60.0	-13.65	84.0	-29.82	3294	8920	0.0001449668353983105	0.054711052526842614	400437	6323	-19.10256004333496
60.0	-23.68	85.0	-24.92	3301	8940	0.00015627796484586642	0.054654799554221825	401378	6323	-19.071924209594727
16.0	-0.16	100.0	-44.02	3311	8960	3.900764776127679e-05	0.054604222648491685	402232	6323	-19.0781307220459
22.0	-0.49	64.0	-26.3	3321	8980	5.8402303597974886e-05	0.05456160187166178	402956	6323	-19.10555076599121
60.0	-15.25	87.0	-33.55	3331	9000	0.00015666837162441678	0.0545131657593941	403790	6323	-19.067584991455078
60.0	-12.41	100.0	-38.45	3337	9020	0.00014435792973723486	0.05446223092997675	404678	6323	-19.08823585510254
55.0	-0.45	84.0	-28.0	3342	9040	0.0001312071243218616	0.05440602908456115	405672	6324	-19.41416358947754
60.0	-22.76	89.0	-30.36	3349	9060	0.00014930324049185442	0.054355595539844336	406573	6324	-19.434314727783203
60.0	-14.82	82.0	-24.91	3355	9080	0.00015695150203116665	0.054299930455737215	407582	6324	-19.455631256103516
60.0	-21.25	100.0	-30.88	3364	9100	0.0001519220477932102	0.05425379425050849	408425	6324	-19.433992385864258
41.0	-0.18	81.0	-33.02	3372	9120	0.00010558617742438065	0.054203789370035144	409351	6324	-19.42250633239746
60.0	-15.22	48.0	-17.23	3379	9140	0.00014964248210648217	0.05415234755197894	410316	6324	-19.379629135131836
32.0	-0.27	87.0	-30.72	3392	9160	8.19034191198224e-05	0.05411272715360136	411063	6324	-19.482378005981445
60.0	-20.11	85.0	-29.99	3401	9180	0.00015009807865084645	0.05406473621641887	411982	6324	-19.432973861694336
60.0	-23.33	80.0	-18.43	3407	9200	0.00014414603295533553	0.054012537561301574	412996	6325	-19.74083709716797
11.0	-0.13	61.0	-20.54	3413	9220	2.3208031685388527e-05	0.05396259395310214	413978	6325	-19.74270248413086
21.0	-0.29	63.0	-22.35	3420	9240	5.074845247970515e-05	0.05391655072550177	414893	6325	-19.76241683959961
60.0	-17.69	100.0	-21.49	3428	9260	0.0001545153735265876	0.053876029672660426	415705	6325	-19.79218292236328
60.0	-15.74	82.0	-25.93	3438	9280	0.0001422523938376328	0.05382989102384802	416643	6325	-19.77849006652832
27.0	-0.39	80.0	-22.74	3448	9300	6.256144533875167e-05	0.05378946121547851	417472	6325	-19.787885665893555
31.0	-0.47	81.0	-40.96	3454	9320	7.211453413247038e-05	0.053745101987158025	418394	6325	-19.787939071655273
60.0	-20.18	67.0	-18.46	3464	9340	0.00014269357064551407	0.05370955287127533	419137	6325	-19.7439022064209
60.0	-25.01	100.0	-26.79	3468	9360	0.0001335060749298487	0.0536625105302197	420138	6326	-20.083681106567383
60.0	-19.8	82.0	-18.75	3478	9380	0.00014493096866078977	0.05362470842099654	420948	6326	-20.113021850585938
4.0	-0.09	100.0	-25.58	3486	9400	7.863780285449738e-06	0.05358129278904297	421892	6326	-20.09308433532715
60.0	-25.4	100.0	-41.75	3498	9420	0.0001344495518192364	0.05354734291816395	422634	6326	-20.11775016784668
60.0	-14.98	93.0	-30.67	3510	9440	0.00014399062778990148	0.053510202926008846	423456	6326	-20.071544647216797
60.0	-38.47	61.0	-15.99	3514	9460	0.00015085008129256977	0.0534638263151828	424500	6326	-20.086917877197266
60.0	-24.15	100.0	-31.26	3520	9480	0.00014045517655867563	0.053422765498084966	425434	6326	-20.118967056274414
60.0	-17.79	100.0	-49.84	3526	9500	0.00014147760993555973	0.053382783358554	426354	6326	-20.152862548828125
60.0	-13.95	100.0	-34.35	3531	9520	0.00014002438352889374	0.05334067823078832	427336	6326	-20.131404876708984
58.0	-0.48	83.0	-30.02	3541	9540	0.00014062025262124884	0.053303925640436664	428201	6327	-20.43712615966797
60.0	-21.21	100.0	-32.94	3548	9560	0.00013600071603783005	0.05326259812715166	429188	6327	-20.473833084106445
