Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
49000	-0.36414411275682795	60.0	0.07217483328027055	0.0	-13.718350410461426	0.05161401	13.875029	-13.085126	[0.02024334]
50000	-0.30775414610193297	60.0	0.0945377644022062	0.0	-14.651705741882324	0.025530677	14.075413	-13.390481	[0.01831697]
51000	-0.27488192770213427	60.0	0.03992378877874004	0.0	-15.796424865722656	0.052062422	15.599933	-13.815222	[0.01657396]
52000	-0.28474412311764924	60.0	0.08267259996227724	0.0	-16.687288284301758	0.04504756	15.269905	-14.006256	[0.01499679]
53000	-0.34327761523315703	60.0	0.06388574697190949	0.0	-17.653257369995117	0.034940764	17.860338	-14.34388	[0.01356881]
54000	-0.29391616962143174	60.0	0.06152094667693598	0.0	-18.46225357055664	0.053396057	17.424469	-14.769003	[0.01227835]
55000	-0.3039850212752328	60.0	0.05164931405199015	0.0	-19.248886108398438	0.033612065	17.705875	-15.11604	[0.01111003]
56000	-0.32701892685542794	60.0	0.06792442993946177	0.0	-19.959421157836914	0.03773039	18.37288	-15.489393	[0.0100523]
57000	-0.27624745515782095	60.0	0.06817169424351383	0.0	-20.78377342224121	0.045823764	17.460285	-15.87462	[0.00909528]
58000	-0.2593394719825232	60.0	0.061875142669817564	0.0	-21.447542190551758	0.3926553	20.963408	-15.961029	[0.00823064]
59000	-0.381164039162054	60.0	0.1062908479880835	0.0	-22.130666732788086	0.037899114	20.06797	-16.600073	[0.00744738]
60000	-0.27877586783917724	60.0	0.07590836205531497	0.0	-22.817012786865234	0.03129208	23.178246	-16.783802	[0.00673822]
61000	-0.3100126875461609	60.0	0.047983747665649924	0.0	-23.51291275024414	0.08765354	23.446682	-17.337883	[0.00609659]
62000	-0.2945577285809341	60.0	0.07193834177169632	0.0	-24.15297508239746	0.095309325	23.264147	-17.477705	[0.00551617]
63000	-0.31965383380100765	60.0	0.08237260634673349	0.0	-24.806053161621094	0.34509763	23.167316	-17.795933	[0.00499145]
64000	-0.36004521004529916	60.0	0.08559383422305458	0.0	-25.28107261657715	0.071972065	24.213455	-18.299488	[0.00451635]
65000	-0.40648882838313183	60.0	0.09309894079842272	0.0	-25.78944206237793	0.060917176	25.91101	-18.59771	[0.0040867]
66000	-0.2704179258555076	60.0	0.031270334084163395	0.0	-26.342615127563477	0.17558925	26.213888	-19.137339	[0.00369763]
67000	-0.3092816658604233	60.0	0.11660842770717572	0.0	-27.057432174682617	0.04518021	26.251099	-19.070648	[0.00334564]
68000	-0.2545745288493192	60.0	0.02729841497581727	0.0	-27.586599349975586	0.01936752	26.900087	-19.605928	[0.00302736]
69000	-0.33723596494840546	60.0	0.1294621243475288	0.0	-27.956247329711914	0.020040516	27.58982	-19.914837	[0.00273955]
70000	-0.30684107910503383	60.0	0.043939056112994465	0.0	-28.485925674438477	0.13486162	27.973612	-19.951136	[0.00247947]
71000	-0.32542162702696315	60.0	0.09774561996931622	0.0	-28.858840942382812	0.07207614	28.307835	-20.427624	[0.00224337]
72000	-0.321469492435196	60.0	0.09156161443578992	0.0	-29.491724014282227	0.068788275	29.324144	-20.505177	[0.00203019]
73000	-0.30425160957173114	60.0	0.05979373284008412	0.0	-29.695907592773438	0.103682	29.79703	-21.083443	[0.00183752]
74000	-0.34957424844290036	60.0	0.09770656768832954	0.0	-30.310449600219727	0.50835997	29.371445	-21.202417	[0.00166277]
75000	-0.37323130782404473	60.0	0.10353681065093795	0.0	-30.492395401000977	0.033694245	30.067059	-21.344448	[0.00150459]
76000	-0.2732663280052577	60.0	0.07520827239334864	0.0	-30.9320125579834	0.05193747	31.320702	-22.110088	[0.00136147]
77000	-0.3037140570420177	60.0	0.10640308375694431	0.0	-31.250375747680664	0.13246971	31.928669	-22.330683	[0.00123241]
78000	-0.3121782964822995	60.0	0.07061602590828588	0.0	-31.480545043945312	0.10167724	32.295135	-22.606007	[0.0011153]
79000	-0.3408147462481614	60.0	0.11381318591422916	0.0	-31.746902465820312	0.034859367	33.174767	-22.87838	[0.00100903]
80000	-0.2656616259436807	60.0	0.05514534332853553	0.0	-32.09322738647461	0.13442294	33.592346	-23.560654	[0.00091396]
81000	-0.3111433774952556	60.0	0.07352164854255203	0.0	-32.451171875	0.2116108	32.98462	-22.538046	[0.00082785]
82000	-0.3872685694831932	60.0	0.08415819680209982	0.0	-32.87543869018555	0.113331795	31.454815	-23.304508	[0.00074953]
83000	-0.29825839973408214	60.0	0.05615258313660537	0.0	-32.8890495300293	0.046526343	31.644218	-22.185978	[0.00067893]
84000	-0.257046328306444	60.0	0.03331050627476845	0.0	-33.170291900634766	0.09861855	33.236916	-23.716202	[0.00061371]
85000	-0.31656540807116035	60.0	0.0967635029929189	0.0	-33.39854431152344	0.2723724	33.248394	-24.668758	[0.00055489]
86000	-0.29995935466595564	60.0	0.048034024289521686	0.0	-33.698028564453125	0.16413641	32.20404	-23.804296	[0.00050226]
87000	-0.2849742553560155	60.0	0.032201272446881285	0.0	-34.172725677490234	0.045635916	32.91117	-24.955341	[0.00045496]
88000	-0.29921794169348775	60.0	0.07166199610270223	0.0	-34.17412185668945	0.082814366	34.17015	-25.193802	[0.00041152]
89000	-0.3544375980324485	60.0	0.08947081111430219	0.0	-34.50510787963867	0.055353165	35.694626	-25.106379	[0.00037214]
90000	-0.30796117038466886	60.0	0.08288262285201851	0.0	-34.594600677490234	0.042597495	34.050343	-27.14722	[0.00033663]
91000	-0.3162859798077793	60.0	0.047128904257512906	0.0	-34.93673324584961	0.043307442	34.11282	-26.439625	[0.00030471]
92000	-0.32119204522738876	60.0	0.106666749264406	0.0	-35.164886474609375	0.038147014	35.04648	-27.302494	[0.00027572]
93000	-0.2841513201791166	60.0	0.09048865181450759	0.0	-35.35468673706055	0.2486139	34.85015	-27.816807	[0.00024933]
94000	-0.29761307388303904	60.0	0.09922658097869438	0.0	-35.471229553222656	0.07130993	35.188904	-27.076128	[0.00022545]
95000	-0.25295160273422257	60.0	0.03387656141573378	0.0	-35.410823822021484	0.122119606	35.462326	-28.442024	[0.00020391]
96000	-0.343540687859662	60.0	0.11855358475501473	0.0	-35.77647018432617	0.10885465	34.667046	-27.822044	[0.00018452]
97000	-0.34428676067202535	60.0	0.04222902924277771	0.0	-35.725894927978516	0.056018274	35.75605	-28.426865	[0.00016698]
98000	-0.29617396506471816	60.0	0.05588843084352577	0.0	-36.019561767578125	0.100280404	35.699516	-29.037766	[0.0001512]
99000	-0.29521168609862275	60.0	0.07833709124054636	0.0	-35.36861801147461	36.48936	34.091164	-28.568607	[0.00013703]
100000	-0.23947973948734766	60.0	0.033977230708827404	0.0	-36.3648796081543	0.34722477	35.576984	-26.712715	[0.00012428]
101000	-0.251991289001485	60.0	0.01610073746723958	0.0	-36.32355880737305	0.02960913	36.48809	-27.821562	[0.00011268]
102000	-0.2874035722624834	60.0	0.09099626000225265	0.0	-36.38410568237305	0.03746906	35.580902	-28.95335	[0.00010204]
103000	-0.28781753000459503	60.0	0.06729013254346866	0.0	-36.178585052490234	0.041071065	34.13949	-26.984415	[9.250277e-05]
104000	-0.3487111100183416	60.0	0.10427216809900355	0.0	-36.19928741455078	0.07667436	36.98034	-29.382744	[8.3682215e-05]
105000	-0.3483101582618237	60.0	0.0803852299775258	0.0	-36.16870880126953	0.117987946	37.58692	-29.60301	[7.563708e-05]
106000	-0.13209218566351721	48.2	0.5678045875112366	23.599999999999994	-35.944496154785156	9.568491	34.782936	-26.808514	[6.858853e-05]
107000	-0.31702920510666716	60.0	0.06634023329005477	0.0	-36.295196533203125	0.04379669	35.633385	-28.519	[6.206139e-05]
108000	-0.32592543667171897	60.0	0.11749512352702296	0.0	-36.22031784057617	0.1646905	36.167892	-31.01537	[5.6147677e-05]
109000	-0.30042097082471975	60.0	0.05002400696620971	0.0	-36.38392639160156	0.07954675	37.2191	-30.112219	[5.0682986e-05]
110000	-0.34724981815820033	60.0	0.08879707756076001	0.0	-36.64564514160156	0.06669205	38.151665	-31.483116	[4.5796212e-05]
111000	-0.37879326414599823	60.0	0.10971827770542315	0.0	-36.70450973510742	0.039181553	36.642864	-33.10688	[4.1360687e-05]
112000	-0.34629372104965395	60.0	0.08310237934338674	0.0	-36.84249496459961	0.046661876	34.908306	-33.901028	[3.737129e-05]
113000	-0.28768848699545346	60.0	0.0524943863744436	0.0	-37.03907775878906	0.09794107	37.117157	-34.155033	[3.378953e-05]
114000	-0.2289294843795347	60.0	0.050208941577322926	0.0	-36.86613464355469	0.13754115	36.72148	-34.677795	[3.056504e-05]
115000	-0.2606911540229013	60.0	0.036835369979756165	0.0	-36.9464225769043	0.03958261	37.88745	-34.343643	[2.7654876e-05]
116000	-0.2931638405407952	60.0	0.07178653909956802	0.0	-36.98187255859375	0.059300713	37.102615	-34.11175	[2.5025663e-05]
117000	-0.3296512287644934	60.0	0.07038280672714589	0.0	-37.11278533935547	0.15067196	36.172028	-35.803566	[2.2651428e-05]
118000	-0.24458542068472627	60.0	0.06913990358448441	0.0	-37.030025482177734	0.36423588	34.28029	-35.230877	[2.0502575e-05]
119000	-0.32603019636255015	60.0	0.10108927057445459	0.0	-37.11640167236328	0.040634863	37.929108	-34.02505	[1.8557967e-05]
120000	-0.28850707346227883	60.0	0.06933062784474979	0.0	-37.04941177368164	0.06410128	37.591766	-35.123634	[1.6799386e-05]
121000	-0.3447798011217189	60.0	0.09610337187022867	0.0	-37.34740447998047	0.047032468	36.794174	-34.306973	[1.5205056e-05]
122000	-0.2696562931850252	60.0	0.0682885145533028	0.0	-37.38995361328125	0.060071025	36.995163	-36.162197	[1.3764713e-05]
123000	-0.24180160448459764	60.0	0.0625031704837412	0.0	-37.42806625366211	0.09476514	38.61481	-35.270332	[1.2454929e-05]
124000	-0.3392741626838164	60.0	0.10510142781425673	0.0	-37.4640007019043	0.048199773	36.64746	-36.904377	[1.1287419e-05]
125000	-0.29095165164995934	60.0	0.08993683499283783	0.0	-37.43984603881836	0.03720301	36.336937	-32.940212	[1.02373315e-05]
126000	-0.3063911406677714	60.0	0.11544224269784323	0.0	-37.48177719116211	0.25075406	37.79606	-35.633076	[9.286468e-06]
127000	-0.3360943862621141	60.0	0.07893055361252253	0.0	-36.994102478027344	1.2688792	37.326645	-36.92211	[8.394691e-06]
128000	-0.2945262245186794	60.0	0.035608077815993344	0.0	-37.37252426147461	0.03247281	36.2803	-36.86689	[7.58408e-06]
129000	-0.31793111139361035	60.0	0.07485904432689827	0.0	-37.57416534423828	0.105597846	38.07879	-37.15338	[6.856123e-06]
130000	-0.26555542296804696	60.0	0.022910875525799186	0.0	-37.818538665771484	0.2561062	37.784912	-35.6286	[6.2160275e-06]
131000	-0.3686760291724185	60.0	0.07032154628993387	0.0	-36.99647521972656	13.65992	36.863167	-35.02729	[5.6336503e-06]
132000	-0.3389388377120189	60.0	0.08516303384065085	0.0	-37.53969955444336	0.076335944	38.382015	-38.933987	[5.088084e-06]
133000	-0.31194612148726225	60.0	0.07896342763326551	0.0	-37.32155227661133	0.06574044	37.705566	-38.083565	[4.610724e-06]
134000	-0.33024935652784404	60.0	0.07750051366672817	0.0	-37.22847366333008	0.040346608	35.694485	-38.839294	[4.167361e-06]
135000	-0.36486301221622836	60.0	0.07783703496264002	0.0	-37.39115524291992	0.36468595	38.80005	-39.84716	[3.7705422e-06]
136000	-0.4186329353999091	60.0	0.09179720222039789	0.0	-37.43589401245117	0.06406017	37.50428	-36.45235	[3.4174543e-06]
137000	-0.2867433497111386	60.0	0.06672798608572382	0.0	-37.57084274291992	0.069235906	35.844482	-38.520737	[3.0901613e-06]
138000	-0.2790208646929183	60.0	0.06688446840042969	0.0	-37.42997360229492	0.21980211	37.868385	-39.684753	[2.7916665e-06]
139000	-0.3259448752977554	60.0	0.07374041310995248	0.0	-37.42207717895508	0.20001504	38.379204	-41.04879	[2.5247825e-06]
140000	-0.3152476218881712	60.0	0.053075362577763616	0.0	-37.434600830078125	0.09431011	37.738564	-37.93913	[2.2847585e-06]
141000	-0.3029369163017444	60.0	0.05987852370019067	0.0	-37.40901565551758	0.12732533	37.638382	-40.417416	[2.0694824e-06]
142000	-0.34148272091346765	60.0	0.07247824241898629	0.0	-37.583988189697266	0.9235068	37.378113	-40.325203	[1.8758975e-06]
143000	-0.2776503563503301	60.0	0.07867681855205809	0.0	-37.25046920776367	0.063725725	38.50581	-41.737785	[1.6983112e-06]
144000	-0.2419600633975171	60.0	0.03057909434578527	0.0	-37.37236404418945	0.76430786	37.459515	-41.79854	[1.5341762e-06]
145000	-0.2943117153216939	60.0	0.050943073082082804	0.0	-37.35545349121094	0.06642498	37.348053	-38.068726	[1.3881596e-06]
146000	-0.3181671479366454	60.0	0.09270937458052385	0.0	-37.430625915527344	0.19066949	39.203835	-39.353165	[1.2564573e-06]
147000	-0.29378380767023504	60.0	0.05164498598115629	0.0	-37.43050003051758	0.09643097	37.713547	-40.32556	[1.1385426e-06]
148000	-0.3399132548149709	60.0	0.07591522476645331	0.0	-37.27202606201172	0.09461413	36.6763	-42.497437	[1.0318416e-06]
149000	-0.315040266585417	60.0	0.11678847679051765	0.0	-37.51319122314453	0.03855383	36.969284	-41.89099	[9.3445556e-07]
150000	-0.2635433349331693	60.0	0.05968462273652483	0.0	-37.453678131103516	0.054261655	38.154102	-40.473503	[8.446572e-07]
151000	-0.325960959816486	60.0	0.15087266337287497	0.0	-37.400230407714844	0.16924137	37.40226	-41.289795	[7.6454324e-07]
152000	-0.3631066800997971	60.0	0.0732825836555746	0.0	-37.312156677246094	0.16952151	35.887764	-37.651024	[6.95593e-07]
153000	-0.27215023904883673	60.0	0.039439716243985234	0.0	-37.32326889038086	0.052987948	37.371147	-38.164585	[6.3130034e-07]
154000	-0.3456523813094431	60.0	0.061155173504320794	0.0	-37.295799255371094	0.12718284	38.003227	-37.66191	[5.7107525e-07]
155000	-0.3847397584148099	60.0	0.042029677888270014	0.0	-37.286720275878906	0.08079077	39.407196	-45.017845	[5.150077e-07]
156000	-0.28613211387694426	60.0	0.06253080826280152	0.0	-37.304786682128906	0.06507525	37.74564	-47.219284	[4.6381223e-07]
157000	-0.3270918257937696	60.0	0.05520729257270865	0.0	-37.37519454956055	0.14469942	38.949974	-44.16358	[4.189032e-07]
158000	-0.31478380419039376	60.0	0.08918568119046061	0.0	-37.401641845703125	0.059591513	39.471764	-49.590153	[3.78646e-07]
159000	-0.3611836760761482	60.0	0.07564219296539736	0.0	-37.60017013549805	0.073140495	37.619118	-43.981766	[3.425362e-07]
160000	-0.278675144078477	60.0	0.040649200603143115	0.0	-37.32639694213867	0.09285756	37.689583	-47.45125	[3.1042902e-07]
161000	-0.22569549316130594	60.0	0.024235153159138653	0.0	-37.55638885498047	0.077739745	39.668648	-46.653202	[2.8042356e-07]
162000	-0.28848948362178445	60.0	0.09700670279407239	0.0	-37.5592155456543	0.17750044	38.10879	-44.97627	[2.538875e-07]
163000	-0.3667307905393094	60.0	0.13716651550206116	0.0	-37.47419357299805	0.083704785	37.57234	-49.598816	[2.2979604e-07]
164000	-0.3580397485313826	60.0	0.05773646656752921	0.0	-37.44355773925781	0.033259407	36.99106	-49.528893	[2.0769293e-07]
165000	-0.3127296138997442	60.0	0.09793494551196526	0.0	-37.56173324584961	0.049851626	37.521194	-50.173405	[1.879159e-07]
166000	-0.33533774266493416	60.0	0.07856664895264895	0.0	-37.40510177612305	0.06499271	36.743927	-50.046135	[1.6997443e-07]
167000	-0.2826395733587424	60.0	0.09967073375059121	0.0	-37.464664459228516	0.095912285	37.8866	-48.157562	[1.5379696e-07]
168000	-0.26798770317962534	60.0	0.05235584324002546	0.0	-37.36205291748047	0.052430876	36.42948	-46.03913	[1.3952038e-07]
169000	-0.37536039083212563	60.0	0.06375214561453652	0.0	-37.165584564208984	0.0419965	35.77323	-48.82415	[1.263462e-07]
170000	-0.3256641724550529	60.0	0.08743955178413325	0.0	-37.0523796081543	1.3125734	37.102627	-47.410233	[1.1420568e-07]
171000	-0.32780835775273875	60.0	0.09592564187552705	0.0	-37.07917785644531	0.1006535	37.984337	-50.02102	[1.03349265e-07]
172000	-0.2857885445102056	60.0	0.06938769062319791	0.0	-37.262184143066406	0.06942806	38.71434	-50.740494	[9.342225e-08]
173000	-0.37436891374694914	60.0	0.07778276863086826	0.0	-37.08848190307617	0.059307028	37.12702	-50.64171	[8.449516e-08]
174000	-0.3695860826142579	60.0	0.08827492860253446	0.0	-37.08375930786133	0.051497787	36.410885	-49.555767	[7.647375e-08]
175000	-0.286702998570338	60.0	0.07917957018420561	0.0	-37.1182861328125	0.22321808	37.438354	-50.25067	[6.928054e-08]
176000	-0.2517225088935767	60.0	0.039666693254208345	0.0	-36.98014450073242	0.07596919	37.211113	-52.650314	[6.2708295e-08]
177000	-0.27192534016398545	60.0	0.045301269294096114	0.0	-37.05211639404297	0.14033961	38.603653	-53.982807	[5.665028e-08]
178000	-0.052062238686025095	48.2	0.5306666648756032	23.599999999999998	-37.01620101928711	0.054690048	34.888844	-49.11724	[5.1216958e-08]
179000	-0.34906554385312355	60.0	0.08548317121259859	0.0	-37.0836181640625	0.08868406	37.030457	-54.72597	[4.633266e-08]
180000	-0.3434866936165631	60.0	0.06666023382975352	0.0	-37.00455093383789	0.051706716	38.687935	-53.26262	[4.191871e-08]
181000	-0.34444519717817035	60.0	0.10483688245841864	0.0	-36.83147048950195	0.0498319	36.45816	-55.37513	[3.794154e-08]
182000	-0.39690883763646456	60.0	0.11468861003930893	0.0	-36.72344970703125	0.039550785	35.045254	-56.01129	[3.433753e-08]
183000	-0.29318755624529597	60.0	0.06763846173106998	0.0	-36.76642990112305	0.046691842	36.452827	-55.72488	[3.1057485e-08]
184000	-0.32088445312354424	60.0	0.09405527426850503	0.0	-36.506343841552734	0.059428293	36.12889	-56.57524	[2.8101107e-08]
185000	-0.32495384093857976	60.0	0.08139378092763658	0.0	-36.61682891845703	0.08250621	36.562492	-53.108505	[2.5432792e-08]
186000	-0.3435430015550527	60.0	0.0678723738638506	0.0	-36.90532302856445	6.312683	35.990273	-54.83303	[2.3015737e-08]
187000	-0.3471854777365423	60.0	0.09143291834608777	0.0	-36.599708557128906	0.1198735	36.438522	-55.161316	[2.0825848e-08]
188000	-0.3067819709694844	60.0	0.09099055556710327	0.0	-36.75241470336914	0.2749238	37.90201	-52.54647	[1.88495e-08]
189000	-0.31299627473092084	60.0	0.0822740380860457	0.0	-36.683589935302734	0.13103992	38.539948	-55.066284	[1.706025e-08]
190000	-0.36834753169074724	60.0	0.08366960649457471	0.0	-36.74709701538086	0.17924422	38.29357	-57.429573	[1.5440397e-08]
191000	-0.277282740373677	60.0	0.06924244162649225	0.0	-36.54543685913086	0.055506498	36.644367	-59.561012	[1.3982533e-08]
192000	-0.3206840156266716	60.0	0.07271456195179181	0.0	-36.77024841308594	0.08137205	38.182602	-57.0172	[1.2667852e-08]
193000	-0.36310598377347747	60.0	0.10380302887959904	0.0	-36.50626754760742	0.2350362	36.337353	-56.133156	[1.1454867e-08]
194000	-0.3085352246828169	60.0	0.06334658120988161	0.0	-36.54621887207031	0.21880849	36.650475	-58.48973	[1.03570805e-08]
195000	-0.288811157598003	60.0	0.09185209625065978	0.0	-36.4983024597168	0.44386595	39.29181	-57.173035	[9.372222e-09]
196000	-0.33347463353467166	60.0	0.07947921339436502	0.0	-36.52219772338867	0.06590876	37.052933	-55.97647	[8.480609e-09]
197000	-0.2648727269829544	60.0	0.05627205725586174	0.0	-36.79560470581055	0.05876463	38.12519	-57.804398	[7.673306e-09]
198000	-0.26828631852674417	60.0	0.047202485250876905	0.0	-36.41101837158203	0.046719223	37.95614	-58.064957	[6.9431447e-09]
199000	-0.29946257065981674	60.0	0.08673482823386924	0.0	-36.806488037109375	0.10375276	36.195206	-60.743095	[6.2800067e-09]
200000	-0.29897365630609507	60.0	0.10017670611833356	0.0	-36.522010803222656	0.08528972	36.029247	-60.369488	[5.681646e-09]
201000	-0.2816184680567543	60.0	0.0439492320204973	0.0	-36.525081634521484	0.07204231	36.28753	-59.317154	[5.140493e-09]
202000	-0.3670198748033717	60.0	0.09500762952738034	0.0	-36.46451950073242	0.3042009	37.221798	-58.418068	[4.6509805e-09]
203000	-0.2607511845311589	60.0	0.060613141182852256	0.0	-36.43398666381836	0.21049067	38.260597	-63.31933	[4.2083474e-09]
204000	-0.31706552453649384	60.0	0.07211595657511256	0.0	-36.259334564208984	0.056909487	35.96546	-63.454502	[3.806932e-09]
205000	-0.2427191735032515	60.0	0.022638326638692786	0.0	-36.222190856933594	0.10776255	39.269794	-63.90128	[3.4436547e-09]
206000	-0.268247002961742	60.0	0.07063450857088233	0.0	-36.23008346557617	0.069154546	37.089725	-61.795315	[3.1155245e-09]
207000	-0.346796169365522	60.0	0.07696651412870882	0.0	-36.1060905456543	0.04455256	37.173416	-62.70186	[2.8190474e-09]
208000	-0.3735404936365496	60.0	0.12607130551314372	0.0	-36.256343841552734	0.09650417	37.90531	-65.79978	[2.550516e-09]
209000	-0.28226761874130374	60.0	0.07966736308121923	0.0	-36.12530517578125	0.055554353	36.64337	-64.283356	[2.3071545e-09]
210000	-0.3954357664186845	60.0	0.1002687521228227	0.0	-35.865325927734375	0.065194726	37.536606	-63.501667	[2.0871171e-09]
211000	-0.3572175380729258	60.0	0.1086019976973903	0.0	-36.13172912597656	0.04157724	35.618565	-63.843525	[1.8885513e-09]
212000	-0.3039688698748931	60.0	0.0944314921325427	0.0	-36.2400016784668	0.14693615	38.84238	-62.634254	[1.7089683e-09]
213000	-0.3182032738191527	60.0	0.1225347435814312	0.0	-36.1595344543457	0.041739345	36.372734	-65.00827	[1.5463113e-09]
214000	-0.33885589218889545	60.0	0.11296928068552334	0.0	-36.168094635009766	0.054271527	35.83255	-66.92695	[1.3990237e-09]
215000	-0.30233426861020646	60.0	0.049438890096558	0.0	-36.39396286010742	0.09383478	35.919056	-67.978806	[1.2659125e-09]
216000	-0.262404802203657	60.0	0.039095913020450804	0.0	-36.46730422973633	0.05639532	37.681274	-67.50988	[1.1454031e-09]
217000	-0.27181310481257226	60.0	0.058137374061503995	0.0	-36.261505126953125	0.05331453	37.100533	-66.49782	[1.0365594e-09]
218000	-0.3323194128217681	60.0	0.09015712579078058	0.0	-36.49056625366211	0.028045058	36.445568	-68.15576	[9.380641e-10]
219000	-0.2685078474829149	60.0	0.059611710654387896	0.0	-36.50028991699219	0.06429973	35.084995	-63.1109	[8.489765e-10]
220000	-0.2351738232477274	60.0	0.013768698050002831	0.0	-36.26298522949219	0.19677368	36.84053	-66.88359	[7.679627e-10]
