Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
149000	-0.17188887479914325	28.2	0.08783607502971427	18.432579851990333	-8.939709145081224	0.2117017374393964	0.05157455748442834	4.795450471739951	0.07500048267406567	2.017370868482712
150000	-0.19375706886883978	36.8	0.057677758619939304	19.507947098554478	-8.880354330642692	0.13894036886281558	0.046564590374003526	5.251616196470221	-0.9041475537701329	1.7895223261763276
151000	-0.20449904710509986	34.0	0.05058913058344291	10.373041983911952	-8.867084224889359	0.7643594957037982	0.04339550363903594	4.492175729500669	-1.0967723077570715	1.745703064096635
152000	-0.16031067786076472	34.0	0.062358584893403846	22.154006409676782	-8.86417974149122	1.1814187513502938	0.04477124159847427	4.57372695601196	-0.8648321911715704	1.7993015986537984
153000	-0.19846680713003836	36.2	0.08522985200643766	20.63395260244629	-8.844066872702632	0.20185694693903178	0.047259018696181064	6.159277637369293	1.8982153893440152	2.4435629520699047
154000	-0.138124179222788	31.0	0.1091475715501946	22.86482013924448	-8.847697356936555	0.18369120646659728	0.03627210265154853	4.961776213477622	-0.3045063582153321	1.9290838323765256
155000	-0.20805634696423764	40.6	0.04526969782861824	16.267759526130202	-8.70107795691164	1.295736067897181	0.08768873444070871	5.110844800169065	0.25282481624406733	2.059298558205028
156000	-0.1598155542774681	27.4	0.07304225316044462	17.6022725805505	-8.821542485331626	0.4205547623438681	0.05994414923881074	4.760988898106713	-0.21149991497188775	1.9504778217214718
157000	-0.2116281747671258	41.8	0.05982033058309489	17.13942822850284	-8.942434009595695	0.19187094609563266	0.03783218205657682	5.4462787785594555	0.10463269786125928	2.024519976974684
158000	-0.17860240591735158	30.4	0.05278825599012027	10.744300814850634	-8.998634630401463	0.06886816258996417	0.03671838241886215	4.775768416704763	-0.6053320207131376	1.8574142386251233
159000	-0.18093699695407187	34.2	0.07798639462063488	21.216974336601343	-8.934023379172377	0.11428313539832924	0.03380380543290527	3.6586758531763057	-0.031645598576031	1.9925081806024487
160000	-0.2456516084463612	52.2	0.01052214190547501	11.737120600896967	-8.961850203434267	0.06820841170442371	0.043591005946343464	5.265948835893729	0.24708889630298292	2.0587151356729727
161000	-0.1848604233856906	29.0	0.09716866591163116	14.25482374496437	-9.005788045282594	0.06746695375985179	0.029032625657708457	4.924880928804864	-0.16806271996434957	1.959938759029764
162000	-0.20321024882098024	41.8	0.06179346021602494	20.826905675111703	-8.845303737852136	1.606796558722711	0.07894433199361352	4.710510703954274	-0.8949155715163687	1.7875346522522233
163000	-0.21580612860888695	37.8	0.029061912127378912	7.934733769950949	-8.947026972851226	1.4397018827226256	0.04645049011400639	4.79360751332721	-0.06491206539697608	1.9847604770356861
164000	-0.21329309650069037	44.2	0.12086730279434246	21.414014102918678	-8.987849473259711	0.10768554161236625	0.05551189749770272	4.90661784820945	-0.11386038252822966	1.9725725406072294
165000	-0.1926386133228027	35.8	0.04451887927897092	9.558242516278817	-8.928672627859532	0.05828612880000993	0.03861900799711261	4.511080071661425	-0.3957893385680197	1.9065616003906936
166000	-0.13457676195705046	19.2	0.03821288389566434	8.840814442120138	-8.878543377743407	0.26268284911320494	0.06809443359489706	4.718873104490564	-1.438718219333352	1.6580572171733068
167000	-0.15999191311310235	23.6	0.04459850495571152	12.451505933018705	-8.930610687133855	0.20985324716141915	0.073044502538395	5.616064463831938	-0.08625994389774527	1.9795151524432035
168000	-0.2251332219697773	41.4	0.036175871432515494	13.078226179417452	-8.746699061230952	0.12482998393165702	0.04890409757282445	4.433364224433364	-1.5872020726260936	1.6249423936939604
