Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
152000	0.09218989014181539	6.6	0.04764655053875554	1.2	-0.7609021067619324	0.0036536464	-0.32351476	0.8743559	[0.00687573]
153000	0.043907971604202164	9.6	0.0695796138016302	3.2	-0.7518431544303894	0.003295655	-0.39383334	0.8097732	[0.00687494]
154000	-0.0363426376879224	22.6	0.04998236835591345	18.76805797092496	-0.7463957667350769	0.005188853	-0.40872684	-0.5488178	[0.0068881]
155000	0.06447713700985647	7.8	0.11096570049711373	3.3105890714493698	-0.7302218079566956	0.0069947075	-0.2578072	0.4861729	[0.0069506]
156000	0.025716956665013772	12.2	0.1555995335577009	6.305553108173778	-0.7558605670928955	0.004275286	-0.40781716	1.2521411	[0.00697543]
157000	0.00835604864493145	10.8	0.07190352493194835	4.791659420284375	-0.7266529202461243	0.0041875234	-0.3341182	-1.6463513	[0.00702159]
158000	0.09767294382210574	10.4	0.2119566779096134	6.7111846942250075	-0.7184727787971497	0.0072593032	-0.35448954	1.7725031	[0.00707633]
159000	0.04424200284614927	19.4	0.10355037140214529	20.72293415518179	-0.7438054084777832	0.006904087	-0.36318317	-2.1035905	[0.00708174]
160000	0.2338922442870702	8.6	0.3937034946231219	5.122499389946279	-0.744086503982544	0.0034891497	-0.42408007	-2.317896	[0.00712402]
161000	0.020310598718113523	9.4	0.062405868241389814	2.4166091947189146	-0.7307571172714233	0.003149523	-0.3385331	0.9877178	[0.00716181]
162000	0.05388260982612099	10.2	0.14037231109272894	5.528109984434101	-0.7461903095245361	0.0027777823	-0.25444895	1.4233221	[0.00716617]
163000	0.030374212419188595	10.2	0.08634483457598432	3.9698866482558417	-0.7459606528282166	0.0030599486	-0.45239836	0.3850634	[0.00722481]
164000	-0.02648570089833992	14.4	0.07598055025237105	6.740919818541087	-0.7310963273048401	0.002899262	-0.28149128	0.73464084	[0.00723114]
165000	0.04510165326987947	9.2	0.08085917223021064	3.249615361854384	-0.7226435542106628	0.003983348	-0.17018129	1.362735	[0.00721236]
166000	-0.012028243798719026	11.2	0.06572052261912288	2.2271057451320084	-0.7262269854545593	0.0038588555	-0.3443553	2.1222079	[0.00723951]
167000	0.016147796520748325	12.4	0.12188281448752859	5.9531504264548865	-0.7475299835205078	0.0051117875	-0.25213325	0.95718193	[0.00725799]
168000	0.012550323797068528	10.6	0.06085906023240844	3.7202150475476548	-0.7350310683250427	0.008448185	-0.3834473	-1.3445473	[0.00731912]
169000	0.006909915223921688	10.2	0.05806615470076321	2.0396078054371136	-0.7092105150222778	0.0039711446	-0.4567694	-0.325582	[0.0073484]
170000	-0.022233160366085275	12.4	0.06137234108256723	3.6110940170535573	-0.7266492247581482	0.0029311003	-0.44230515	-2.99402	[0.00735425]
171000	0.029118956482698334	10.8	0.06898489135650082	3.54400902933387	-0.7353988885879517	0.0031701126	-0.44026452	-2.1161792	[0.00735524]
172000	0.07427831855759426	8.0	0.051784205321377785	2.280350850198276	-0.7096001505851746	0.0059283553	-0.3827232	-0.7000357	[0.00736451]
173000	0.1083887479371339	8.8	0.2073047193094539	5.114684741017769	-0.7255564332008362	0.0038270615	-0.3950911	0.06257862	[0.00740463]
174000	-0.050089026574766646	14.2	0.06538499665304337	4.4	-0.7119399309158325	0.0029200728	-0.38769954	-1.3580554	[0.00747973]
175000	0.08174325445871053	10.2	0.20426510625312944	4.791659420284375	-0.7223811745643616	0.0031110158	-0.51441777	-0.9501039	[0.00750164]
176000	-0.04497061748733332	14.2	0.02962935830389507	1.7204650534085253	-0.7178919315338135	0.0038712062	-0.26760304	0.14454782	[0.00752096]
177000	0.1706912484534305	11.6	0.4154153776488594	5.71314274283428	-0.7313043475151062	0.004377349	-0.18348338	0.073384285	[0.00752267]
178000	0.15163363864215434	7.4	0.18847345226029874	4.8	-0.7230684757232666	0.0052616196	-0.27469128	0.01554656	[0.00756456]
179000	0.03648189989263896	12.4	0.14509895469115766	6.374950980203691	-0.729449450969696	0.009475278	-0.24685818	2.054018	[0.00757867]
180000	-0.06177467119676423	15.0	0.03299032280935102	1.6733200530681511	-0.7160912156105042	0.003915753	-0.32517865	1.0863794	[0.00757975]
181000	-0.004661666613122893	11.4	0.03674096122932514	2.0591260281974	-0.7261474132537842	0.0022271685	-0.4566973	-0.021657318	[0.00764139]
182000	0.0740564861550547	7.6	0.08165861172558893	2.244994432064365	-0.7358107566833496	0.0021556998	-0.49917305	-0.7084046	[0.00770059]
183000	0.0572719318186972	11.2	0.14801620901299675	6.64529909033446	-0.7153431177139282	0.0034493862	-0.26697755	1.1704154	[0.00773908]
184000	0.018025175424255052	10.4	0.07441453378764971	3.006659275674582	-0.7206526398658752	0.0036139092	-0.43780982	-0.71672	[0.00777799]
185000	-0.033171348323596805	12.0	0.09936037097706373	3.794733192202055	-0.7249505519866943	0.0019776244	-0.4109013	-2.0062852	[0.00782725]
186000	-0.009606391149331947	12.8	0.06791508708895794	4.833218389437829	-0.715855062007904	0.0031279617	-0.35313672	1.1072258	[0.00787324]
187000	0.036046429234867935	9.8	0.07091230159273842	2.9257477676655586	-0.7201176881790161	0.0019564698	-0.4001928	0.19415098	[0.00786918]
188000	0.2311635681515975	8.2	0.3924331780019318	5.491812087098393	-0.7261537909507751	0.0033783307	-0.24483787	-0.47725874	[0.00792652]
189000	0.22761625229145052	8.6	0.3971348720107644	5.1613951602255765	-0.7107719779014587	0.003584181	-0.3674066	0.6568563	[0.00796891]
190000	0.03130020352259503	9.8	0.0656635599132123	4.214261501141095	-0.7115563154220581	0.0049313568	-0.4116323	0.610679	[0.00799218]
191000	0.06291720760973296	10.6	0.13888975560600392	5.4258639865002145	-0.7322203516960144	0.0030335486	-0.35060614	0.17741352	[0.00802662]
192000	0.01017630710970766	10.0	0.04342875707320742	2.1908902300206643	-0.7283525466918945	0.0026403917	-0.23007357	2.0037873	[0.00805081]
193000	0.015981426571696593	13.4	0.2389622261556177	5.851495535331118	-0.729080855846405	0.0029715893	-0.339203	0.6748539	[0.00805435]
194000	0.017448441481174172	9.8	0.04919719244329086	1.8330302779823358	-0.7208341956138611	0.0035303165	-0.33794594	-0.70710266	[0.00808912]
195000	-0.005253201162825122	10.6	0.05926363445279273	2.0591260281974	-0.7453486919403076	0.0057952018	-0.17486335	-0.07243389	[0.00804882]
196000	0.21144105775560368	9.6	0.39754633037419834	5.499090833947008	-0.7202001810073853	0.003217936	-0.3272512	0.15732062	[0.00807908]
197000	-0.039928859096766266	13.6	0.04678759169689227	2.4166091947189146	-0.7298658490180969	0.0020999797	-0.477987	0.36113596	[0.00808676]
