Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
352000	-0.0234580844325921	48.2	0.5141351366766432	23.599999999999994	0.0	0.22377662	0.0	-1165.2491	-1.4005544
353000	-0.33116693239763706	60.0	0.07207694118862777	0.0	0.0	0.22518277	0.0	-1148.894	-1.3430024
354000	-0.35812571952407807	60.0	0.06263944965526262	0.0	0.0	0.21091188	0.0	-1159.2765	-1.3633575
355000	-0.2499634829256064	60.0	0.044846123405943364	0.0	0.0	0.21787511	0.0	-1143.4581	-1.3078
356000	-0.361047577947062	60.0	0.11793532832078835	0.0	0.0	0.21552205	0.0	-1152.3318	-1.3237867
357000	-0.4115346185658371	60.0	0.10249822316331735	0.0	0.0	0.2440997	0.0	-1179.8822	-1.3933964
358000	-0.3290208366104044	60.0	0.06777761605949278	0.0	0.0	0.20548984	0.0	-1172.2195	-1.3616216
359000	-0.25996238722884324	60.0	0.032816111460328555	0.0	0.0	0.21165031	0.0	-1153.9187	-1.299612
360000	-0.33436651410052687	60.0	0.13344811757057787	0.0	0.0	0.20591179	0.0	-1186.2874	-1.38243
361000	-0.2897153636911917	60.0	0.046893994858644275	0.0	0.0	0.19491372	0.0	-1178.1714	-1.3496709
362000	-0.39696621254452985	60.0	0.11169258386577861	0.0	0.0	0.21491566	0.0	-1209.1885	-1.4280419
363000	-0.36169974961479123	60.0	0.11446521060652053	0.0	0.0	0.2415576	0.0	-1183.5526	-1.3458122
364000	-0.2844508356884726	60.0	0.08160682888767626	0.0	0.0	0.2059239	0.0	-1173.7135	-1.3085792
365000	-0.31310211124991427	60.0	0.08132370596422243	0.0	0.0	0.19617201	0.0	-1181.4233	-1.320885
366000	-0.33128573938404754	60.0	0.07327395386554021	0.0	0.0	0.2206507	0.0	-1222.1586	-1.4256909
367000	-0.3257688298165189	60.0	0.08862936734203969	0.0	0.0	0.22718626	0.0	-1208.4937	-1.3778532
368000	-0.3021226338339811	60.0	0.07410690128435038	0.0	0.0	0.21803439	0.0	-1222.2168	-1.4066213
369000	-0.30061784983071344	60.0	0.08009195536219903	0.0	0.0	0.20314138	0.0	-1191.7877	-1.3125098
370000	-0.29450392123651825	60.0	0.10987306208355917	0.0	0.0	0.2124438	0.0	-1209.3074	-1.3518226
371000	-0.29364265759056274	60.0	0.11347294098496924	0.0	0.0	0.22983566	0.0	-1199.513	-1.3154211
372000	-0.2659012956927721	60.0	0.05502617244400541	0.0	0.0	0.23450756	0.0	-1205.9813	-1.3240469
373000	-0.32027245918185676	60.0	0.13290963012269888	0.0	0.0	0.24932995	0.0	-1202.7495	-1.3059623
374000	-0.27490036855746414	60.0	0.08026696531239473	0.0	0.0	0.22462729	0.0	-1208.3638	-1.312226
375000	-0.3030282455978444	60.0	0.08729169018560923	0.0	0.0	0.21113813	0.0	-1248.9558	-1.4140675
376000	-0.32176667902120326	60.0	0.08826939412192625	0.0	0.0	0.22449774	0.0	-1219.7864	-1.3251776
377000	-0.059005357271150395	48.2	0.536791841652937	23.599999999999998	0.0	0.22089382	0.0	-1219.4087	-1.3150473
378000	-0.27713982434816054	60.0	0.05262805663750142	0.0	0.0	0.22566433	0.0	-1247.386	-1.3818467
379000	-0.4358538168015816	60.0	0.06906786452462949	0.0	0.0	0.22464229	0.0	-1211.7246	-1.2762183
380000	-0.3432036050340034	60.0	0.08068676917401803	0.0	0.0	0.1994551	0.0	-1235.5139	-1.3314674
381000	-0.2522219246840239	60.0	0.054191462190318944	0.0	0.0	0.20245546	0.0	-1228.7838	-1.3043475
382000	-0.36679080691256266	60.0	0.04520691356935201	0.0	0.0	0.22484414	0.0	-1251.5642	-1.356517
383000	-0.2813008542885297	60.0	0.09681074106342284	0.0	0.0	0.23164766	0.0	-1242.6824	-1.3237202
384000	-0.28595238111966603	60.0	0.06861265038468473	0.0	0.0	0.22161812	0.0	-1283.4353	-1.4234982
385000	-0.38528741433748825	60.0	0.1579651407759384	0.0	0.0	0.21765654	0.0	-1237.4443	-1.2919767
386000	-0.3503081938194428	60.0	0.09519689647994437	0.0	0.0	0.24064445	0.0	-1243.9438	-1.3004252
387000	-0.24970205151693334	60.0	0.049226399181679155	0.0	0.0	0.22516903	0.0	-1262.4072	-1.3404877
388000	-0.31025882649381153	60.0	0.07522369211191104	0.0	0.0	0.21818992	0.0	-1242.9515	-1.2802641
389000	-0.3287887026597968	60.0	0.07422480340395743	0.0	0.0	0.21018246	0.0	-1245.7639	-1.2789713
390000	-0.30634529301949803	60.0	0.07914989526439224	0.0	0.0	0.22043096	0.0	-1294.7986	-1.3990258
391000	-0.32833725269606195	60.0	0.07517222073802611	0.0	0.0	0.22846825	0.0	-1286.4852	-1.3682972
392000	-0.36814953606744155	60.0	0.10639522730252245	0.0	0.0	0.20243035	0.0	-1264.6465	-1.3024107
393000	-0.3362658884986819	60.0	0.05277488911652399	0.0	0.0	0.20992307	0.0	-1277.4167	-1.3270092
394000	-0.3057849709302127	60.0	0.06089609559935829	0.0	0.0	0.22414339	0.0	-1286.1632	-1.3410261
395000	-0.27915491430284495	60.0	0.03405057747548916	0.0	0.0	0.19559246	0.0	-1300.2933	-1.3689184
396000	-0.26275522083941294	60.0	0.03751663130374602	0.0	0.0	0.2096537	0.0	-1277.6067	-1.3015256
397000	-0.3409294450005259	60.0	0.06939725222826333	0.0	0.0	0.20810875	0.0	-1289.9482	-1.3247657
398000	-0.36584588476795865	60.0	0.10579546076948845	0.0	0.0	0.20489371	0.0	-1305.8977	-1.3571603
399000	-0.3646031568638784	60.0	0.07199162571171015	0.0	0.0	0.2337031	0.0	-1324.8352	-1.3970492
400000	-0.35008660153049237	60.0	0.10737190386767231	0.0	0.0	0.23373735	0.0	-1301.2183	-1.3278989
401000	-0.3591509433307052	60.0	0.07778440434233536	0.0	0.0	0.22678873	0.0	-1347.0505	-1.4362653
402000	-0.36724075677277457	60.0	0.06626443178690111	0.0	0.0	0.21080501	0.0	-1318.3379	-1.3544031
403000	-0.37033652300511766	60.0	0.08127465258614563	0.0	0.0	0.21771464	0.0	-1306.8652	-1.3167131
404000	-0.3660197286882517	60.0	0.09617064811640091	0.0	0.0	0.21715546	0.0	-1318.8435	-1.33858
405000	-0.2874977325048437	60.0	0.048449075247414895	0.0	0.0	0.20108509	0.0	-1309.1606	-1.3056412
406000	-0.2327729036701694	60.0	0.049239943086883974	0.0	0.0	0.2322719	0.0	-1332.3612	-1.3556905
407000	-0.23986735570125983	60.0	0.027616979700079904	0.0	0.0	0.21520872	0.0	-1333.4918	-1.3500413
408000	-0.284385802414971	60.0	0.04056343315727258	0.0	0.0	0.21148273	0.0	-1332.6055	-1.339366
409000	-0.33891339503060436	60.0	0.12082554973042357	0.0	0.0	0.21657994	0.0	-1342.8596	-1.3565909
410000	-0.31935095767753047	60.0	0.08621863712063477	0.0	0.0	0.24319118	0.0	-1322.5212	-1.2974529
411000	-0.3447998831101647	60.0	0.10385318860630922	0.0	0.0	0.23811108	0.0	-1335.4427	-1.3213319
412000	-0.14437356774273682	48.2	0.5739764930613358	23.599999999999998	0.0	0.23329066	0.0	-1328.4973	-1.2958032
413000	-0.3377724545840728	60.0	0.11091165277860306	0.0	0.0	0.22406524	0.0	-1329.2075	-1.2893472
414000	-0.4076569742955806	60.0	0.10390108834984932	0.0	0.0	0.19824618	0.0	-1400.7671	-1.4578154
415000	-0.3427577082541312	60.0	0.12663048985944197	0.0	0.0	0.22894937	0.0	-1341.778	-1.3039862
416000	-0.32281630496322805	60.0	0.07358468611677635	0.0	0.0	0.20547903	0.0	-1364.6196	-1.3519193
417000	-0.3891757482350579	60.0	0.12974205716661472	0.0	0.0	0.20481932	0.0	-1376.4252	-1.372575
418000	-0.33640781077791015	60.0	0.10804881351204958	0.0	0.0	0.22596167	0.0	-1341.216	-1.2782146
419000	-0.29532764551866075	60.0	0.03538205337457442	0.0	0.0	0.22977872	0.0	-1383.0281	-1.372112
420000	-0.2664318993506741	60.0	0.03120134468336105	0.0	0.0	0.22409454	0.0	-1382.0437	-1.3614578
421000	-0.3262464851634297	60.0	0.10694171800989664	0.0	0.0	0.23658276	0.0	-1424.667	-1.4566629
422000	-0.2639328145083274	60.0	0.08854920946201827	0.0	0.0	0.21601796	0.0	-1378.2795	-1.3359616
423000	-0.2971431547184935	60.0	0.06687343891799499	0.0	0.0	0.2311376	0.0	-1376.754	-1.3241665
424000	-0.2820098907168756	60.0	0.12715845350514093	0.0	0.0	0.20123944	0.0	-1372.8601	-1.3067241
425000	-0.35611447922610484	60.0	0.1037076112647859	0.0	0.0	0.22181877	0.0	-1374.8394	-1.3034784
426000	-0.3054234110043859	60.0	0.07790023372805477	0.0	0.0	0.23096761	0.0	-1365.955	-1.2742078
427000	-0.2639120216062282	60.0	0.042863177011142076	0.0	0.0	0.24507159	0.0	-1377.8748	-1.2948263
428000	-0.37544921489404076	60.0	0.08596396168999933	0.0	0.0	0.20507444	0.0	-1399.4702	-1.338427
429000	-0.31288344870943063	60.0	0.050446906129179486	0.0	0.0	0.2393426	0.0	-1431.721	-1.4071755
430000	-0.25873162470621874	60.0	0.030587364775808673	0.0	0.0	0.19021693	0.0	-1412.2426	-1.3527858
431000	-0.30681223108252265	60.0	0.09675388636954685	0.0	0.0	0.20070773	0.0	-1436.3477	-1.40188
432000	-0.3246139678551737	60.0	0.060213669473282744	0.0	0.0	0.19263908	0.0	-1428.8901	-1.3761646
433000	-0.29724234468484545	60.0	0.08213155454665448	0.0	0.0	0.2624552	0.0	-1410.7552	-1.3254029
434000	-0.26117253405933627	60.0	0.06841623723386855	0.0	0.0	0.23426038	0.0	-1420.8329	-1.3412262
435000	-0.20814080902207888	60.0	0.025671163258698886	0.0	0.0	0.2346116	0.0	-1392.5354	-1.2669449
436000	-0.26582034398327803	60.0	0.05217837553981876	0.0	0.0	0.20127986	0.0	-1426.451	-1.338625
437000	-0.30479200736318873	60.0	0.11235202172374614	0.0	0.0	0.24286106	0.0	-1414.1017	-1.3019387
438000	-0.3354691127813196	60.0	0.07946637443803471	0.0	0.0	0.21204261	0.0	-1458.1462	-1.3967952
439000	-0.30409347660472674	60.0	0.06497040602921127	0.0	0.0	0.21064582	0.0	-1400.9685	-1.2559597
440000	-0.3169204673851794	60.0	0.10367616043548777	0.0	0.0	0.19606079	0.0	-1422.3538	-1.2979418
441000	-0.31631566188739224	60.0	0.07839583137360169	0.0	0.0	0.2353352	0.0	-1434.0366	-1.3172841
442000	-0.3480456886295278	60.0	0.07347739336162805	0.0	0.0	0.2145293	0.0	-1475.0546	-1.4042385
443000	-0.44856802967506254	60.0	0.10081521448277336	0.0	0.0	0.20694761	0.0	-1458.2698	-1.3576975
444000	-0.2891875327813158	60.0	0.0788958439311377	0.0	0.0	0.20735246	0.0	-1443.5588	-1.3161354
445000	-0.29671453904771017	60.0	0.07790938546469747	0.0	0.0	0.20447654	0.0	-1481.1649	-1.3946713
446000	-0.29550430682696294	60.0	0.13535956544838226	0.0	0.0	0.20072332	0.0	-1460.0138	-1.3384895
447000	-0.3662323800119295	60.0	0.06787074832716429	0.0	0.0	0.19944808	0.0	-1458.9663	-1.3284297
448000	-0.31383633705896036	60.0	0.07398131119793377	0.0	0.0	0.20515096	0.0	-1461.074	-1.3255975
449000	-0.3255089891471371	60.0	0.05906554069097662	0.0	0.0	0.22833656	0.0	-1478.4231	-1.3573903
450000	-0.29216529193190177	60.0	0.06143626293816185	0.0	0.0	0.20885631	0.0	-1478.654	-1.3502529
451000	-0.3304809651603744	60.0	0.12319619304982772	0.0	0.0	0.19764602	0.0	-1522.0886	-1.4408138
452000	-0.31624864969340727	60.0	0.09073971112202145	0.0	0.0	0.22839881	0.0	-1479.9816	-1.3380277
453000	-0.3509770283846219	60.0	0.0747427903185958	0.0	0.0	0.25715196	0.0	-1473.6104	-1.3161256
454000	-0.2921421879038778	60.0	0.09790587432890033	0.0	0.0	0.24306974	0.0	-1500.7946	-1.3696628
455000	-0.3843297966265115	60.0	0.07610870753255365	0.0	0.0	0.21684417	0.0	-1522.551	-1.4107997
456000	-0.2609339973604202	60.0	0.027220954245025245	0.0	0.0	0.20865941	0.0	-1488.3762	-1.3267362
457000	-0.3181410965027186	60.0	0.07798451359873702	0.0	0.0	0.20552927	0.0	-1504.48	-1.3551786
458000	-0.259095579788876	60.0	0.048366433636501026	0.0	0.0	0.22111432	0.0	-1497.2089	-1.3314823
459000	-0.3307291564769478	60.0	0.10489269794189827	0.0	0.0	0.21591678	0.0	-1506.9766	-1.3457193
460000	-0.27554211720542787	60.0	0.08774752509361229	0.0	0.0	0.21196263	0.0	-1533.2081	-1.3963635
461000	-0.23444857750427833	60.0	0.01960181775046251	0.0	0.0	0.22658977	0.0	-1528.5343	-1.3784733
462000	-0.27394154415861494	60.0	0.051508899543667955	0.0	0.0	0.2531914	0.0	-1507.5552	-1.3247031
463000	-0.315356519349533	60.0	0.03417935434428278	0.0	0.0	0.22589955	0.0	-1524.0632	-1.3536611
464000	-0.2914615313750975	60.0	0.05179304463200319	0.0	0.0	0.22960505	0.0	-1509.9015	-1.3151526
465000	-0.2961069417103203	60.0	0.08228628682612511	0.0	0.0	0.23610304	0.0	-1542.2532	-1.3787134
466000	-0.30210636054691803	60.0	0.06424136851058523	0.0	0.0	0.24226864	0.0	-1529.9526	-1.3443873
467000	-0.300563528231918	60.0	0.06662349763540712	0.0	0.0	0.20276202	0.0	-1538.7367	-1.3562
468000	-0.30176769606433546	60.0	0.05990016686965372	0.0	0.0	0.22444984	0.0	-1562.3522	-1.40024
469000	-0.2997885017558629	60.0	0.0831562289295548	0.0	0.0	0.2356491	0.0	-1549.331	-1.3645271
470000	-0.30475480932358073	60.0	0.08358712022966688	0.0	0.0	0.21136853	0.0	-1536.6647	-1.3297389
471000	-0.3782771931326384	60.0	0.10379090909138708	0.0	0.0	0.21334168	0.0	-1534.3958	-1.3175846
472000	-0.2820198498748717	60.0	0.05053764960596894	0.0	0.0	0.21056877	0.0	-1527.6984	-1.2959278
