Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
49.0	-0.32	100.0	-42.15	3547	4760	0.0002717145350800843	0.057961451635388	362563	6376	-15.820174217224121
30.0	-0.4	46.0	-10.3	3563	4780	0.00012179064451401204	0.05782451183740764	363931	6376	-15.824350357055664
16.0	-0.55	46.0	-16.92	3577	4800	8.096630374590555e-05	0.057658941964583224	365622	6376	-15.819543838500977
4.0	-0.13	100.0	-32.95	3591	4820	1.9968594752901323e-05	0.057497812786054744	367303	6376	-15.811134338378906
17.0	-0.45	100.0	-32.98	3608	4840	8.75202092257413e-05	0.0573800938068314	368549	6377	-16.125600814819336
76.0	-0.4	65.0	-27.6	3625	4860	0.0004225645536257897	0.05722961908529263	370177	6377	-16.14988899230957
90.0	-0.3	83.0	-24.15	3641	4880	0.00048630100781800315	0.05707999958779345	371830	6377	-16.12938117980957
9.0	-0.48	67.0	-22.85	3656	4900	3.301245825631278e-05	0.05693737769581002	373438	6377	-16.137510299682617
11.0	-0.36	75.0	-25.82	3671	4920	5.754421396953303e-05	0.05682811638119403	374688	6377	-16.161170959472656
130.0	-0.49	83.0	-34.87	3685	4940	0.0006921208821810209	0.05668730765195746	376335	6378	-16.521528244018555
110.0	-0.42	65.0	-21.93	3701	4960	0.0006040679831658641	0.05655816835298487	377875	6378	-16.491954803466797
33.0	-0.27	80.0	-25.86	3717	4980	0.00011868438567502431	0.05644528495968518	379244	6378	-16.475400924682617
150.0	-62.14	83.0	-28.18	3730	5000	0.0008180585384368897	0.05631521214766464	380855	6378	-16.499380111694336
5.0	-0.27	81.0	-28.8	3746	5020	2.3779213665966017e-05	0.056209148999791646	382190	6378	-16.50385093688965
27.0	-0.33	62.0	-25.52	3763	5040	0.0001412032615570795	0.05611731851573517	383362	6379	-16.87628746032715
20.0	-0.22	56.0	-14.87	3777	5060	0.00010358919739252023	0.055999561297576946	384897	6379	-16.8735294342041
1.0	0.0	100.0	-39.0	3793	5080	1.875293536449042e-06	0.05591570896738424	386003	6379	-16.81365394592285
7.0	-0.34	45.0	-15.06	3809	5100	3.4714960584453506e-05	0.05581061460629089	387417	6379	-16.885282516479492
69.0	-0.32	27.0	-7.5	3824	5120	0.0003757084719836712	0.05569470245874576	389009	6379	-16.897077560424805
150.0	-48.09	51.0	-13.22	3838	5140	0.0008209522596129184	0.05557608183412226	390673	6380	-17.122682571411133
12.0	-0.31	84.0	-25.82	3851	5160	5.6845365568648936e-05	0.055451952762168855	392454	6380	-17.130281448364258
72.0	-0.4	100.0	-34.98	3865	5180	0.000377509170517498	0.055364879146161346	393722	6380	-17.127269744873047
44.0	-0.38	61.0	-17.67	3879	5200	0.0002396174119069026	0.055247878236490425	395466	6380	-17.138349533081055
150.0	-51.13	83.0	-35.75	3890	5220	0.000772759786510833	0.055118435620457894	397444	6380	-17.12521743774414
108.0	-0.34	83.0	-36.68	3905	5240	0.0005481431502422304	0.0550103779405365	399131	6381	-17.4284725189209
150.0	-51.36	85.0	-24.35	3917	5260	0.0005986278501300304	0.054901904727508964	400862	6381	-17.445066452026367
27.0	-0.33	100.0	-36.3	3933	5280	0.000137745611595385	0.05481536260354065	402267	6381	-17.47105598449707
31.0	-0.19	84.0	-25.63	3949	5300	0.00016067288956552183	0.054725147840658	403760	6381	-17.4420108795166
1.0	0.0	64.0	-29.65	3964	5320	1.2848162113275743e-06	0.05462822696339288	405398	6382	-17.749984741210938
134.0	-0.38	31.0	-10.83	3980	5340	0.0006686954462572876	0.05454822182772456	406773	6382	-17.747943878173828
44.0	-0.23	65.0	-27.33	3991	5360	0.00014762046621806586	0.05444158524322633	408651	6382	-17.766063690185547
20.0	-0.56	100.0	-41.91	4004	5380	9.576015756032724e-05	0.05434222265490732	410441	6382	-17.76019859313965
2.0	-0.03	100.0	-32.73	4018	5400	1.0296768612331814e-05	0.05425049883710198	412129	6382	-17.747779846191406
20.0	-0.32	100.0	-31.8	4034	5420	0.00010010747452063754	0.05416966772125834	413645	6383	-18.042112350463867
150.0	-47.16	64.0	-25.68	4050	5440	0.00073509461739484	0.05409799917903813	415012	6383	-18.05706024169922
7.0	-0.31	80.0	-28.86	4064	5460	3.474837257748559e-05	0.05400802599477711	416768	6383	-18.045820236206055
126.0	-0.31	80.0	-28.52	4082	5480	0.0006341942905509559	0.053938840337823084	418141	6383	-18.05025863647461
132.0	-0.42	82.0	-27.61	4097	5500	0.0006393445621837269	0.05385703536984833	419800	6383	-18.062318801879883
71.0	-0.35	81.0	-24.2	4115	5520	0.0003483213808225549	0.0537846800394464	421295	6384	-18.39766502380371
109.0	-0.4	81.0	-24.2	4130	5540	0.0005346758270952245	0.05371224327225952	422821	6384	-18.436214447021484
7.0	-0.38	52.0	-19.35	4144	5560	2.9858582311396975e-05	0.053630421834891986	424584	6384	-18.413381576538086
14.0	-0.25	84.0	-18.97	4156	5580	7.034702540298517e-05	0.05354703253923789	426423	6384	-18.410375595092773
150.0	-49.26	100.0	-44.28	4168	5600	0.0005226300018174308	0.05347197587901048	428114	6385	-18.749656677246094
120.0	-0.28	83.0	-29.17	4184	5620	0.0005957806661884131	0.05340169504311643	429730	6385	-18.71993064880371
30.0	-0.42	53.0	-12.31	4199	5640	0.0001417554016654373	0.05332443205663775	431548	6385	-18.71346664428711
47.0	-0.3	100.0	-36.42	4211	5660	0.0002215765390295022	0.05325254039005546	433277	6385	-18.714210510253906
105.0	-0.35	100.0	-47.19	4227	5680	0.0005184762494664796	0.05318514829851825	434932	6385	-18.722936630249023
150.0	-33.6	67.0	-27.53	4242	5700	0.0007328969972175464	0.0531039060966156	436979	6386	-19.086898803710938
150.0	-46.97	68.0	-14.37	4257	5720	0.0007126770653091111	0.05303947970009143	438637	6386	-19.056333541870117
10.0	-0.34	90.0	-25.75	4272	5740	4.554592358526037e-05	0.052976353368938	440296	6386	-19.074758529663086
140.0	-0.38	64.0	-24.89	4287	5760	0.0006761774834659365	0.05290660679062319	442173	6386	-19.086532592773438
150.0	-0.26	81.0	-23.06	4300	5780	0.0006931516125952908	0.05282836512246912	444336	6387	-19.400388717651367
40.0	-0.36	100.0	-33.9	4318	5800	0.00019460123160789752	0.052780167977628155	445691	6387	-19.385778427124023
147.0	-0.36	100.0	-32.26	4333	5820	0.0006845973611287645	0.05273033373638246	447118	6387	-19.414710998535156
150.0	-51.11	81.0	-31.32	4350	5840	0.0006972613808226912	0.05268431036987005	448458	6387	-19.37653350830078
150.0	-54.94	83.0	-28.77	4365	5860	0.000700537092449722	0.05263332906385947	449972	6387	-19.39515495300293
150.0	-45.72	83.0	-21.2	4377	5880	0.00047837990481837265	0.05258157286166318	451540	6388	-19.70465087890625
1.0	0.0	86.0	-27.87	4394	5900	2.5850231364621953e-06	0.052536851764546956	452918	6388	-19.7038516998291
150.0	-46.18	66.0	-20.87	4408	5920	0.0006926845054368716	0.05248407125558821	454580	6388	-19.74452018737793
46.0	-0.43	25.0	-9.49	4425	5940	0.00021589613121366662	0.05243637517200247	456111	6388	-19.688718795776367
150.0	-49.23	100.0	-41.58	4438	5960	0.0006806430000586798	0.052390252118959826	457620	6389	-20.008100509643555
7.0	-0.37	64.0	-25.92	4451	5980	2.227319921538184e-05	0.052341106894784294	459262	6389	-19.976076126098633
129.0	-0.41	100.0	-41.72	4466	6000	0.0005809232393900553	0.052296356759592426	460786	6389	-19.981443405151367
38.0	-0.15	100.0	-34.34	4480	6020	0.00016786561059793366	0.05225130792985704	462351	6389	-19.969112396240234
121.0	-0.32	83.0	-20.74	4495	6040	0.0005586530593846808	0.052208992102941575	463849	6389	-20.002748489379883
21.0	-0.28	64.0	-22.4	4509	6060	9.020484320007929e-05	0.05216246516167139	465532	6390	-20.301610946655273
150.0	-57.09	83.0	-31.7	4525	6080	0.0006623013239157828	0.05211710343349779	467208	6390	-20.228668212890625
23.0	-0.21	83.0	-27.85	4544	6100	0.000104930009998259	0.05208029840940773	468591	6390	-20.26618003845215
150.0	-37.48	83.0	-27.78	4560	6120	0.0006695966315425299	0.05203513335911976	470327	6390	-20.311777114868164
150.0	-53.52	67.0	-26.11	4575	6140	0.0006749911494674434	0.051986896452010656	472226	6390	-20.245258331298828
12.0	-0.29	62.0	-23.74	4592	6160	5.33609034179093e-05	0.05195743775366722	473401	6391	-20.5384464263916
13.0	-0.16	82.0	-27.29	4606	6180	3.8272161699807375e-05	0.05192235087185841	474828	6391	-20.547698974609375
150.0	-51.62	50.0	-21.87	4621	6200	0.0006697534745739352	0.05188562880623817	476351	6391	-20.53395652770996
150.0	-60.24	100.0	-30.71	4633	6220	0.0006523246167173723	0.05183773962080747	478389	6391	-20.518903732299805
4.0	-0.07	100.0	-34.62	4643	6240	1.4099669762146778e-05	0.051792231245516525	480375	6392	-20.807043075561523
112.0	-0.28	84.0	-27.86	4660	6260	0.0004928472323920399	0.05175850031046753	481875	6392	-20.814044952392578
23.0	-0.47	61.0	-20.71	4675	6280	0.00010032619640326044	0.051722602708121276	483505	6392	-20.814809799194336
1.0	-0.06	83.0	-25.55	4689	6300	2.750669206891741e-06	0.05168783872489306	485116	6392	-20.81304168701172
150.0	-54.23	66.0	-21.31	4705	6320	0.0006336071068727518	0.05165245382440909	486791	6392	-20.78888511657715
1.0	-0.01	82.0	-36.3	4721	6340	2.5575093290407198e-06	0.051625574593829986	488083	6393	-21.07855224609375
122.0	-0.41	100.0	-35.25	4738	6360	0.0005310235158452448	0.05159797363663764	489433	6393	-21.090158462524414
91.0	-0.41	100.0	-33.45	4756	6380	0.00038892677211462516	0.05157430097676831	490607	6393	-21.110591888427734
80.0	-0.44	83.0	-25.95	4770	6400	0.00025014597922563554	0.051540179317349624	492340	6393	-21.11371421813965
7.0	-0.43	100.0	-35.38	4783	6420	3.233160185293988e-05	0.05151102216078128	493849	6393	-21.10419273376465
12.0	-0.37	83.0	-18.74	4797	6440	4.9515688641471154e-05	0.051485310512145485	495202	6394	-21.40528678894043
147.0	-0.32	100.0	-15.87	4814	6460	0.0006150636510583269	0.05145670035836514	496738	6394	-21.4113826751709
150.0	-48.06	68.0	-23.28	4827	6480	0.0006331378295097822	0.05142837345021343	498289	6394	-21.381500244140625
7.0	-0.32	100.0	-42.03	4843	6500	2.6653546553391677e-05	0.05140840991684072	499395	6394	-21.39310646057129
26.0	-0.39	100.0	-35.59	4859	6520	0.00010056184844736673	0.05138511940578231	500709	6394	-21.376985549926758
6.0	-0.33	28.0	-10.93	4876	6540	2.3762494416776417e-05	0.051366528865018794	501770	6394	-21.3984317779541
105.0	-0.33	100.0	-32.48	4888	6560	0.0002959600309046303	0.05133207296545014	503793	6395	-21.69518280029297
50.0	-0.51	49.0	-21.11	4901	6580	0.0002166129535454747	0.05130240342950793	505575	6395	-21.701400756835938
150.0	-60.79	83.0	-34.61	4912	6600	0.0006150475415316495	0.051270024700487804	507569	6395	-21.709497451782227
27.0	-0.27	80.0	-25.5	4927	6620	0.00011057057769637093	0.051247477920494326	508982	6395	-21.68589210510254
21.0	-0.44	82.0	-34.26	4941	6640	8.402377007955528e-05	0.051221996931237974	510613	6396	-22.02594566345215
52.0	-0.31	100.0	-31.63	4960	6660	0.00021589171063076626	0.051200512860791525	512012	6396	-21.99834442138672
150.0	-39.44	100.0	-35.61	4971	6680	0.0006005242556155085	0.051169672563616146	514074	6396	-21.961708068847656
44.0	-0.3	100.0	-36.58	4987	6700	0.00017790936712008804	0.05114562329287399	515716	6396	-21.988468170166016
107.0	-0.44	62.0	-21.82	5003	6720	0.0002991999898638044	0.051122208758973095	517348	6396	-22.027624130249023
150.0	-48.54	100.0	-32.37	5014	6740	0.0004859614796737535	0.05109264225439587	519464	6397	-22.280088424682617
125.0	-0.46	92.0	-32.05	5031	6760	0.0005022909866987601	0.051072225451191805	520953	6397	-22.266633987426758
58.0	-0.25	100.0	-42.89	5050	6780	0.00022637562765836011	0.051054863473431585	522239	6397	-22.2785701751709
6.0	-0.28	83.0	-34.83	5064	6800	2.1889244808870204e-05	0.05103491971067823	523746	6397	-22.26912498474121
6.0	-0.27	100.0	-21.25	5081	6820	1.5668540406436864e-05	0.05101924417680404	524947	6397	-22.29303741455078
14.0	-0.27	100.0	-37.66	5096	6840	5.1280524995591905e-05	0.05099864976187725	526560	6398	-22.57145881652832
112.0	-0.41	100.0	-31.3	5113	6860	0.00043058113871093394	0.05097938921608017	528098	6398	-22.6156005859375
9.0	-0.4	81.0	-29.72	5127	6880	3.6975706732550334e-05	0.0509604521166743	529640	6398	-22.547605514526367
150.0	-61.89	62.0	-25.92	5144	6900	0.000592844451683155	0.05094521898278754	530899	6398	-22.605947494506836
150.0	-48.78	83.0	-26.47	5157	6920	0.0005615985806966793	0.05092549536922879	532566	6399	-22.884519577026367
106.0	-0.41	66.0	-28.04	5171	6940	0.00041649558015103297	0.05090831535762839	534045	6399	-22.844280242919922
86.0	-0.41	80.0	-21.76	5185	6960	0.0003422016042402421	0.05088494821437601	536110	6399	-22.911540985107422
150.0	-58.28	43.0	-17.51	5201	6980	0.0005838958445114529	0.05087127192649473	537336	6399	-22.8609676361084
104.0	-0.38	81.0	-28.99	5218	7000	0.00041422762189592633	0.05085511984479643	538813	6399	-22.877140045166016
1.0	0.0	80.0	-34.4	5236	7020	2.233866612795751e-06	0.05084199925417709	540030	6400	-23.101913452148438
2.0	-0.12	61.0	-21.69	5252	7040	8.867714892734181e-06	0.05082963979815344	541193	6400	-23.150236129760742
6.0	-0.23	67.0	-17.1	5267	7060	2.0829712702937574e-05	0.05081431040681514	542665	6400	-23.184438705444336
150.0	-42.83	67.0	-19.96	5282	7080	0.0003879376387192031	0.05079687005948571	544377	6400	-23.17623519897461
150.0	-40.49	81.0	-35.15	5298	7100	0.0005635239708591514	0.050786263225191496	545429	6400	-23.212665557861328
40.0	-0.49	64.0	-23.64	5316	7120	0.0001581573084499059	0.050773077365617834	546762	6400	-23.166160583496094
60.0	-0.36	100.0	-36.32	5328	7140	0.0002348059365729324	0.050753048118739354	548842	6401	-23.44770622253418
21.0	-0.33	61.0	-26.57	5343	7160	7.932885399077858e-05	0.05073597167171208	550657	6401	-23.459468841552734
67.0	-0.42	100.0	-33.34	5356	7180	0.0002531083513435215	0.05071917457335578	552484	6401	-23.477951049804688
141.0	-0.25	86.0	-29.42	5369	7200	0.0005387994647026062	0.05070170748451825	554431	6401	-23.488203048706055
15.0	-0.23	80.0	-26.36	5387	7220	5.4150076784255435e-05	0.05069206447861518	555518	6402	-23.78671646118164
23.0	-0.4	47.0	-18.23	5402	7240	8.378881775871825e-05	0.05067705609553409	557252	6402	-23.75232696533203
123.0	-0.26	29.0	-10.08	5419	7260	0.00044554600045700705	0.050663765635419654	558818	6402	-23.79170036315918
150.0	-52.03	100.0	-39.92	5433	7280	0.0005710599841652335	0.05064993127625823	560483	6402	-23.758638381958008
143.0	-0.25	66.0	-20.11	5451	7300	0.0004432395712970054	0.050638353131880545	561901	6402	-23.770803451538086
15.0	-0.31	49.0	-13.58	5467	7320	5.384224360106421e-05	0.050627067461200596	563308	6403	-24.05557632446289
150.0	-68.6	84.0	-18.61	5484	7340	0.0005653755541393477	0.05061586582821291	564730	6403	-24.08916473388672
150.0	-54.69	83.0	-38.74	5499	7360	0.0005505046766737233	0.05060268316560515	566441	6403	-24.13153839111328
1.0	0.0	81.0	-26.23	5512	7380	2.3052621340040914e-06	0.05059029158605355	568083	6403	-24.082420349121094
150.0	-62.93	82.0	-28.91	5524	7400	0.00047167694246446766	0.05057708618828646	569873	6403	-24.10822868347168
53.0	-0.38	83.0	-29.08	5539	7420	0.0001996340134715777	0.05056483950478548	571569	6404	-24.382244110107422
5.0	-0.11	100.0	-34.42	5555	7440	1.6033361035008585e-05	0.050554049552928464	573092	6404	-24.371217727661133
150.0	-69.43	100.0	-39.34	5567	7460	0.0005522165797031597	0.05054277324089415	574717	6404	-24.33255386352539
51.0	-0.27	100.0	-32.59	5580	7480	0.0001881840713521376	0.050530557918065225	576518	6404	-24.320009231567383
1.0	0.0	59.0	-17.55	5595	7500	1.6507148742675782e-06	0.050519922170608356	578118	6405	-24.610715866088867
150.0	-49.54	100.0	-45.24	5607	7520	0.0005602262121565799	0.050508538857483846	579869	6405	-24.608430862426758
150.0	-59.57	100.0	-42.17	5618	7540	0.0005668943693530338	0.05049480642647849	582039	6405	-24.63273811340332
34.0	-0.25	64.0	-21.95	5630	7560	0.00011531398409888857	0.0504846146933355	583684	6405	-24.62061882019043
51.0	-0.51	44.0	-16.74	5646	7580	0.00017410941363010053	0.0504742888994149	585387	6406	-24.9117431640625
150.0	-31.19	72.0	-24.47	5659	7600	0.0005415013275648418	0.05046436882988781	587058	6406	-24.893320083618164
150.0	-54.34	64.0	-22.49	5675	7620	0.0005321018339142086	0.05045576012455666	588535	6406	-24.907739639282227
117.0	-0.35	100.0	-27.23	5692	7640	0.00041486346284756487	0.050447568289571386	589966	6406	-24.918886184692383
10.0	-0.13	81.0	-34.4	5706	7660	3.4355743746844655e-05	0.050438969146141086	591498	6406	-24.940095901489258
58.0	-0.28	100.0	-31.23	5725	7680	0.00019987067207694054	0.05043146186482767	592858	6407	-25.229782104492188
17.0	-0.39	81.0	-33.09	5739	7700	5.8701750519987825e-05	0.05042241643002138	594533	6407	-25.234294891357422
1.0	-0.05	83.0	-32.33	5753	7720	2.6965697194628147e-06	0.0504148291001164	595963	6407	-25.238203048706055
33.0	-0.4	68.0	-25.87	5770	7740	0.0001112496514036982	0.05040807628438805	597256	6407	-25.226104736328125
37.0	-0.43	82.0	-27.25	5789	7760	0.0001265815238362735	0.0504023376367286	598369	6407	-25.262392044067383
12.0	-0.27	100.0	-45.31	5803	7780	4.074861580424566e-05	0.05039398156878353	600028	6408	-25.49359703063965
150.0	-42.48	67.0	-16.38	5818	7800	0.0005107390880584717	0.05038693883384824	601451	6408	-25.532272338867188
31.0	-0.41	83.0	-32.6	5833	7820	0.00010819328410546188	0.050380364167169116	602802	6408	-25.56852912902832
44.0	-0.25	66.0	-22.71	5852	7840	0.0001531232072382557	0.05037481839492411	603957	6408	-25.539989471435547
150.0	-41.36	80.0	-29.34	5865	7860	0.0005086502046075486	0.05036696505607488	605631	6408	-25.56356430053711
42.0	-0.46	62.0	-27.78	5880	7880	0.00014403341385313702	0.0503603917479192	607057	6408	-25.579326629638672
93.0	-0.38	83.0	-35.12	5896	7900	0.00030850869190843797	0.0503540379562625	608460	6409	-25.905492782592773
38.0	-0.39	83.0	-27.66	5912	7920	0.00013497086486431083	0.05034832697726093	609741	6409	-25.8834171295166
3.0	-0.19	100.0	-35.36	5928	7940	9.390509098543028e-06	0.05034184387550674	611224	6409	-25.912755966186523
118.0	-0.39	100.0	-37.57	5940	7960	0.0004073709399256874	0.05033413383906214	613029	6409	-25.8956241607666
150.0	-60.3	100.0	-23.25	5955	7980	0.0005096544000439178	0.050327411119848384	614635	6409	-25.906579971313477
150.0	-40.71	80.0	-31.6	5968	8000	0.0005042097866535187	0.05032038683608288	616350	6410	-26.228025436401367
150.0	-61.57	63.0	-19.23	5978	8020	0.0005130268094545588	0.0503130394210532	618186	6410	-26.25482749938965
7.0	-0.42	45.0	-13.28	5993	8040	1.929218496256207e-05	0.05030816693363386	619421	6410	-26.226531982421875
25.0	-0.4	100.0	-29.88	6011	8060	8.30342396908895e-05	0.05030304433909985	620742	6410	-26.2255802154541
38.0	-0.4	54.0	-17.29	6024	8080	0.00012394414089693883	0.05029714392829322	622295	6410	-26.234060287475586
51.0	-0.33	100.0	-46.15	6037	8100	0.0001500571804282106	0.05029104535917163	623934	6411	-26.5461368560791
75.0	-0.37	63.0	-26.03	6052	8120	0.0002522836177807136	0.05028622526151149	625250	6411	-26.548261642456055
95.0	-0.3	80.0	-36.71	6068	8140	0.00031500006190681926	0.05028052606064335	626839	6411	-26.494619369506836
150.0	-59.79	82.0	-33.36	6085	8160	0.0004944054227249296	0.05027530831867801	628321	6411	-26.520130157470703
10.0	-0.39	83.0	-31.41	6100	8180	3.234693065540715e-05	0.050269583756935216	629982	6411	-26.532379150390625
70.0	-0.29	100.0	-34.06	6115	8200	0.00022864632490204601	0.05026483093161253	631385	6412	-26.820392608642578
32.0	-0.48	61.0	-22.5	6130	8220	9.95140296119263e-05	0.050259090942255114	633118	6412	-26.82269859313965
6.0	-0.1	70.0	-24.12	6147	8240	1.853284905257734e-05	0.0502552814414417	634283	6412	-26.81449317932129
150.0	-58.39	47.0	-16.48	6164	8260	0.0004302961197084145	0.05025145879231633	635470	6412	-26.830585479736328
83.0	-0.31	81.0	-33.72	6183	8280	0.00026521573320103153	0.05024705948274531	636862	6412	-26.811573028564453
103.0	-0.4	83.0	-29.93	6197	8300	0.00034921048635459806	0.05024193440325094	638519	6413	-27.139379501342773
47.0	-0.4	80.0	-23.27	6210	8320	0.0001485276107604687	0.05023748788899436	639983	6413	-27.13240623474121
13.0	-0.4	100.0	-42.73	6225	8340	4.066328922335764e-05	0.050231473785253035	642015	6413	-27.094955444335938
27.0	-0.25	80.0	-28.4	6241	8360	9.155398920962685e-05	0.05022799053808509	643208	6413	-27.115558624267578
150.0	-52.75	100.0	-34.84	6255	8380	0.00036918960493902603	0.05022253104689228	645127	6414	-27.37961769104004
24.0	-0.36	63.0	-24.78	6271	8400	7.396502154214041e-05	0.05021798290198822	646759	6414	-27.427566528320312
150.0	-46.66	85.0	-26.85	6282	8420	0.0004334116491739087	0.05021247070679091	648788	6414	-27.407093048095703
141.0	-0.25	80.0	-37.22	6297	8440	0.00043678732844890577	0.05020791755448705	650501	6414	-27.409244537353516
150.0	-63.13	80.0	-31.3	6309	8460	0.0002706844474125134	0.05020353319835696	652186	6414	-27.415618896484375
90.0	-0.28	64.0	-17.97	6326	8480	0.00015527628502755796	0.05019968759662774	653692	6415	-27.762042999267578
150.0	-61.91	65.0	-22.17	6339	8500	0.0002676006765926585	0.05019503745722813	655557	6415	-27.701078414916992
150.0	-50.14	83.0	-23.57	6352	8520	0.00026912787150888933	0.05019121847613741	657119	6415	-27.706945419311523
150.0	-41.16	64.0	-22.09	6365	8540	0.0002616431729854968	0.050187380559881686	658721	6415	-27.75845718383789
141.0	-0.26	61.0	-26.52	6381	8560	0.0002504420893214573	0.050183649514466924	660310	6416	-28.017852783203125
77.0	-0.26	100.0	-26.05	6392	8580	0.00013362950100487484	0.0501793392257806	662190	6416	-28.025100708007812
30.0	-0.26	81.0	-26.34	6408	8600	5.2684212839880654e-05	0.05017566725841721	663825	6416	-28.014602661132812
69.0	-0.27	14.0	-3.69	6424	8620	0.00011849254024001119	0.05017246669208527	665276	6416	-28.03999137878418
73.0	-0.47	100.0	-23.54	6442	8640	0.00012957682764088666	0.050170268930032465	666282	6416	-28.085264205932617
3.0	-0.08	81.0	-24.91	6458	8660	4.5830327974456014e-06	0.05016675557682536	667930	6417	-28.302366256713867
36.0	-0.4	81.0	-28.59	6471	8680	6.305119408989832e-05	0.05016316168284372	669653	6417	-28.31049919128418
150.0	-45.01	64.0	-23.19	6488	8700	0.0002678896914953473	0.05016056183424446	670918	6417	-28.257892608642578
7.0	-0.19	100.0	-39.08	6504	8720	1.1100408134110477e-05	0.05015793824914958	672216	6417	-28.289072036743164
150.0	-56.18	83.0	-33.52	6516	8740	0.00027020294006138153	0.05015419478309166	674115	6417	-28.283445358276367
150.0	-40.62	64.0	-23.38	6528	8760	0.00026326862644387164	0.050150979131981493	675781	6418	-28.5821533203125
150.0	-61.78	81.0	-18.19	6544	8780	0.00026910964883269917	0.05014827284568988	677208	6418	-28.613677978515625
87.0	-0.42	84.0	-35.36	6557	8800	0.00014922724528746171	0.05014481095431929	679078	6418	-28.589584350585938
16.0	-0.32	65.0	-26.59	6572	8820	2.7062644223236984e-05	0.05014222412074356	680500	6418	-28.632932662963867
95.0	-0.4	46.0	-18.5	6584	8840	0.00016391207190120921	0.05013893644918383	682351	6418	-28.602157592773438
2.0	-0.12	80.0	-27.9	6600	8860	3.4992097462811267e-06	0.05013675850435916	683595	6419	-28.86408042907715
23.0	-0.26	100.0	-37.92	6614	8880	4.013341826361579e-05	0.05013419804122156	685087	6419	-28.901107788085938
150.0	-55.22	61.0	-24.31	6628	8900	0.0002525835090808654	0.05013112704055035	686919	6419	-28.89034080505371
38.0	-0.31	100.0	-31.55	6642	8920	6.598864970185832e-05	0.05012863502469155	688434	6419	-28.92914390563965
28.0	-0.18	81.0	-28.56	6658	8940	5.022500718733342e-05	0.05012652205343994	689739	6419	-28.86582374572754
12.0	-0.41	67.0	-18.4	6674	8960	2.008083143404552e-05	0.050124058611642576	691292	6420	-29.166711807250977
150.0	-52.32	61.0	-19.22	6690	8980	0.0002484011756285262	0.05012167811160378	692822	6420	-29.180234909057617
91.0	-0.51	81.0	-28.87	6701	9000	0.000149018128712972	0.05011866051826482	694811	6420	-29.133901596069336
106.0	-0.28	81.0	-29.16	6717	9020	0.00018255731747578624	0.05011648402375673	696272	6420	-29.187366485595703
65.0	-0.31	62.0	-26.03	6729	9040	0.00011011752407107734	0.05011390663578102	698042	6421	-29.484683990478516
96.0	-0.27	100.0	-40.4	6742	9060	0.00015873351107633142	0.05011157997835897	699673	6421	-29.390897750854492
111.0	-0.38	62.0	-17.39	6756	9080	0.00018824212876710598	0.0501093814843566	701245	6421	-29.457447052001953
37.0	-0.44	41.0	-15.12	6772	9100	6.225771956391388e-05	0.05010727054792124	702784	6421	-29.452909469604492
119.0	-0.37	80.0	-28.86	6786	9120	0.00019972810619755795	0.05010496260338358	704504	6421	-29.473346710205078
103.0	-0.35	59.0	-20.41	6797	9140	0.00017294795038402732	0.0501023608308774	706492	6422	-29.75152587890625
76.0	-0.27	81.0	-34.77	6810	9160	0.00012415121736484845	0.050099875971227184	708438	6422	-29.786359786987305
150.0	-52.35	100.0	-38.41	6823	9180	0.0002479497903312733	0.05009732239512832	710490	6422	-29.7501277923584
8.0	-0.34	100.0	-34.93	6840	9200	1.3325007065482761e-05	0.05009561972511858	711882	6422	-29.795785903930664
72.0	-0.33	100.0	-35.45	6858	9220	0.00011342207935523573	0.050093915141868214	713301	6423	-30.0526123046875
150.0	-43.54	82.0	-34.16	6872	9240	0.00025037694803048004	0.05009192785902955	714992	6423	-30.041339874267578
150.0	-45.62	83.0	-39.25	6885	9260	0.0002458677178582671	0.05008965815210306	716972	6423	-29.980926513671875
150.0	-42.56	100.0	-36.49	6901	9280	0.00024754656799908344	0.050088280268996456	718191	6423	-30.057605743408203
150.0	-68.73	63.0	-20.0	6917	9300	0.0002463221549987793	0.05008693442757723	719400	6423	-30.0659236907959
2.0	-0.03	66.0	-32.15	6930	9320	2.6713625044270133e-06	0.050085266285354126	720930	6424	-30.302539825439453
55.0	-0.28	100.0	-41.04	6945	9340	8.784943525489954e-05	0.05008357372099139	722514	6424	-30.30328941345215
17.0	-0.55	100.0	-31.61	6959	9360	2.7969683337415386e-05	0.05008184004147842	724171	6424	-30.316696166992188
150.0	-54.32	83.0	-32.31	6977	9380	0.00025176229253252435	0.05008059439679846	725378	6424	-30.309967041015625
23.0	-0.29	82.0	-33.47	6991	9400	3.819224682260067e-05	0.0500790281508184	726928	6424	-30.337509155273438
22.0	-0.32	81.0	-28.53	7008	9420	3.5039963489378586e-05	0.05007736651996833	728608	6425	-30.54660415649414
150.0	-47.67	80.0	-30.81	7023	9440	0.0002414477073540122	0.05007599872991231	730015	6425	-30.565637588500977
98.0	-0.26	100.0	-42.48	7038	9460	0.00016204718555506894	0.0500742929921125	731811	6425	-30.57892417907715
150.0	-39.98	56.0	-15.44	7055	9480	0.0002416618765657964	0.050073004174793594	733191	6425	-30.57672691345215
1.0	0.0	80.0	-24.22	7071	9500	1.2241413718775699e-06	0.050071928072631784	734359	6425	-30.58013343811035
