Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
307000	-0.36351846118265785	60.0	0.06516886985116946	0.0	-1.0	0.21247444	1.4210855e-14	1.0	-741.02734	-0.4924732
308000	-0.3749255205676657	60.0	0.07635806072576717	0.0	-1.0	0.20423818	1.4210855e-14	1.0	-756.0614	-0.5344569
309000	-0.245221908481403	60.0	0.038065028670154544	0.0	-1.0	0.21757185	1.4210855e-14	1.0	-737.52185	-0.46399182
310000	-0.3084381962160111	60.0	0.0773453163071441	0.0	-1.0	0.1940327	1.4210855e-14	1.0	-764.81885	-0.54662186
311000	-0.2833513994924748	60.0	0.06225660881101129	0.0	-1.0	0.2118742	1.4210855e-14	1.0	-750.4083	-0.49028993
312000	-0.3829929922861891	60.0	0.06816854028076129	0.0	-1.0	0.2606237	1.4210855e-14	1.0	-748.54956	-0.4758471
313000	-0.29803682037279583	60.0	0.08343875769096074	0.0	-1.0	0.23813193	1.4210855e-14	1.0	-752.0542	-0.47918093
314000	-0.3192571677051948	60.0	0.06243884828140549	0.0	-1.0	0.20703521	1.4210855e-14	1.0	-769.1655	-0.52719957
315000	-0.33877636874706163	60.0	0.12488113922171666	0.0	-1.0	0.23514415	1.4210855e-14	1.0	-756.7984	-0.4783657
316000	-0.3220662815088452	60.0	0.09169526028762925	0.0	-1.0	0.18311784	1.4210855e-14	1.0	-749.4606	-0.44626975
317000	-0.3432697781860321	60.0	0.08753041519263641	0.0	-1.0	0.20425864	1.4210855e-14	1.0	-752.4236	-0.44789726
318000	-0.3652380028717039	60.0	0.09784380270056607	0.0	-1.0	0.19842607	1.4210855e-14	1.0	-777.64215	-0.5216805
319000	-0.3449428115269436	60.0	0.11296166731722501	0.0	-1.0	0.20710804	1.4210855e-14	1.0	-782.0553	-0.52773786
320000	-0.31692224688507337	60.0	0.06600299457825895	0.0	-1.0	0.21342145	3.5527137e-15	1.0	-759.3313	-0.44632748
321000	-0.32399819677819397	60.0	0.09252972655068453	0.0	-1.0	0.206065	3.5527137e-15	1.0	-780.02466	-0.50486815
322000	-0.3509970700697127	60.0	0.12130354041897132	0.0	-1.0	0.17964682	3.5527137e-15	1.0	-769.4041	-0.46279833
323000	-0.34752528521902926	60.0	0.08180075915438169	0.0	-1.0	0.19792935	3.5527137e-15	1.0	-763.8575	-0.4371887
324000	-0.2571692490764267	60.0	0.05018248506468369	0.0	-1.0	0.2104513	3.5527137e-15	1.0	-786.5653	-0.50160426
325000	-0.2863948828697135	60.0	0.058839084457004906	0.0	-1.0	0.1962859	3.5527137e-15	1.0	-795.11774	-0.520733
326000	-0.34559001545217527	60.0	0.08861308334481133	0.0	-1.0	0.22516459	3.5527137e-15	1.0	-778.72253	-0.46089965
327000	-0.32024965580091963	60.0	0.07488641944620288	0.0	-1.0	0.21022058	3.5527137e-15	1.0	-776.3186	-0.4455204
328000	-0.36651300803138054	60.0	0.14348989105303567	0.0	-1.0	0.23626043	3.5527137e-15	1.0	-784.15076	-0.46238136
329000	-0.2627849269275308	60.0	0.042945045500931964	0.0	-1.0	0.20325881	3.5527137e-15	1.0	-787.81055	-0.46607527
330000	-0.2604941708121467	60.0	0.06004161631812562	0.0	-1.0	0.22009206	3.5527137e-15	1.0	-805.2389	-0.512712
331000	-0.26302708012367565	60.0	0.057488402677031286	0.0	-1.0	0.21885145	3.5527137e-15	1.0	-804.86597	-0.5036806
332000	-0.3232833874447165	60.0	0.10893722889186389	0.0	-1.0	0.21218596	3.5527137e-15	1.0	-802.8249	-0.4895323
333000	-0.2724219179903645	60.0	0.06097602120199014	0.0	-1.0	0.2093762	3.5527137e-15	1.0	-802.69055	-0.48136872
