Averaged Steps Training	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
50.0	-50.0	100.0	-100.0	2078	9580	8.56223086474584e-05	0.05479667922077426	398354	6305	-154.4810333251953
2.0	0.0	80.0	-79.8	2084	9600	3.419617811838786e-06	0.054747348964393386	399161	6305	-155.2901611328125
50.0	-50.0	33.0	-31.6	2087	9620	8.986762060692802e-05	0.054693595169606805	400052	6305	-159.52536010742188
50.0	-50.0	71.0	-69.8	2090	9640	8.961602859971929e-05	0.05464039201882164	400944	6305	-154.8729705810547
39.0	-0.95	82.0	-81.8	2096	9660	7.113519415845535e-05	0.054594908531354895	401712	6305	-154.61375427246094
50.0	-50.0	86.0	-85.2	2100	9680	8.614506603272494e-05	0.054544357481750703	402577	6305	-159.0176239013672
50.0	-50.0	64.0	-63.0	2101	9700	8.68026989022481e-05	0.054488299275490606	403550	6305	-155.0703582763672
50.0	-50.0	100.0	-100.0	2107	9720	8.279070442105518e-05	0.05444191837461185	404361	6305	-154.79019165039062
12.0	-0.83	100.0	-100.0	2112	9740	2.075830279434486e-05	0.05439799541443558	405136	6306	-158.89442443847656
50.0	-50.0	71.0	-70.2	2118	9760	8.4699348348086e-05	0.05435390807354036	405922	6306	-158.84332275390625
50.0	-50.0	100.0	-100.0	2125	9780	8.491453217582468e-05	0.05431355051116449	406647	6306	-158.97573852539062
50.0	-50.0	81.0	-81.0	2129	9800	8.322501669124682e-05	0.054266574794490575	407503	6306	-159.04837036132812
50.0	-50.0	85.0	-84.4	2134	9820	8.492025484135583e-05	0.05421689404802503	408420	6306	-159.5207977294922
50.0	-50.0	63.0	-62.0	2138	9840	8.683003545776615e-05	0.05417170092982678	409262	6306	-164.46336364746094
50.0	-50.0	63.0	-62.0	2143	9860	8.350160977903293e-05	0.05412915939313098	410062	6306	-157.6140594482422
50.0	-50.0	82.0	-82.0	2149	9880	8.22958675955954e-05	0.05408786917212462	410846	6306	-159.16490173339844
50.0	-50.0	80.0	-80.0	2153	9900	8.237174063017874e-05	0.05404249206464189	411719	6306	-159.4861297607422
50.0	-50.0	100.0	-100.0	2156	9920	8.762798482371915e-05	0.05399861819218697	412572	6307	-163.86375427246094
50.0	-50.0	82.0	-82.0	2160	9940	8.10544735469089e-05	0.05395462725195342	413437	6307	-158.44651794433594
42.0	-0.95	80.0	-80.0	2164	9960	6.870270732894958e-05	0.053907650700218614	414373	6307	-159.2138671875
50.0	-50.0	53.0	-52.2	2170	9980	8.42094182490347e-05	0.0538699297308911	415129	6307	-159.28857421875
50.0	-50.0	69.0	-68.6	2174	10000	8.769450187683106e-05	0.053825441362399626	416034	6307	-165.0165252685547
50.0	-50.0	100.0	-100.0	2181	10020	8.796063249934457e-05	0.05378529509992512	416858	6307	-164.30520629882812
50.0	-50.0	63.0	-62.4	2184	10040	8.467706551114877e-05	0.05374271524549595	417743	6307	-158.72671508789062
50.0	-50.0	80.0	-79.8	2187	10060	8.455668955626592e-05	0.05370070687790172	418626	6307	-159.51705932617188
47.0	-0.96	80.0	-79.8	2193	10080	8.001540388379778e-05	0.05366122887583672	419464	6307	-159.4742889404297
50.0	-50.0	83.0	-82.0	2195	10100	8.113259136086644e-05	0.05362004461187588	420349	6308	-167.95083618164062
27.0	-0.93	81.0	-81.0	2202	10120	4.506031043915881e-05	0.053584786252298885	421112	6308	-167.412353515625
50.0	-50.0	81.0	-80.2	2207	10140	8.24882433964656e-05	0.05354973818294463	421878	6308	-166.25192260742188
50.0	-50.0	100.0	-100.0	2211	10160	8.229343440589004e-05	0.05350980805039184	422763	6308	-165.64935302734375
50.0	-50.0	82.0	-81.4	2215	10180	7.992957102057977e-05	0.053472800571210066	423591	6308	-166.2322540283203
50.0	-50.0	100.0	-100.0	2219	10200	8.222198953815535e-05	0.0534361403475313	424420	6308	-166.33323669433594
50.0	-50.0	100.0	-100.0	2226	10220	7.981227568684259e-05	0.053402630637891677	425184	6308	-165.46421813964844
50.0	-50.0	68.0	-67.2	2229	10240	8.151198271661997e-05	0.05336179093884243	426130	6308	-165.81561279296875
50.0	-50.0	77.0	-76.6	2233	10260	8.178498545120566e-05	0.053322977935725116	427039	6308	-166.33995056152344
8.0	-0.75	82.0	-81.8	2236	10280	1.297876064879421e-05	0.05328621468096294	427909	6309	-169.5994415283203
50.0	-50.0	82.0	-81.2	2240	10300	8.112812505185025e-05	0.05325148348618487	428739	6309	-163.4052276611328
13.0	-0.85	61.0	-59.8	2243	10320	2.0793218945347986e-05	0.05321555139339859	429608	6309	-168.97793579101562
50.0	-50.0	100.0	-100.0	2247	10340	8.21268304865411e-05	0.053180453667919146	430466	6309	-168.78582763671875
50.0	-50.0	82.0	-81.8	2248	10360	8.308503158304222e-05	0.05314149515148646	431432	6309	-168.88792419433594
50.0	-50.0	81.0	-81.0	2248	10380	8.02123248002892e-05	0.05310247087196719	432412	6309	-164.13095092773438
50.0	-50.0	71.0	-70.2	2252	10400	7.9517295727363e-05	0.0530706410457267	433217	6309	-163.99363708496094
2.0	0.0	100.0	-100.0	2259	10420	3.8850101536844144e-06	0.053042558731784525	433932	6309	-164.7255401611328
13.0	-0.85	81.0	-80.6	2262	10440	2.0638416553365773e-05	0.053009349220239324	434790	6309	-170.44126892089844
50.0	-50.0	100.0	-100.0	2263	10460	8.230355228110435e-05	0.052972412312250805	435758	6310	-169.0507049560547
50.0	-50.0	72.0	-71.2	2266	10480	7.677474094711187e-05	0.05293827845254511	436662	6310	-169.7067413330078
50.0	-50.0	80.0	-79.8	2273	10500	8.123876934959775e-05	0.05290798775680224	437471	6310	-169.76657104492188
50.0	-50.0	83.0	-82.2	2277	10520	8.092941893370886e-05	0.0528753124582787	438355	6310	-170.08544921875
50.0	-50.0	100.0	-100.0	2280	10540	7.919597897176725e-05	0.05284289770164699	439242	6310	-169.55337524414062
50.0	-50.0	80.0	-80.0	2284	10560	7.94192606752569e-05	0.0528100754948639	440151	6310	-169.589599609375
50.0	-50.0	100.0	-100.0	2291	10580	7.966819918223274e-05	0.05278162794902537	440945	6310	-175.3575897216797
50.0	-50.0	86.0	-85.8	2297	10600	7.984777666487783e-05	0.05275536204974038	441684	6310	-175.43222045898438
50.0	-50.0	49.0	-47.8	2305	10620	7.864982170349236e-05	0.052728389066466215	442451	6310	-174.50967407226562
50.0	-50.0	67.0	-65.8	2309	10640	7.893519293993039e-05	0.0526991822303471	443292	6311	-177.29417419433594
50.0	-50.0	100.0	-100.0	2311	10660	7.846156383321164e-05	0.05266788586921906	444205	6311	-172.98057556152344
50.0	-50.0	87.0	-86.8	2315	10680	7.76137752032905e-05	0.0526399866213749	445026	6311	-172.9453582763672
50.0	-50.0	100.0	-100.0	2320	10700	7.668461755057361e-05	0.05261195465103298	445860	6311	-172.81825256347656
50.0	-50.0	100.0	-100.0	2323	10720	7.459072034750412e-05	0.052581895578440264	446766	6311	-178.76451110839844
15.0	-0.87	85.0	-84.2	2328	10740	2.347572777746332e-05	0.05255566215227899	447563	6311	-177.5760498046875
50.0	-50.0	91.0	-91.0	2334	10760	7.78265158926244e-05	0.05253130846650471	448309	6311	-177.7379150390625
50.0	-50.0	62.0	-61.2	2337	10780	7.818001763055408e-05	0.052501114292281215	449249	6311	-171.2116241455078
4.0	-0.5	80.0	-80.0	2342	10800	6.900120664525915e-06	0.05247455689949167	450083	6312	-180.90257263183594
50.0	-50.0	100.0	-100.0	2349	10820	7.867797685859384e-05	0.05245281501203784	450769	6312	-179.9039764404297
50.0	-50.0	91.0	-90.2	2353	10840	7.468791905364428e-05	0.05242628516628178	451619	6312	-175.08851623535156
7.0	-0.71	100.0	-100.0	2358	10860	1.054117473229958e-05	0.052400462313635286	452455	6312	-174.30612182617188
50.0	-50.0	85.0	-84.6	2362	10880	7.538311183452606e-05	0.052373015120877116	453355	6312	-175.47459411621094
50.0	-50.0	87.0	-86.2	2367	10900	7.555712253675548e-05	0.052349138932912494	454144	6312	-175.6753387451172
2.0	0.0	76.0	-75.0	2374	10920	2.9225052494705817e-06	0.052325328569999364	454939	6312	-180.6151885986328
50.0	-50.0	83.0	-83.0	2378	10940	8.095594385206373e-05	0.05230109788301192	455757	6312	-175.56150817871094
1.0	1.0	63.0	-62.0	2385	10960	2.08292129266001e-06	0.05227951191911041	456491	6312	-180.47076416015625
21.0	-0.9	100.0	-100.0	2388	10980	3.0453891267759117e-05	0.052254405607425884	457357	6312	-177.08135986328125
4.0	-0.5	60.0	-58.6	2395	11000	6.167043339122425e-06	0.05223233662206405	458124	6313	-178.1960906982422
50.0	-50.0	81.0	-81.0	2402	11020	7.548840638730141e-05	0.05221059420290727	458887	6313	-182.77493286132812
50.0	-50.0	62.0	-60.8	2404	11040	7.179953913757766e-05	0.052185017525817216	459798	6313	-177.76661682128906
14.0	-0.86	100.0	-100.0	2413	11060	2.272885703695618e-05	0.05216546766458791	460497	6313	-178.49452209472656
40.0	-0.95	100.0	-100.0	2420	11080	5.885319589277467e-05	0.05214370651994358	461285	6313	-178.30923461914062
50.0	-50.0	73.0	-72.0	2426	11100	7.719673551954665e-05	0.052122402813546506	462064	6313	-178.5762481689453
50.0	-50.0	61.0	-59.6	2432	11120	7.55633810441271e-05	0.05210128455270048	462844	6313	-178.5780029296875
50.0	-50.0	80.0	-79.8	2435	11140	7.437846390948476e-05	0.05207889468179275	463681	6313	-178.2557373046875
2.0	0.0	86.0	-85.2	2438	11160	3.623321492184875e-06	0.052056049348481036	464545	6313	-179.18264770507812
50.0	-50.0	100.0	-100.0	2442	11180	7.592567604215073e-05	0.052031194105620585	465498	6314	-181.82110595703125
50.0	-50.0	72.0	-71.4	2446	11200	7.58128081049238e-05	0.052008596761149696	466373	6314	-181.39768981933594
50.0	-50.0	100.0	-100.0	2447	11220	7.506791708091151e-05	0.051984240754399766	467329	6314	-181.11354064941406
50.0	-50.0	85.0	-84.8	2450	11240	6.969577477071634e-05	0.05196199409113432	468211	6314	-181.17906188964844
50.0	-50.0	100.0	-100.0	2454	11260	7.453746101149022e-05	0.05194164654858144	469025	6314	-180.96652221679688
5.0	-0.6	81.0	-80.6	2460	11280	7.606102219710113e-06	0.05192175023106597	469829	6314	-180.88833618164062
23.0	-0.91	100.0	-100.0	2466	11300	3.31157709644959e-05	0.05190355625428898	470570	6314	-177.40415954589844
50.0	-50.0	100.0	-100.0	2471	11320	7.236441959340665e-05	0.051884309327945084	471363	6314	-178.12596130371094
50.0	-50.0	100.0	-100.0	2475	11340	7.274783687827028e-05	0.05186416149131903	472203	6314	-182.73367309570312
50.0	-50.0	80.0	-80.0	2479	11360	7.412402142941113e-05	0.05184316895702237	473089	6315	-185.7656707763672
11.0	-0.82	100.0	-100.0	2483	11380	1.627437259694185e-05	0.05182193450145542	473996	6315	-181.79969787597656
50.0	-50.0	84.0	-83.6	2484	11400	7.41245662956907e-05	0.05180033696378427	474930	6315	-186.4153289794922
50.0	-50.0	51.0	-50.2	2487	11420	7.458102682217199e-05	0.05177997416380856	475820	6315	-181.34701538085938
50.0	-50.0	82.0	-82.0	2495	11440	7.264193121369902e-05	0.051762439360080584	476592	6315	-181.27005004882812
50.0	-50.0	100.0	-100.0	2500	11460	7.264922010544915e-05	0.051744532042990586	477389	6315	-186.4296417236328
50.0	-50.0	94.0	-93.4	2502	11480	7.193412514929157e-05	0.051724369281111085	478299	6315	-185.7269744873047
50.0	-50.0	100.0	-100.0	2505	11500	7.11265232252038e-05	0.051704887028309714	479188	6315	-185.97488403320312
50.0	-50.0	73.0	-72.0	2507	11520	7.316778517431683e-05	0.05168457170331275	480127	6316	-188.8843994140625
50.0	-50.0	100.0	-100.0	2514	11540	7.251058955333055e-05	0.051667976724136144	480899	6316	-188.41343688964844
6.0	-0.67	83.0	-82.4	2517	11560	8.50877959835488e-06	0.05164944084635827	481773	6316	-183.37490844726562
50.0	-50.0	100.0	-100.0	2521	11580	7.312925780169499e-05	0.05163186551722332	482610	6316	-188.89500427246094
50.0	-50.0	81.0	-80.6	2527	11600	7.058375868304022e-05	0.05161484075723911	483429	6316	-188.4967803955078
50.0	-50.0	82.0	-82.0	2534	11620	7.40577144589974e-05	0.05159995235309126	484150	6316	-188.5871124267578
50.0	-50.0	100.0	-100.0	2538	11640	6.860842819476046e-05	0.05158203398194471	485031	6316	-187.75521850585938
50.0	-50.0	62.0	-61.0	2541	11660	7.090787331399541e-05	0.051563729775660046	485942	6316	-182.0184326171875
50.0	-50.0	72.0	-71.6	2548	11680	6.809632663857447e-05	0.05154908022176613	486675	6316	-182.79043579101562
50.0	-50.0	80.0	-79.8	2553	11700	7.26972278366741e-05	0.051531520985053376	487567	6317	-192.0288543701172
50.0	-50.0	45.0	-43.8	2559	11720	7.285015981758821e-05	0.05151626314322771	488348	6317	-187.56808471679688
50.0	-50.0	100.0	-100.0	2565	11740	7.072063686494324e-05	0.05150183298109266	489093	6317	-187.2126922607422
50.0	-50.0	100.0	-100.0	2569	11760	7.180985139340771e-05	0.0514845865997388	489997	6317	-187.6145477294922
50.0	-50.0	100.0	-100.0	2572	11780	6.861818261786106e-05	0.0514671714294402	490921	6317	-187.132568359375
2.0	0.0	100.0	-100.0	2581	11800	3.0260166879427633e-06	0.05145433514254112	491604	6317	-193.42237854003906
50.0	-50.0	70.0	-69.2	2586	11820	7.248804250546115e-05	0.05143995426041734	492379	6317	-192.7351531982422
50.0	-50.0	80.0	-79.8	2590	11840	6.84563976687354e-05	0.05142341846674393	493283	6317	-187.1090545654297
50.0	-50.0	67.0	-66.0	2595	11860	7.200930613088367e-05	0.05140779387227167	494146	6317	-186.79632568359375
50.0	-50.0	65.0	-64.4	2599	11880	6.926790231004709e-05	0.05139317644115188	494961	6317	-186.89178466796875
50.0	-50.0	67.0	-66.2	2605	11900	7.327139878473363e-05	0.051378986555743876	495760	6318	-190.015869140625
50.0	-50.0	88.0	-87.6	2609	11920	7.068232801936617e-05	0.05136424184508379	496600	6318	-190.8539276123047
50.0	-50.0	81.0	-80.6	2613	11940	7.314676016419377e-05	0.05134965479114018	497440	6318	-190.5741424560547
50.0	-50.0	56.0	-54.4	2617	11960	7.095919006245591e-05	0.05133504012754199	498291	6318	-195.94287109375
2.0	0.0	62.0	-60.8	2625	11980	2.9296031181322714e-06	0.051323326774186225	498976	6318	-195.8522186279297
50.0	-50.0	100.0	-100.0	2628	12000	7.146994272867838e-05	0.051308391930863374	499864	6318	-195.07749938964844
50.0	-50.0	80.0	-80.0	2630	12020	6.649938478644397e-05	0.05129228419906096	500835	6318	-190.2220458984375
50.0	-50.0	100.0	-100.0	2631	12040	6.915616038629779e-05	0.05127691734557321	501772	6318	-196.45401000976562
50.0	-50.0	100.0	-100.0	2635	12060	6.680328454544296e-05	0.051262774582342956	502643	6319	-199.18453979492188
50.0	-50.0	100.0	-100.0	2641	12080	6.796251859096502e-05	0.05124941301057849	503474	6319	-198.3491668701172
9.0	-0.78	82.0	-81.8	2644	12100	1.1897008281108761e-05	0.05123577567455402	504332	6319	-193.3115997314453
50.0	-50.0	83.0	-83.0	2645	12120	7.107183091317859e-05	0.05122074502609445	505291	6319	-194.47535705566406
50.0	-50.0	88.0	-88.0	2645	12140	6.845584614862131e-05	0.0512055806878342	506271	6319	-194.78726196289062
50.0	-50.0	82.0	-81.6	2646	12160	6.848693286117754e-05	0.051191319301195325	507203	6319	-190.84999084472656
50.0	-50.0	100.0	-100.0	2653	12180	6.698685130853762e-05	0.05117967190061054	507969	6319	-195.483642578125
50.0	-50.0	81.0	-80.2	2655	12200	6.861919262370125e-05	0.05116578986091251	508896	6319	-195.16909790039062
50.0	-50.0	53.0	-51.8	2661	12220	6.716450380615634e-05	0.05115424776892856	509672	6319	-195.13426208496094
50.0	-50.0	100.0	-100.0	2664	12240	6.685755611245149e-05	0.05114169197363086	510527	6320	-193.39157104492188
50.0	-50.0	72.0	-71.0	2667	12260	6.728263702517038e-05	0.051128962251744785	511404	6320	-193.56431579589844
50.0	-50.0	100.0	-100.0	2673	12280	6.185896233549336e-05	0.05111802233199517	512163	6320	-200.03443908691406
50.0	-50.0	100.0	-100.0	2677	12300	6.72998273275732e-05	0.051105611802843946	513036	6320	-193.16201782226562
3.0	-0.33	81.0	-81.0	2683	12320	4.544738051179168e-06	0.05109366708682451	513885	6320	-198.19322204589844
28.0	-0.93	100.0	-100.0	2685	12340	3.999968208795235e-05	0.05108098628309133	514798	6320	-198.681884765625
50.0	-50.0	84.0	-84.0	2688	12360	6.87844159147886e-05	0.05106855936078509	515703	6320	-198.2633514404297
50.0	-50.0	82.0	-82.0	2690	12380	6.668513734044089e-05	0.05105632811235925	516604	6320	-198.95176696777344
50.0	-50.0	100.0	-100.0	2695	12400	6.77565413136636e-05	0.05104519016975214	517432	6320	-198.1602020263672
50.0	-50.0	100.0	-100.0	2698	12420	6.550467916540862e-05	0.0510337690027001	518291	6321	-200.7671661376953
50.0	-50.0	100.0	-100.0	2706	12440	7.07503492042566e-05	0.05102455805062142	518987	6321	-200.6256561279297
33.0	-0.94	100.0	-100.0	2713	12460	4.2087767709698376e-05	0.051014376207307456	519766	6321	-200.30445861816406
50.0	-50.0	100.0	-100.0	2713	12480	6.779709305518713e-05	0.05100177542368602	520746	6321	-200.4600067138672
50.0	-50.0	100.0	-100.0	2714	12500	6.696493148803711e-05	0.05098992494632961	521678	6321	-200.4691925048828
50.0	-50.0	100.0	-100.0	2717	12520	6.501057658332605e-05	0.05097914439937951	522534	6321	-199.8065185546875
3.0	-0.33	100.0	-100.0	2720	12540	4.9580987750818474e-06	0.05096827547506199	523407	6321	-193.42684936523438
50.0	-50.0	82.0	-81.2	2725	12560	6.592269915684014e-05	0.05095735964788425	524294	6321	-193.99461364746094
50.0	-50.0	81.0	-80.6	2731	12580	6.343740348027507e-05	0.050947513920307906	525101	6322	-196.94537353515625
6.0	-0.67	65.0	-63.8	2734	12600	8.576843473646375e-06	0.05093692583585094	525980	6322	-202.39271545410156
50.0	-50.0	88.0	-87.4	2738	12620	6.614307593997042e-05	0.050926652961784946	526842	6322	-202.8582763671875
50.0	-50.0	86.0	-85.2	2741	12640	6.886186856257764e-05	0.05091609184623816	527739	6322	-202.72007751464844
50.0	-50.0	65.0	-64.2	2745	12660	6.630740836145e-05	0.050906081382770654	528598	6322	-202.4759063720703
50.0	-50.0	81.0	-80.2	2749	12680	6.840983023778873e-05	0.050896202712007885	529455	6322	-194.5734405517578
50.0	-50.0	40.0	-38.4	2753	12700	6.55041717168853e-05	0.050886631214326974	530294	6322	-196.8392791748047
50.0	-50.0	100.0	-100.0	2755	12720	6.799092457729316e-05	0.05087662484361838	531182	6322	-197.4283905029297
50.0	-50.0	85.0	-85.0	2759	12740	6.922348702159743e-05	0.050867089003579835	532037	6322	-203.7391815185547
50.0	-50.0	63.0	-62.6	2764	12760	6.47965830321596e-05	0.050857839164940015	532875	6323	-205.78050231933594
50.0	-50.0	100.0	-100.0	2772	12780	6.329080495103051e-05	0.050850504011503775	533542	6323	-205.43557739257812
50.0	-50.0	82.0	-81.2	2776	12800	6.419546902179718e-05	0.050841010486068455	534420	6323	-205.7036895751953
50.0	-50.0	100.0	-100.0	2779	12820	6.458863453262496e-05	0.05083165411603728	535295	6323	-205.94058227539062
50.0	-50.0	80.0	-79.8	2785	12840	6.35608891460383e-05	0.05082299829457247	536112	6323	-206.1119842529297
50.0	-50.0	81.0	-80.2	2790	12860	6.426687744876275e-05	0.05081466674556154	536906	6323	-199.6128692626953
50.0	-50.0	48.0	-46.8	2796	12880	6.53355017952297e-05	0.05080687327882901	537655	6323	-206.01866149902344
50.0	-50.0	81.0	-81.0	2801	12900	6.468065025270448e-05	0.050797836850431405	538536	6323	-200.3978271484375
50.0	-50.0	80.0	-79.8	2805	12920	6.527906231835899e-05	0.05078936523972402	539370	6323	-201.30943298339844
50.0	-50.0	100.0	-100.0	2809	12940	6.427720672748925e-05	0.05078110073880398	540192	6324	-204.45504760742188
50.0	-50.0	26.0	-24.0	2813	12960	6.540993481506536e-05	0.05077280683588534	541026	6324	-204.4412841796875
48.0	-0.96	100.0	-100.0	2818	12980	6.11910283657362e-05	0.05076466790500351	541853	6324	-204.4300537109375
50.0	-50.0	100.0	-100.0	2824	13000	6.241626005906325e-05	0.05075701201749238	542638	6324	-205.0902862548828
50.0	-50.0	64.0	-63.2	2828	13020	6.376003156975484e-05	0.05074879603384388	543491	6324	-205.0196990966797
50.0	-50.0	83.0	-83.0	2832	13040	6.507845378360865e-05	0.05074088219271502	544321	6324	-206.20059204101562
50.0	-50.0	100.0	-100.0	2833	13060	6.335217956379398e-05	0.05073176112480262	545292	6324	-206.4231719970703
50.0	-50.0	100.0	-100.0	2837	13080	6.198418249777698e-05	0.050723439288160185	546187	6324	-206.4167938232422
48.0	-0.96	81.0	-80.2	2845	13100	6.260731748042215e-05	0.05071617827862953	546974	6324	-206.33181762695312
50.0	-50.0	84.0	-83.6	2848	13120	6.194685290499432e-05	0.05070846745887172	547820	6325	-214.5876922607422
50.0	-50.0	100.0	-100.0	2851	13140	6.486095794259685e-05	0.05070055062184297	548699	6325	-213.85777282714844
50.0	-50.0	61.0	-60.0	2857	13160	6.042338432149684e-05	0.05069354534855413	549483	6325	-213.04161071777344
21.0	-0.9	61.0	-60.6	2864	13180	2.675785461217391e-05	0.050687211172448544	550197	6325	-213.650146484375
50.0	-50.0	100.0	-100.0	2870	13200	6.026741230126583e-05	0.05068032228094873	550983	6325	-213.0950927734375
41.0	-0.95	100.0	-100.0	2874	13220	5.1045453855021094e-05	0.05067293862440586	551836	6325	-206.76773071289062
50.0	-50.0	100.0	-100.0	2877	13240	6.235828932678592e-05	0.05066514437906498	552748	6325	-206.7998046875
5.0	-0.6	100.0	-100.0	2880	13260	6.249785243475959e-06	0.05065741575625002	553663	6325	-208.2696075439453
36.0	-0.94	52.0	-50.8	2887	13280	4.5215796275311204e-05	0.05065092317758706	554437	6325	-214.12803649902344
50.0	-50.0	67.0	-66.4	2889	13300	6.247179848807199e-05	0.05064357696812307	555325	6326	-217.9810333251953
50.0	-50.0	28.0	-26.8	2893	13320	6.2470840620207e-05	0.05063675128280226	556158	6326	-216.80747985839844
50.0	-50.0	61.0	-60.6	2896	13340	6.083603920429007e-05	0.05062923458007228	557088	6326	-209.92568969726562
50.0	-50.0	100.0	-100.0	2900	13360	6.342742614403456e-05	0.05062242094759938	557939	6326	-211.48379516601562
9.0	-0.78	81.0	-80.4	2905	13380	1.0895319227324116e-05	0.05061591971883056	558759	6326	-211.7525177001953
10.0	-0.8	61.0	-60.4	2909	13400	1.1919594522732408e-05	0.05060896855251274	559647	6326	-211.55810546875
50.0	-50.0	50.0	-49.0	2910	13420	6.241839262483372e-05	0.05060175725221635	560580	6326	-211.3586883544922
50.0	-50.0	67.0	-66.4	2911	13440	6.218983658722469e-05	0.050594490138715344	561532	6326	-218.95278930664062
50.0	-50.0	31.0	-29.4	2916	13460	6.213613286238014e-05	0.050587832256105345	562413	6326	-213.2652587890625
50.0	-50.0	62.0	-61.6	2916	13480	6.367422706649282e-05	0.050580530086543875	563393	6327	-211.2679443359375
50.0	-50.0	56.0	-54.6	2923	13500	6.191075289690936e-05	0.05057458849772711	564196	6327	-217.1386260986328
50.0	-50.0	100.0	-100.0	2928	13520	6.171066380111423e-05	0.050568544239705596	565022	6327	-216.6475372314453
9.0	-0.78	100.0	-100.0	2933	13540	1.2643228077289801e-05	0.05056242293962218	565868	6327	-216.46397399902344
50.0	-50.0	100.0	-100.0	2935	13560	6.0620402867815136e-05	0.050556089431015645	566754	6327	-211.22801208496094
50.0	-50.0	88.0	-87.4	2938	13580	6.248975537486912e-05	0.0505497104188926	567657	6327	-216.26609802246094
50.0	-50.0	100.0	-100.0	2942	13600	6.104083622203153e-05	0.05054322800388882	568586	6327	-210.0365447998047
50.0	-50.0	100.0	-100.0	2945	13620	6.044980537873883e-05	0.050537124079567994	569470	6327	-211.63565063476562
50.0	-50.0	92.0	-91.2	2950	13640	6.091255596306317e-05	0.05053185937860264	570238	6328	-214.6507568359375
50.0	-50.0	70.0	-68.8	2953	13660	6.151721208720396e-05	0.05052592263936275	571116	6328	-214.626708984375
14.0	-0.86	61.0	-59.8	2957	13680	1.856688170405159e-05	0.05052010417521702	571986	6328	-216.0632781982422
24.0	-0.92	65.0	-63.8	2962	13700	3.0286120672295562e-05	0.05051492261563293	572767	6328	-216.04454040527344
50.0	-50.0	86.0	-85.2	2965	13720	6.130666148905851e-05	0.05050884407235364	573697	6328	-223.1993408203125
50.0	-50.0	76.0	-74.8	2972	13740	6.250873576779206e-05	0.05050369913147834	574490	6328	-221.8461151123047
50.0	-50.0	61.0	-60.6	2974	13760	6.030091019563897e-05	0.05049745451658352	575468	6328	-215.705078125
50.0	-50.0	43.0	-41.6	2977	13780	6.247615260551907e-05	0.05049191411018919	576344	6328	-215.4962158203125
50.0	-50.0	97.0	-96.2	2983	13800	5.794348924056344e-05	0.05048695860938098	577134	6328	-216.04360961914062
4.0	-0.5	63.0	-61.4	2985	13820	4.796336597713134e-06	0.05048136659349995	578038	6329	-219.09716796875
49.0	-0.96	81.0	-80.2	2990	13840	5.7144196047259204e-05	0.050476302962909426	578864	6329	-218.6930694580078
50.0	-50.0	68.0	-66.4	2994	13860	6.125288092212759e-05	0.05047092748780833	579752	6329	-218.8260498046875
50.0	-50.0	82.0	-81.2	2999	13880	5.869386175523917e-05	0.05046597949381404	580577	6329	-219.1807098388672
50.0	-50.0	100.0	-100.0	3002	13900	6.138395062453455e-05	0.05046076084245813	581458	6329	-219.74034118652344
50.0	-50.0	70.0	-69.0	3003	13920	6.05606827242621e-05	0.050455259064053445	582399	6329	-219.72764587402344
50.0	-50.0	82.0	-81.4	3005	13940	5.8962334177244344e-05	0.05044976675603435	583350	6329	-219.55239868164062
50.0	-50.0	100.0	-100.0	3008	13960	6.016831001784535e-05	0.050444879797840875	584204	6329	-220.125244140625
50.0	-50.0	100.0	-100.0	3012	13980	5.9701001354212074e-05	0.05043995793869438	585074	6330	-229.95706176757812
50.0	-50.0	100.0	-100.0	3017	14000	6.041252613067627e-05	0.050435367990423294	585893	6330	-228.942138671875
50.0	-50.0	100.0	-100.0	3019	14020	5.929822078274932e-05	0.050430131780694	586841	6330	-227.3642120361328
43.0	-0.95	81.0	-81.0	3024	14040	5.076986092787522e-05	0.05042549539630769	587688	6330	-222.09617614746094
42.0	-0.95	100.0	-100.0	3031	14060	4.8868144050261716e-05	0.05042121952231707	588476	6330	-222.21202087402344
46.0	-0.96	68.0	-67.6	3038	14080	5.552975291555578e-05	0.0504167417096062	589311	6330	-229.4404296875
50.0	-50.0	88.0	-88.0	3043	14100	6.0422792502328856e-05	0.05041244552170811	590120	6330	-228.8966827392578
33.0	-0.94	81.0	-80.2	3048	14120	3.827925106621329e-05	0.05040829568434937	590909	6330	-227.7030487060547
50.0	-50.0	100.0	-100.0	3051	14140	5.9212164629298185e-05	0.05040372809874313	591789	6330	-220.4672088623047
50.0	-50.0	100.0	-100.0	3055	14160	5.9956749953792596e-05	0.05039948116931625	592615	6331	-225.4200439453125
48.0	-0.96	80.0	-79.8	3061	14180	5.9119064481705634e-05	0.05039530362023875	593436	6331	-224.9239044189453
50.0	-50.0	81.0	-81.0	3063	14200	6.0918045715546944e-05	0.050390559032123944	594382	6331	-225.35899353027344
50.0	-50.0	80.0	-79.8	3069	14220	5.951413960731818e-05	0.05038677441978432	595141	6331	-225.7289276123047
50.0	-50.0	43.0	-42.2	3074	14240	5.783555882700374e-05	0.050382485838276134	596013	6331	-225.5498809814453
12.0	-0.83	61.0	-60.2	3082	14260	1.4077848003756615e-05	0.050378897844232585	596747	6331	-225.52622985839844
