Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
150.0	-26.64	66.0	-12.49	3000	4820	0.0006806336992509137	0.05324689400784278	434233	6408	-12.756875038146973
150.0	-45.45	100.0	-26.46	3008	4840	0.0006374627105460679	0.053151800413763696	436591	6409	-12.980982780456543
49.0	-0.26	62.0	-11.55	3017	4860	0.00020850798720685544	0.05307233036282147	438614	6409	-12.977377891540527
12.0	-0.2	49.0	-11.92	3027	4880	4.777805727036273e-05	0.05299142196964402	440729	6409	-12.963454246520996
150.0	-32.84	51.0	-13.03	3039	4900	0.0004609394073486328	0.05292417195846932	442528	6410	-13.121932029724121
150.0	-32.81	83.0	-18.88	3051	4920	0.0006474693616231283	0.052847912727039044	444622	6410	-13.229570388793945
66.0	-0.23	70.0	-11.24	3066	4940	0.00026200792567450024	0.052792218244048554	446182	6410	-13.199243545532227
77.0	-0.19	70.0	-16.87	3078	4960	0.0003294434758924669	0.05272610499721055	448079	6410	-13.21300983428955
150.0	-40.91	41.0	-11.65	3089	4980	0.0005605119299218358	0.05266675225863396	449820	6410	-13.213040351867676
150.0	-37.52	84.0	-17.21	3098	5000	0.0006221915245056153	0.05260016225665073	451823	6411	-13.430459976196289
150.0	-35.43	69.0	-19.01	3111	5020	0.0006297387449864847	0.05254838888447471	453412	6411	-13.431015014648438
36.0	-0.19	69.0	-17.25	3122	5040	0.00015441193467094784	0.052487520296674264	455326	6411	-13.446394920349121
127.0	-0.24	69.0	-10.2	3135	5060	0.0004994909753912523	0.05243314911263587	457074	6411	-13.433058738708496
46.0	-0.17	81.0	-16.57	3148	5080	0.00018779325672960658	0.05238252619081908	458736	6412	-13.668936729431152
31.0	-0.16	42.0	-9.37	3161	5100	0.00012384793337653666	0.052330129509441894	460495	6412	-13.67481517791748
118.0	-0.29	45.0	-11.71	3173	5120	0.00047601098194718363	0.052278429408065555	462270	6412	-13.659184455871582
150.0	-31.82	81.0	-18.27	3182	5140	0.0006130410539500909	0.052219759484022146	464337	6412	-13.680607795715332
28.0	-0.17	68.0	-13.0	3196	5160	0.00011442363724228024	0.05217007417606016	466128	6413	-13.898736953735352
76.0	-0.19	80.0	-20.56	3205	5180	0.0003107177244650351	0.05211562197966368	468141	6413	-13.890536308288574
150.0	-39.02	85.0	-22.55	3213	5200	0.0005834540037008432	0.05205301891118896	470524	6413	-13.863041877746582
91.0	-0.17	100.0	-18.0	3229	5220	0.0002768563584806362	0.052015613971502436	471975	6413	-13.888870239257812
143.0	-0.26	62.0	-12.58	3242	5240	0.0005662437613683803	0.0519661186079526	473944	6414	-14.123852729797363
63.0	-0.24	100.0	-24.74	3253	5260	0.0002585497192556867	0.05192148600857491	475761	6414	-14.130996704101562
150.0	-36.16	100.0	-22.47	3262	5280	0.0005948203982728901	0.05186486068296852	478134	6414	-14.121973991394043
1.0	0.0	30.0	-7.96	3272	5300	1.7231815266159346e-06	0.05181770342427273	480163	6415	-14.338109016418457
117.0	-0.24	100.0	-22.93	3284	5320	0.0004648712344635698	0.05176669637799994	482420	6415	-14.331034660339355
150.0	-43.65	19.0	-4.9	3297	5340	0.0005876560336195128	0.05172415374842202	484350	6415	-14.310416221618652
32.0	-0.19	48.0	-11.21	3309	5360	0.0001251585003155381	0.051682046739953726	486308	6415	-14.343955039978027
38.0	-0.16	89.0	-16.6	3320	5380	0.00014204278754478936	0.051639676308491304	488329	6416	-14.517389297485352
150.0	-36.59	80.0	-18.98	3335	5400	0.0005784225463867187	0.05159997235262068	490270	6416	-14.504058837890625
54.0	-0.17	82.0	-18.45	3352	5420	0.00021188531854495792	0.05157788658857741	491362	6416	-14.516997337341309
150.0	-30.83	59.0	-12.43	3363	5440	0.0005584599778932684	0.05153571926752731	493509	6416	-14.491012573242188
150.0	-35.24	92.0	-20.22	3374	5460	0.0005710221035576565	0.05149480961287322	495649	6417	-14.7057523727417
150.0	-31.67	81.0	-21.67	3386	5480	0.0005695653657843597	0.051457793293433335	497635	6417	-14.717185020446777
150.0	-35.95	69.0	-16.22	3396	5500	0.0005729081413962624	0.05142057447475043	499684	6417	-14.720443725585938
71.0	-0.27	81.0	-14.38	3408	5520	0.0002735775450001592	0.051380901227586394	501930	6417	-14.69886302947998
94.0	-0.18	100.0	-20.52	3420	5540	0.0003653260344632696	0.051348272103727624	503823	6418	-14.921577453613281
116.0	-0.27	82.0	-21.67	3433	5560	0.00045929443921974235	0.05131453941494875	505830	6418	-14.910600662231445
33.0	-0.29	62.0	-12.64	3451	5580	0.00012868715443491507	0.05129415937032022	507060	6418	-14.877909660339355
150.0	-40.4	65.0	-17.39	3466	5600	0.0005879818541663033	0.05127180398027372	508434	6418	-14.88645076751709
142.0	-0.24	81.0	-14.12	3479	5620	0.000540021517947051	0.05124301061148134	510246	6419	-15.109000205993652
103.0	-0.37	81.0	-19.67	3489	5640	0.0003885038355563549	0.05121280559536078	512194	6419	-15.119784355163574
35.0	-0.15	68.0	-19.74	3499	5660	0.000132104112065723	0.05118228481416037	514213	6419	-15.09153938293457
150.0	-35.84	76.0	-15.84	3512	5680	0.0005730759929603254	0.051156717612239305	515942	6419	-15.109399795532227
90.0	-0.16	68.0	-14.51	3524	5700	0.0003486946591159754	0.05112844022743078	517902	6420	-15.339598655700684
150.0	-31.49	86.0	-17.3	3537	5720	0.0005787995311763737	0.05110523872182145	519544	6420	-15.340411186218262
33.0	-0.33	100.0	-27.57	3547	5740	0.00012846375176300156	0.051079163657011886	521434	6420	-15.307527542114258
150.0	-44.54	71.0	-12.26	3561	5760	0.0005721718072891236	0.05105539103704821	523196	6420	-15.3303861618042
63.0	-0.32	100.0	-28.65	3573	5780	0.00024578014459576984	0.05102793182782056	525285	6421	-15.522229194641113
58.0	-0.23	100.0	-23.88	3586	5800	0.00021701866182787666	0.051005601982231086	527022	6421	-15.514039993286133
150.0	-37.99	49.0	-11.35	3599	5820	0.00053477070175905	0.050985874563009376	528587	6421	-15.483454704284668
41.0	-0.22	100.0	-24.13	3615	5840	0.00015267492973641174	0.050969171544244525	529934	6421	-15.517603874206543
94.0	-0.28	81.0	-18.05	3629	5860	0.0003426754027096485	0.050948865090124196	531608	6421	-15.522125244140625
108.0	-0.25	54.0	-11.54	3640	5880	0.0002575296123011583	0.050925437527575786	533588	6422	-15.720593452453613
150.0	-39.06	100.0	-19.6	3646	5900	0.000493044408701234	0.050896393175320194	536119	6422	-15.713583946228027
42.0	-0.3	85.0	-22.24	3661	5920	0.0001551042134697373	0.05087904986777129	537662	6422	-15.726943969726562
1.0	0.0	85.0	-22.72	3676	5940	1.5441817466658776e-06	0.0508630987651127	539107	6422	-15.679301261901855
48.0	-0.22	100.0	-26.3	3689	5960	0.00017991458009553436	0.05084439181990815	540840	6423	-15.90240478515625
6.0	-0.21	73.0	-18.08	3705	5980	2.092123031616211e-05	0.050830459472101526	542151	6423	-15.919463157653809
100.0	-0.2	84.0	-15.52	3718	6000	0.0003665885925292969	0.05081161746623779	543967	6423	-15.934391975402832
150.0	-38.33	100.0	-25.55	3731	6020	0.00039071284259276534	0.05079154887595762	545950	6423	-15.924483299255371
69.0	-0.22	80.0	-14.29	3742	6040	0.0002453592834093713	0.050774276564673725	547695	6424	-16.0946044921875
7.0	-0.22	84.0	-18.36	3755	6060	2.2566161139963485e-05	0.05075659577535984	549523	6424	-16.041685104370117
108.0	-0.24	82.0	-22.12	3769	6080	0.00038305415134680897	0.050738736746756385	551414	6424	-16.074331283569336
72.0	-0.22	69.0	-20.03	3783	6100	0.00021111500067789047	0.05072240009128516	553183	6424	-16.109237670898438
150.0	-36.19	100.0	-22.47	3793	6120	0.0005121160955990062	0.050703446361515074	555290	6425	-16.327192306518555
8.0	-0.26	62.0	-14.62	3808	6140	2.797702236361923e-05	0.05069019842482915	556791	6425	-16.301713943481445
64.0	-0.19	100.0	-29.98	3822	6160	0.00021050502727558087	0.05067731850560978	558278	6425	-16.328706741333008
150.0	-31.62	100.0	-24.22	3835	6180	0.0005315403722250732	0.050660942355788045	560216	6425	-16.30105972290039
150.0	-28.17	80.0	-17.75	3847	6200	0.0005238255377738707	0.050644929899837224	562158	6425	-16.31121063232422
149.0	-0.24	84.0	-23.15	3859	6220	0.0005161449456904862	0.05063072290415828	563920	6426	-16.537918090820312
150.0	-28.41	81.0	-20.98	3871	6240	0.0005219695659784171	0.0506150349703001	565915	6426	-16.503314971923828
150.0	-42.81	100.0	-23.25	3883	6260	0.000504307701183965	0.050601245975875196	567709	6426	-16.500568389892578
11.0	-0.12	66.0	-15.29	3894	6280	3.437020216777826e-05	0.050586951168701946	569614	6426	-16.53349494934082
92.0	-0.22	81.0	-17.62	3906	6300	0.00032798040480840773	0.05057388505776234	571395	6427	-16.715856552124023
150.0	-34.79	100.0	-21.19	3920	6320	0.0003478909595103203	0.050562310466281964	573005	6427	-16.754323959350586
150.0	-27.65	86.0	-23.54	3931	6340	0.0005235377922419117	0.050547126002856664	575175	6427	-16.743967056274414
95.0	-0.33	80.0	-21.46	3943	6360	0.0003276413716610123	0.050533877615622794	577116	6427	-16.718290328979492
63.0	-0.24	62.0	-14.38	3956	6380	0.0002124302065858273	0.05052297916639699	578746	6428	-16.92770767211914
150.0	-49.8	80.0	-14.47	3969	6400	0.0005310199782252312	0.05051250175144814	580345	6428	-16.974628448486328
27.0	-0.27	82.0	-16.54	3981	6420	9.064288154198002e-05	0.05050097396239483	582145	6428	-16.93809700012207
6.0	-0.18	85.0	-18.57	3993	6440	1.7008240918935457e-05	0.05049001775662902	583894	6428	-16.950666427612305
9.0	-0.12	93.0	-17.84	4005	6460	2.671568755394903e-05	0.05047862462603562	585756	6429	-17.172260284423828
150.0	-44.61	100.0	-19.84	4014	6480	0.00032791716081124767	0.0504659154260384	587889	6429	-17.170074462890625
150.0	-29.13	81.0	-17.67	4026	6500	0.0005074999149029071	0.0504563016611783	589537	6429	-17.1621150970459
150.0	-36.02	83.0	-22.43	4038	6520	0.0004928071074690555	0.05044564787777063	591407	6429	-17.160785675048828
150.0	-41.44	100.0	-25.19	4052	6540	0.000484689003830656	0.050436359580107094	593072	6430	-17.353261947631836
139.0	-0.27	65.0	-15.93	4069	6560	0.00046451480650320284	0.050428387914960585	594527	6430	-17.388872146606445
119.0	-0.23	84.0	-22.51	4079	6580	0.0003921235948348118	0.050415633610615754	596925	6430	-17.400894165039062
107.0	-0.23	84.0	-22.02	4093	6600	0.00036101312348336886	0.05040658443860669	598666	6430	-17.334640502929688
150.0	-37.64	100.0	-27.53	4108	6620	0.0003393786551368921	0.05039911182008499	600130	6431	-17.559507369995117
102.0	-0.24	47.0	-10.82	4119	6640	0.0003381962158593787	0.05038945239165895	602070	6431	-17.563621520996094
20.0	-0.19	68.0	-17.82	4135	6660	6.403625906408728e-05	0.0503828493724739	603418	6431	-17.536888122558594
24.0	-0.13	100.0	-28.65	4147	6680	8.095285135828806e-05	0.050373387452984614	605400	6431	-17.553569793701172
150.0	-33.38	100.0	-22.24	4162	6700	0.0004967959247418304	0.05036610827700695	606955	6431	-17.55694007873535
139.0	-0.23	84.0	-13.06	4172	6720	0.0004517270340805962	0.05035643579607234	609077	6432	-17.760900497436523
