Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Alpha
57000	-0.2755785407775254	60.0	0.005501135531751356	0.0	1051442610176.0	1.2547238e+32	-8760783000000000.0	-98.59958	[3.439505e-06]
58000	-0.2654303967795511	60.0	0.009150926719104687	0.0	1051442610176.0	1.4897481e+32	-9725051000000000.0	-100.95413	[2.54701e-06]
59000	-0.2727631456472759	60.0	0.006214438106159619	0.0	1051442610176.0	1.7738056e+32	-1.0729163e+16	-103.308685	[1.8861028e-06]
60000	-0.2693839521272675	60.0	0.008452892435359972	0.0	1051442610176.0	2.214711e+32	-1.1908604e+16	-105.663246	[1.3966902e-06]
61000	-0.26809956555446635	60.0	0.005348578505402238	0.0	1051442610176.0	2.8283905e+32	-1.3079719e+16	-108.0178	[1.034272e-06]
62000	-0.26856166492476274	60.0	0.01113674767179138	0.0	1051442610176.0	3.1388755e+32	-1.4406207e+16	-110.37236	[7.658955e-07]
63000	-0.2660547727591141	60.0	0.005250667423205664	0.0	1051442610176.0	4.0896448e+32	-1.5760778e+16	-112.72691	[5.671582e-07]
64000	-0.2750573943923483	60.0	0.00557968784323753	0.0	1051442610176.0	4.39444e+32	-1.7374884e+16	-115.081474	[4.1999e-07]
65000	-0.2643128377618653	60.0	0.009123685454133078	0.0	1051442610176.0	5.140413e+32	-1.8912384e+16	-117.43603	[3.1100953e-07]
66000	-0.2731155355519659	60.0	0.007445184039140833	0.0	1051442610176.0	7.008359e+32	-2.0579383e+16	-119.79058	[2.3030766e-07]
67000	-0.26501824696610804	60.0	0.011482199457472366	0.0	1051442610176.0	7.235789e+32	-2.2434893e+16	-122.14514	[1.7054663e-07]
68000	-0.2741491893165281	60.0	0.0084803809856962	0.0	1051442610176.0	8.340936e+32	-2.4335946e+16	-124.499695	[1.2629259e-07]
69000	-0.2673432595760981	60.0	0.010096318185642257	0.0	1051442610176.0	1.10200695e+33	-2.6620267e+16	-126.849655	[9.357669e-08]
70000	-0.2748068839793453	60.0	0.005949018836137874	0.0	1051442610176.0	1.2105213e+33	-2.879929e+16	-129.19673	[6.936119e-08]
71000	-0.26996752796945944	60.0	0.011147163598868278	0.0	1051442610176.0	1.4763877e+33	-3.1255873e+16	-131.54382	[5.1412115e-08]
72000	-0.27075237652515505	60.0	0.003923072937213916	0.0	1051442610176.0	1.6028631e+33	-3.3619995e+16	-133.8909	[3.8107842e-08]
73000	-0.26738718971913294	60.0	0.011763591434219256	0.0	1051442610176.0	2.0548036e+33	-3.627333e+16	-136.23798	[2.824641e-08]
74000	-0.26650665605108753	60.0	0.009300383501949887	0.0	1051442610176.0	2.3021725e+33	-3.928288e+16	-138.58507	[2.093689e-08]
75000	-0.27249558377154137	60.0	0.00956226766707322	0.0	1051442610176.0	2.609822e+33	-4.2217252e+16	-140.93214	[1.5518903e-08]
76000	-0.2616446345041444	60.0	0.009583594877033114	0.0	1051442610176.0	3.1089032e+33	-4.559523e+16	-143.27922	[1.1502968e-08]
77000	-0.26351378585186336	60.0	0.008425824865376732	0.0	1051442610176.0	3.3951697e+33	-4.892384e+16	-145.62631	[8.526265e-09]
78000	-0.2676047854196423	60.0	0.009936222416463178	0.0	1051442610176.0	4.1146267e+33	-5.2492712e+16	-147.97339	[6.319864e-09]
79000	-0.2673935816779891	60.0	0.0037450449499258145	0.0	1051442610176.0	4.6717066e+33	-5.6472107e+16	-150.32047	[4.684429e-09]
80000	-0.26980266570651945	60.0	0.009452608500697866	0.0	1051442610176.0	5.5302984e+33	-6.0517214e+16	-152.66756	[3.4722065e-09]
81000	-0.2690104041789914	60.0	0.006822400609691158	0.0	1051442610176.0	6.628493e+33	-6.497672e+16	-155.01463	[2.5736793e-09]
82000	-0.2749274314057287	60.0	0.005032906080291895	0.0	1051442610176.0	7.6398034e+33	-6.9276744e+16	-157.36171	[1.9076705e-09]
83000	-0.26743770189511723	60.0	0.009698948711402595	0.0	1051442610176.0	7.7048986e+33	-7.388469e+16	-159.7088	[1.4140091e-09]
84000	-0.27555226192511695	60.0	0.00826822139878258	0.0	1051442610176.0	1.0362439e+34	-7.9506115e+16	-162.05588	[1.0480962e-09]
85000	-0.26514967623269725	60.0	0.01011310163742861	0.0	1051442610176.0	1.101957e+34	-8.441659e+16	-164.40297	[7.7687295e-10]
86000	-0.26938611904166215	60.0	0.010705061852293578	0.0	1051442610176.0	1.2986359e+34	-9.008322e+16	-166.75005	[5.758361e-10]
87000	-0.2706639800192427	60.0	0.010655990173609952	0.0	1051442610176.0	1.301763e+34	-9.568612e+16	-169.09712	[4.2682297e-10]
88000	-0.25927349185854665	60.0	0.004547359330347306	0.0	1051442610176.0	1.694311e+34	-1.0167024e+17	-171.44421	[3.16371e-10]
89000	-0.2749175322806153	60.0	0.008745826439413658	0.0	1051442610176.0	1.6525158e+34	-1.0837772e+17	-173.79129	[2.345015e-10]
90000	-0.2630024737111167	60.0	0.00906467719459361	0.0	1051442610176.0	1.9221728e+34	-1.1532623e+17	-176.13837	[1.7381789e-10]
91000	-0.2731375809566425	60.0	0.011743770857741724	0.0	1051442610176.0	2.1148344e+34	-1.2261281e+17	-178.48546	[1.2883782e-10]
92000	-0.27142017440919475	60.0	0.010794043172719736	0.0	1051442610176.0	2.4503216e+34	-1.2973882e+17	-180.83253	[9.5497554e-11]
93000	-0.2660709244187963	60.0	0.009573972286132122	0.0	1051442610176.0	2.865172e+34	-1.37932875e+17	-183.17961	[7.078499e-11]
94000	-0.2716498537869479	60.0	0.009059500338001998	0.0	1051442610176.0	2.8810435e+34	-1.4557484e+17	-185.5267	[5.2467464e-11]
95000	-0.2690688969782668	60.0	0.010109327482468948	0.0	1051442610176.0	3.4458482e+34	-1.5360993e+17	-187.87378	[3.8890093e-11]
96000	-0.269153903111377	60.0	0.010902658475178056	0.0	1051442610176.0	3.9064055e+34	-1.6352246e+17	-190.22086	[2.8826231e-11]
97000	-0.27103739634151636	60.0	0.0060373282665607915	0.0	1051442610176.0	4.853042e+34	-1.719486e+17	-192.56795	[2.1366667e-11]
98000	-0.2693862006100628	60.0	0.005437491286786392	0.0	1051442610176.0	4.634383e+34	-1.8194227e+17	-194.91502	[1.5837465e-11]
99000	-0.27265254719803245	60.0	0.0115321247512088	0.0	1051442610176.0	5.7223986e+34	-1.9056907e+17	-197.2621	[1.1739093e-11]
100000	-0.2751019682043392	60.0	0.00645845113858311	0.0	1051442610176.0	6.65819e+34	-2.0188039e+17	-199.60919	[8.701286e-12]
101000	-0.2726934496619245	60.0	0.008941092779795635	0.0	1051442610176.0	6.0542067e+34	-2.133323e+17	-201.95627	[6.4495935e-12]
102000	-0.27106006603193816	60.0	0.006525746720067861	0.0	1051442610176.0	8.2367326e+34	-2.2526327e+17	-204.30334	[4.780587e-12]
103000	-0.270024273173908	60.0	0.007497022016902492	0.0	1051442610176.0	8.68836e+34	-2.3656893e+17	-206.65044	[3.543481e-12]
104000	-0.278165474112367	60.0	0.004296479281750024	0.0	1051442610176.0	8.545643e+34	-2.4979437e+17	-208.99751	[2.6265097e-12]
105000	-0.2735505289876009	60.0	0.008970998959390979	0.0	1051442610176.0	9.559444e+34	-2.6288072e+17	-211.34459	[1.9468294e-12]
106000	-0.26958592393307035	60.0	0.010164056854251115	0.0	1051442610176.0	1.0632461e+35	-2.7701367e+17	-213.69168	[1.4430348e-12]
107000	-0.26426542939259445	60.0	0.006613118713520644	0.0	1051442610176.0	1.2495474e+35	-2.9140645e+17	-216.03876	[1.0696105e-12]
108000	-0.2702152338037047	60.0	0.009203335353677235	0.0	1051442610176.0	1.3680729e+35	-3.0466753e+17	-218.38583	[7.9281997e-13]
109000	-0.2685703740264207	60.0	0.012363651777853915	0.0	1051442610176.0	1.5542677e+35	-3.2056688e+17	-220.73293	[5.8765644e-13]
110000	-0.27295521955502505	60.0	0.010047553004323643	0.0	1051442610176.0	1.7439572e+35	-3.3809223e+17	-223.08	[4.3558448e-13]
111000	-0.2788229869588844	60.0	0.00392049162582086	0.0	1051442610176.0	1.7838046e+35	-3.533734e+17	-225.42708	[3.2286522e-13]
112000	-0.2681116782302803	60.0	0.0075613768228099685	0.0	1051442610176.0	1.9179676e+35	-3.68491e+17	-227.77417	[2.3931516e-13]
113000	-0.2719332447105356	60.0	0.006628197635967188	0.0	1051442610176.0	2.218426e+35	-3.8870797e+17	-230.12125	[1.773859e-13]
114000	-0.2752262939120408	60.0	0.003581048746469551	0.0	1051442610176.0	2.3104051e+35	-4.0482554e+17	-232.46832	[1.3148251e-13]
115000	-0.271216741709965	60.0	0.009249003442131018	0.0	1051442610176.0	2.668105e+35	-4.2597754e+17	-234.81541	[9.745786e-14]
116000	-0.26625077511094075	60.0	0.005775028464953883	0.0	1051442610176.0	2.9462331e+35	-4.4503513e+17	-237.16249	[7.2238006e-14]
117000	-0.2708322240056148	60.0	0.008434071453916853	0.0	1051442610176.0	2.8516549e+35	-4.6599543e+17	-239.50957	[5.3544476e-14]
118000	-0.27200959299690225	60.0	0.007840982617575046	0.0	1051442610176.0	3.1530319e+35	-4.8789523e+17	-241.85666	[3.9688396e-14]
119000	-0.2718597651035458	60.0	0.007550123680775892	0.0	1051442610176.0	3.8023204e+35	-5.0563575e+17	-244.20374	[2.9417952e-14]
120000	-0.2721870715167616	60.0	0.0051601850806074975	0.0	1051442610176.0	4.1658726e+35	-5.3269534e+17	-246.55081	[2.1805264e-14]
121000	-0.2684938533962506	60.0	0.009821366855510162	0.0	1051442610176.0	4.2700688e+35	-5.5647252e+17	-248.8979	[1.6162563e-14]
122000	-0.2681229119810406	60.0	0.01025854763033122	0.0	1051442610176.0	4.5490624e+35	-5.804634e+17	-251.24773	[1.1975837e-14]
123000	-0.2691927226711067	60.0	0.007333660159498658	0.0	1051442610176.0	5.1385976e+35	-6.073715e+17	-253.60977	[8.859851e-15]
124000	-0.2695561765776877	60.0	0.008247501432656634	0.0	1051442610176.0	5.591364e+35	-6.3066324e+17	-255.9718	[6.554612e-15]
125000	-0.26744853815202496	60.0	0.008003804818910179	0.0	1051442610176.0	6.3232527e+35	-6.604329e+17	-258.33383	[4.8491713e-15]
126000	-0.26354164215974296	60.0	0.008956935453482412	0.0	1051442610176.0	6.2169e+35	-6.8633385e+17	-260.69586	[3.5874683e-15]
127000	-0.26759870640147304	60.0	0.006317914240455708	0.0	1051442610176.0	7.455032e+35	-7.158835e+17	-263.0579	[2.654047e-15]
128000	-0.26722806077509464	60.0	0.01062478796477858	0.0	1051442610176.0	7.784755e+35	-7.462876e+17	-265.41992	[1.963492e-15]
129000	-0.2743358284014599	60.0	0.0046652831866096645	0.0	1051442610176.0	8.582327e+35	-7.745401e+17	-267.78195	[1.4526122e-15]
130000	-0.27489382754059155	60.0	0.005340181966398578	0.0	1051442610176.0	9.045562e+35	-8.083828e+17	-270.14398	[1.0746579e-15]
131000	-0.2665020978850358	60.0	0.007613951628477148	0.0	1051442610176.0	8.958138e+35	-8.434648e+17	-272.506	[7.950433e-16]
132000	-0.26961752608541384	60.0	0.009613510375634281	0.0	1051442610176.0	9.8974134e+35	-8.795636e+17	-274.86804	[5.881814e-16]
133000	-0.2741918392309063	60.0	0.007672816319199685	0.0	1051442610176.0	1.1038576e+36	-9.1412545e+17	-277.23007	[4.3514285e-16]
134000	-0.27091840410936385	60.0	0.008927922284348955	0.0	1051442610176.0	1.2269354e+36	-9.435575e+17	-279.5921	[3.2192332e-16]
135000	-0.2734827265744633	60.0	0.0040116681787009875	0.0	1051442610176.0	1.1377532e+36	-9.837444e+17	-281.95413	[2.3816227e-16]
136000	-0.2738091273450245	60.0	0.011231798260766293	0.0	1051442610176.0	1.3851807e+36	-1.0280954e+18	-284.31616	[1.7619498e-16]
137000	-0.264670428777175	60.0	0.006808653113094065	0.0	1051442610176.0	1.5688777e+36	-1.05782584e+18	-286.6782	[1.303509e-16]
138000	-0.2628642362751682	60.0	0.005939657573399947	0.0	1051442610176.0	1.5839637e+36	-1.1020602e+18	-289.04022	[9.643498e-17]
139000	-0.2687794150831134	60.0	0.007871962339162935	0.0	1051442610176.0	1.7215787e+36	-1.1489858e+18	-291.40225	[7.134362e-17]
140000	-0.2695941125157723	60.0	0.00443072719647482	0.0	1051442610176.0	1.7797222e+36	-1.1954119e+18	-293.76428	[5.2780767e-17]
141000	-0.26622099379632563	60.0	0.00860836615617194	0.0	1051442610176.0	1.7964026e+36	-1.236585e+18	-296.1263	[3.9047772e-17]
142000	-0.2677278619879079	60.0	0.00802451869875192	0.0	1051442610176.0	2.231706e+36	-1.2772107e+18	-298.48834	[2.8887953e-17]
143000	-0.2676174494859326	60.0	0.009567640064982558	0.0	1051442610176.0	2.413221e+36	-1.3312098e+18	-300.8504	[2.1371612e-17]
144000	-0.27104485212860163	60.0	0.009888291401751258	0.0	1051442610176.0	2.5879447e+36	-1.373471e+18	-303.21243	[1.5810945e-17]
145000	-0.2731059217345766	60.0	0.00609299166739198	0.0	1051442610176.0	2.4221285e+36	-1.4280155e+18	-305.57446	[1.1697105e-17]
146000	-0.2705038977123356	60.0	0.009954423928286639	0.0	1051442610176.0	2.8034026e+36	-1.4779594e+18	-307.9365	[8.653642e-18]
147000	-0.27138272048618095	60.0	0.007691673040345329	0.0	1051442610176.0	3.4728378e+36	-1.5414757e+18	-310.29852	[6.402056e-18]
148000	-0.27139822998566465	60.0	0.010090083119091759	0.0	1051442610176.0	3.076343e+36	-1.5924955e+18	-312.66055	[4.7363092e-18]
149000	-0.2732062925873012	60.0	0.011594949292428243	0.0	1051442610176.0	3.6121343e+36	-1.6478173e+18	-315.02258	[3.503972e-18]
150000	-0.26650445349374174	60.0	0.009223119873858205	0.0	1051442610176.0	3.217848e+36	-1.6962243e+18	-317.3846	[2.5922753e-18]
151000	-0.26936105260169474	60.0	0.008637042354099176	0.0	1051442610176.0	3.7219876e+36	-1.7692108e+18	-319.74664	[1.9177928e-18]
152000	-0.27597536486911634	60.0	0.0024893096805257324	0.0	1051442610176.0	4.2518995e+36	-1.8187888e+18	-322.10867	[1.4188033e-18]
153000	-0.2669047602822801	60.0	0.005839862170720941	0.0	1051442610176.0	4.4986746e+36	-1.8871417e+18	-324.4707	[1.0496458e-18]
154000	-0.2750118806675818	60.0	0.007348214329566921	0.0	1051442610176.0	4.2935903e+36	-1.9540024e+18	-326.83273	[7.7653906e-19]
155000	-0.27513941008444837	60.0	0.00479319168892919	0.0	1051442610176.0	4.516932e+36	-2.0264805e+18	-329.19476	[5.744918e-19]
156000	-0.26514942156980464	60.0	0.00997602987210602	0.0	1051442610176.0	4.835179e+36	-2.0961257e+18	-331.5568	[4.2501514e-19]
157000	-0.2730865779890881	60.0	0.008686384229337506	0.0	1051442610176.0	5.6713585e+36	-2.1547261e+18	-333.91882	[3.144307e-19]
158000	-0.2781289394087602	60.0	0.00547353977112817	0.0	1051442610176.0	6.409553e+36	-2.2384633e+18	-336.28085	[2.3261914e-19]
159000	-0.2712963258503509	60.0	0.011690186797191904	0.0	1051442610176.0	6.336452e+36	-2.3014775e+18	-338.64288	[1.7209411e-19]
160000	-0.27274234024058563	60.0	0.0077882598959068215	0.0	1051442610176.0	5.9818606e+36	-2.376715e+18	-341.0049	[1.2731704e-19]
161000	-0.2768013063086732	60.0	0.0028824886473939305	0.0	1051442610176.0	7.2515205e+36	-2.4578197e+18	-343.36694	[9.41905e-20]
162000	-0.2610721649950489	60.0	0.008303075013597973	0.0	1051442610176.0	7.312587e+36	-2.5417823e+18	-345.72897	[6.968313e-20]
163000	-0.26997332303843147	60.0	0.005762083705693829	0.0	1051442610176.0	8.307008e+36	-2.6168118e+18	-348.091	[5.1552316e-20]
164000	-0.2671971524710542	60.0	0.006755955746947421	0.0	1051442610176.0	8.002649e+36	-2.7026348e+18	-350.45303	[3.8138952e-20]
165000	-0.2772934762984741	60.0	0.010602159522365123	0.0	1051442610176.0	9.1629715e+36	-2.7679254e+18	-352.81506	[2.82156e-20]
166000	-0.2769404952624188	60.0	0.004332140803441972	0.0	1051442610176.0	8.752064e+36	-2.8817122e+18	-355.1771	[2.08742e-20]
167000	-0.2758886853632461	60.0	0.008255849324558709	0.0	1051442610176.0	1.0068698e+37	-2.98657e+18	-357.53912	[1.5442955e-20]
168000	-0.27169684792685206	60.0	0.00902628216915095	0.0	1051442610176.0	inf	-3.0754665e+18	-359.90115	[1.1424861e-20]
169000	-0.2703232549617146	60.0	0.007402581781081606	0.0	1051442610176.0	inf	-3.1414042e+18	-362.2632	[8.452233e-21]
170000	-0.27288360496208475	60.0	0.004093878925575649	0.0	1051442610176.0	inf	-3.2539577e+18	-364.62524	[6.2530516e-21]
171000	-0.2715446569390779	60.0	0.009389209176807247	0.0	1051442610176.0	inf	-3.3642343e+18	-366.98727	[4.626074e-21]
172000	-0.27388334709257695	60.0	0.007411353073616747	0.0	1051442610176.0	inf	-3.4647788e+18	-369.3493	[3.4224186e-21]
173000	-0.27487916345437713	60.0	0.00982192584570627	0.0	1051442610176.0	inf	-3.568411e+18	-371.71133	[2.5319415e-21]
174000	-0.2707035299982228	60.0	0.008049012352007091	0.0	1051442610176.0	inf	-3.6680478e+18	-374.07336	[1.8731572e-21]
175000	-0.2751462681075031	60.0	0.004872238976397105	0.0	1051442610176.0	inf	-3.7676795e+18	-376.4354	[1.3857814e-21]
176000	-0.2701707519262621	60.0	0.011709090359053912	0.0	1051442610176.0	inf	-3.8849116e+18	-378.79742	[1.0252157e-21]
177000	-0.2657828027000785	60.0	0.004708737725339963	0.0	1051442610176.0	inf	-3.9950923e+18	-381.15945	[7.5846545e-22]
178000	-0.26946989639568975	60.0	0.00635991697746675	0.0	1051442610176.0	inf	-4.1029568e+18	-383.52148	[5.611208e-22]
179000	-0.2680233747474558	60.0	0.007266576919366492	0.0	1051442610176.0	inf	-4.2647423e+18	-385.8835	[4.151231e-22]
180000	-0.26763984634891813	60.0	0.007764044585089983	0.0	1051442610176.0	inf	-4.3780324e+18	-388.24554	[3.0711246e-22]
181000	-0.2660081690530115	60.0	0.00983910200892657	0.0	1051442610176.0	inf	-4.469835e+18	-390.60757	[2.2720507e-22]
182000	-0.2731417028778262	60.0	0.007292441762770562	0.0	1051442610176.0	inf	-4.596062e+18	-392.9696	[1.6808871e-22]
183000	-0.2684949850824603	60.0	0.009674831511888677	0.0	1051442610176.0	inf	-4.762294e+18	-395.33163	[1.243538e-22]
184000	-0.2625034205641156	60.0	0.0078073684543867525	0.0	1051442610176.0	inf	-4.874705e+18	-397.69366	[9.1998265e-23]
185000	-0.2722257333705239	60.0	0.00857432475742264	0.0	1051442610176.0	inf	-4.9957014e+18	-400.0557	[6.806129e-23]
186000	-0.26726930654678344	60.0	0.00996882621785923	0.0	1051442610176.0	inf	-5.1399497e+18	-402.41772	[5.035246e-23]
187000	-0.27004360758468315	60.0	0.012679006586787495	0.0	1051442610176.0	inf	-5.302433e+18	-404.77975	[3.7251284e-23]
188000	-0.2729106464187652	60.0	0.009190684664856643	0.0	1051442610176.0	inf	-5.442642e+18	-407.14178	[2.7558897e-23]
189000	-0.2765892862404594	60.0	0.0028639304484867137	0.0	1051442610176.0	inf	-5.5795256e+18	-409.5038	[2.0388361e-23]
190000	-0.27023408627723045	60.0	0.0090487052274988	0.0	1051442610176.0	inf	-5.7412033e+18	-411.86584	[1.5083527e-23]
191000	-0.2628162338666449	60.0	0.009847084259262982	0.0	1051442610176.0	inf	-5.8833614e+18	-414.22787	[1.1158952e-23]
192000	-0.27314706986139986	60.0	0.004425982407931778	0.0	1051442610176.0	inf	-6.076286e+18	-416.5899	[8.255511e-24]
193000	-0.2723709454024398	60.0	0.006061898257286922	0.0	1051442610176.0	inf	-6.1976777e+18	-418.95193	[6.1075146e-24]
194000	-0.26628856896891984	60.0	0.012816720221408114	0.0	1051442610176.0	inf	-6.3538985e+18	-421.31396	[4.518404e-24]
195000	-0.2700899192191396	60.0	0.007116454826114979	0.0	1051442610176.0	inf	-6.5661806e+18	-423.676	[3.3427634e-24]
196000	-0.27226935894746757	60.0	0.007992095225093422	0.0	1051442610176.0	inf	-6.7229935e+18	-426.03806	[2.4730115e-24]
197000	-0.26823942764697883	60.0	0.008887112100892327	0.0	1051442610176.0	inf	-6.9031166e+18	-428.4001	[1.8295601e-24]
198000	-0.2683776728982767	60.0	0.008756783879110136	0.0	1051442610176.0	inf	-7.035281e+18	-430.76212	[1.3535279e-24]
199000	-0.27484888560029147	60.0	0.005304830790830887	0.0	1051442610176.0	inf	-7.2465645e+18	-433.12415	[1.0013544e-24]
200000	-0.2689815045609691	60.0	0.007745730344675704	0.0	1051442610176.0	inf	-7.4354023e+18	-435.48618	[7.4081257e-25]
201000	-0.26856478897730085	60.0	0.009523536530112935	0.0	1051442610176.0	inf	-7.676763e+18	-437.8482	[5.4806097e-25]
202000	-0.2655584093012791	60.0	0.008469614435613	0.0	1051442610176.0	inf	-7.8544086e+18	-440.21024	[4.0546132e-25]
203000	-0.2708077834187356	60.0	0.009669638156401417	0.0	1051442610176.0	inf	-8.036958e+18	-442.57227	[2.9996458e-25]
204000	-0.27375352632466404	60.0	0.004599682700018983	0.0	1051442610176.0	inf	-8.258936e+18	-444.9343	[2.2191695e-25]
205000	-0.26656132145871236	60.0	0.01067520098942296	0.0	1051442610176.0	inf	-8.409639e+18	-447.29633	[1.6417654e-25]
206000	-0.27081639471020563	60.0	0.009729821011200205	0.0	1051442610176.0	inf	-8.622425e+18	-449.65836	[1.2145952e-25]
207000	-0.2696440613609563	60.0	0.006725870817260798	0.0	1051442610176.0	inf	-8.877953e+18	-452.0204	[8.9857044e-26]
208000	-0.26991374324776973	60.0	0.007085002541511643	0.0	1051442610176.0	inf	-9.108218e+18	-454.38242	[6.647719e-26]
