Averaged Steps Training	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
50.0	-50.0	49.0	-47.6	992	5560	0.0001534847475641923	0.08694476093868383	239047	6290	-69.23804473876953
14.0	-0.86	70.0	-69.2	997	5580	4.387905948050988e-05	0.08653283150170861	239924	6290	-69.37432098388672
50.0	-50.0	71.0	-70.4	1005	5600	0.00014426163264683313	0.08617655834283862	240688	6291	-68.65666198730469
50.0	-50.0	68.0	-67.2	1010	5620	0.00014723556321710878	0.08577364143589364	241564	6291	-71.24391174316406
50.0	-50.0	62.0	-61.2	1013	5640	0.00014867837547410465	0.0853659272469637	242461	6291	-72.40215301513672
50.0	-50.0	84.0	-83.8	1015	5660	0.0001452975475324759	0.08493140738130214	243430	6291	-70.91194915771484
50.0	-50.0	67.0	-65.8	1018	5680	0.00014663422611397756	0.08452681779562866	244342	6291	-71.06394958496094
50.0	-50.0	78.0	-76.8	1024	5700	0.00014821290969848632	0.084165755780921	245163	6291	-71.01747131347656
46.0	-0.96	83.0	-82.6	1027	5720	0.00013363182127892553	0.08378101132431554	246049	6291	-70.75228118896484
50.0	-50.0	63.0	-62.2	1029	5740	0.00013876912485847074	0.0833993470197401	246938	6291	-70.28546142578125
50.0	-50.0	82.0	-82.0	1033	5760	0.00014197764297326407	0.08304098793824558	247781	6292	-72.65193176269531
50.0	-50.0	100.0	-100.0	1036	5780	0.00014306880198547997	0.08266400965113838	248679	6292	-72.75482940673828
50.0	-50.0	100.0	-100.0	1040	5800	0.00014062585501835263	0.08230990532046417	249531	6292	-72.96955108642578
50.0	-50.0	60.0	-58.8	1045	5820	0.00014242876026638595	0.08193607822270695	250442	6292	-72.82850646972656
50.0	-50.0	86.0	-85.4	1049	5840	0.00014448578227056215	0.08157052239041152	251343	6292	-74.53096771240234
50.0	-50.0	100.0	-100.0	1052	5860	0.00013829140126094883	0.08120837066835572	252246	6292	-75.54649353027344
26.0	-0.92	80.0	-80.0	1055	5880	7.579334739114151e-05	0.08085191581773667	253145	6292	-74.98784637451172
50.0	-50.0	72.0	-71.0	1058	5900	0.0001398551666130454	0.08049305185060822	254061	6292	-74.94197845458984
50.0	-50.0	67.0	-66.6	1063	5920	0.00014424030039761516	0.08016851556129528	254897	6292	-70.08189392089844
7.0	-0.71	100.0	-100.0	1066	5940	2.107126544220279e-05	0.07983885339463004	255756	6293	-73.8682861328125
50.0	-50.0	100.0	-99.2	1070	5960	0.00013725565583913918	0.0794995157950622	256651	6293	-76.88616180419922
50.0	-50.0	88.0	-86.8	1075	5980	0.0001388891883518385	0.07917898765801311	257505	6293	-73.98345184326172
42.0	-0.95	75.0	-74.2	1081	6000	0.000121527632077535	0.07888720748330112	258289	6293	-77.09589385986328
50.0	-50.0	70.0	-69.0	1084	6020	0.00014084672611021124	0.07854798482318898	259214	6293	-76.74517822265625
50.0	-50.0	100.0	-100.0	1085	6040	0.00014588406543858005	0.0781933560602177	260194	6293	-76.28784942626953
50.0	-50.0	82.0	-82.0	1090	6060	0.00013833081368172523	0.0778685510203634	261101	6293	-77.94308471679688
50.0	-50.0	84.0	-83.2	1092	6080	0.00013652357615922628	0.07753509435627134	262044	6293	-72.9119644165039
50.0	-50.0	81.0	-80.8	1093	6100	0.00013413155665163134	0.07720732801911416	262982	6294	-76.30120086669922
50.0	-50.0	89.0	-88.6	1096	6120	0.00014016277649823357	0.07690027069274166	263870	6294	-78.22069549560547
50.0	-50.0	96.0	-95.6	1100	6140	0.00014042764999190838	0.07659102756991533	264775	6294	-74.60580444335938
50.0	-50.0	60.0	-58.6	1102	6160	0.0001357339806370921	0.0762676028611984	265734	6294	-75.5560531616211
50.0	-50.0	85.0	-85.0	1105	6180	0.00013105695687451409	0.0759640100302363	266644	6294	-78.80623626708984
50.0	-50.0	100.0	-100.0	1110	6200	0.00013273615990915606	0.07566456763750325	267552	6294	-78.67833709716797
50.0	-50.0	82.0	-81.6	1115	6220	0.00013354368915128554	0.07539776935463488	268368	6294	-78.5598373413086
50.0	-50.0	69.0	-68.2	1116	6240	0.00013743994327691886	0.07509293542837354	269314	6294	-78.59888458251953
50.0	-50.0	100.0	-100.0	1123	6260	0.00013459532405621708	0.07483425250072315	270123	6295	-77.33143615722656
50.0	-50.0	79.0	-78.6	1123	6280	0.0001293308415989967	0.07452575646157385	271103	6295	-78.86602020263672
50.0	-50.0	100.0	-100.0	1128	6300	0.00013648509979248048	0.07426381993990397	271942	6295	-79.04812622070312
50.0	-50.0	97.0	-96.2	1131	6320	0.00012984117375144474	0.07398818336924509	272836	6295	-79.04649353027344
19.0	-0.89	100.0	-100.0	1139	6340	4.925163762426527e-05	0.07375632591865695	273593	6295	-82.42488861083984
50.0	-50.0	75.0	-73.4	1146	6360	0.00013172960131423278	0.07352582724794851	274353	6295	-78.56050872802734
50.0	-50.0	55.0	-54.0	1149	6380	0.0001327358443161537	0.07327078821874893	275205	6295	-82.60173034667969
50.0	-50.0	58.0	-57.2	1151	6400	0.0001312117278575897	0.07300787041806017	276094	6295	-81.83255004882812
50.0	-50.0	59.0	-57.8	1154	6420	0.00012886542768864617	0.07274024698416451	277010	6295	-78.30741119384766
50.0	-50.0	67.0	-66.4	1157	6440	0.00012758115063542905	0.07247882712443342	277915	6296	-81.49813842773438
17.0	-0.88	100.0	-100.0	1161	6460	4.668623301266886e-05	0.07223930790423708	278752	6296	-81.49773406982422
50.0	-50.0	80.0	-80.0	1166	6480	0.00013350255695390113	0.07199656598281169	279610	6296	-77.93414306640625
50.0	-50.0	100.0	-100.0	1171	6500	0.00012939339417677659	0.07176599412776237	280433	6296	-82.59407043457031
50.0	-50.0	67.0	-66.2	1177	6520	0.00013084034978246397	0.07155022698593616	281210	6296	-78.16287994384766
33.0	-0.94	65.0	-64.0	1181	6540	8.290360826964772e-05	0.07131980279489289	282050	6296	-81.73815155029297
50.0	-50.0	80.0	-80.0	1182	6560	0.00012800987900757208	0.07105996509894483	283011	6296	-81.70733642578125
50.0	-50.0	66.0	-64.8	1186	6580	0.0001247649134835936	0.07082228587619141	283899	6296	-81.68657684326172
50.0	-50.0	100.0	-100.0	1189	6600	0.00012613375981648762	0.07058703172165143	284788	6296	-81.85974884033203
50.0	-50.0	76.0	-74.8	1191	6620	0.00012844012222981526	0.07034426083951242	285717	6297	-81.07415008544922
50.0	-50.0	82.0	-81.4	1197	6640	0.00012223544609115785	0.07014183206190899	286497	6297	-84.86702728271484
50.0	-50.0	83.0	-82.4	1202	6660	0.00012573601605297925	0.06990555521854691	287421	6297	-85.42333984375
50.0	-50.0	84.0	-83.4	1207	6680	0.0001318614996835857	0.06970527466670515	288210	6297	-84.61714935302734
50.0	-50.0	95.0	-94.4	1210	6700	0.0001229879393506406	0.06947874457919465	289115	6297	-84.55211639404297
50.0	-50.0	84.0	-83.8	1215	6720	0.00012571368189085097	0.0692827583999259	289904	6297	-84.34484100341797
50.0	-50.0	77.0	-76.0	1219	6740	0.00012326481080550468	0.06906346830650512	290799	6297	-80.86050415039062
50.0	-50.0	83.0	-82.2	1221	6760	0.00012444624534020058	0.06882854085986956	291771	6297	-81.43511199951172
50.0	-50.0	90.0	-89.4	1226	6780	0.0001287322832068159	0.06860906540749843	292689	6298	-88.24571990966797
2.0	0.0	100.0	-100.0	1230	6800	5.290718639598173e-06	0.06840893877213486	293534	6298	-87.76611328125
50.0	-50.0	75.0	-74.0	1234	6820	0.00011484990022049621	0.06821141962944706	294377	6298	-87.36251068115234
50.0	-50.0	81.0	-80.8	1235	6840	0.00012011744125544676	0.0679914896610516	295329	6298	-83.19316101074219
31.0	-0.94	100.0	-100.0	1240	6860	7.625939894695672e-05	0.06780401243308509	296147	6298	-83.55443572998047
50.0	-50.0	100.0	-100.0	1246	6880	0.00012016227078992266	0.0676270798865655	296926	6298	-84.08959197998047
50.0	-50.0	84.0	-83.0	1250	6900	0.00011879585791325224	0.06743882163651241	297765	6298	-84.24144744873047
50.0	-50.0	69.0	-68.4	1252	6920	0.00012552648610462342	0.06723856197242749	298669	6298	-84.38774871826172
50.0	-50.0	82.0	-81.8	1256	6940	0.0001211443964273854	0.0670531740805316	299514	6298	-84.56095886230469
50.0	-50.0	100.0	-100.0	1260	6960	0.00011959075927734376	0.06687441972472445	300337	6299	-87.77516174316406
50.0	-50.0	100.0	-100.0	1263	6980	0.0001162331220413689	0.06666855231873456	301299	6299	-87.44337463378906
50.0	-50.0	76.0	-74.8	1264	7000	0.0001185277189527239	0.0664680781503426	302247	6299	-87.52986145019531
50.0	-50.0	100.0	-100.0	1266	7020	0.00011529443610427725	0.06627326943113263	303179	6299	-87.58731842041016
50.0	-50.0	82.0	-82.0	1270	7040	0.0001144504343921488	0.06608840537466851	304073	6299	-84.81359100341797
50.0	-50.0	100.0	-100.0	1275	7060	0.00011528811441264815	0.06591021489996389	304944	6299	-89.9779281616211
50.0	-50.0	100.0	-100.0	1280	7080	0.00011346579271521273	0.06573871891836952	305791	6299	-85.97701263427734
50.0	-50.0	100.0	-100.0	1284	7100	0.00011509018884578222	0.06557666326223291	306599	6299	-86.22542572021484
50.0	-50.0	59.0	-57.8	1289	7120	0.00011710866113727012	0.06540163772407388	307483	6299	-90.36959838867188
50.0	-50.0	84.0	-83.6	1292	7140	0.00012001176508200937	0.06522496248394713	308386	6300	-92.26887512207031
50.0	-50.0	75.0	-73.8	1296	7160	0.00011725718748636086	0.06506160588993017	309229	6300	-91.53911590576172
50.0	-50.0	59.0	-57.6	1299	7180	0.00011326243950463935	0.06488938956403312	310129	6300	-91.42386627197266
50.0	-50.0	54.0	-53.2	1303	7200	0.00011532402700848049	0.06473165897142881	310961	6300	-87.7559814453125
50.0	-50.0	82.0	-81.8	1306	7220	0.00011662608038355439	0.06455557161935835	311903	6300	-91.2977294921875
50.0	-50.0	86.0	-86.0	1308	7240	0.00011518452707575171	0.06439201947003076	312787	6300	-88.30974578857422
50.0	-50.0	53.0	-51.4	1315	7260	0.00011799007079489631	0.06425540808543284	313530	6300	-88.64970397949219
50.0	-50.0	73.0	-71.8	1317	7280	0.00011337851430033589	0.06408483729321741	314473	6300	-88.8316879272461
50.0	-50.0	100.0	-100.0	1324	7300	0.0001133675118015237	0.06395009543530343	315222	6301	-95.05467224121094
50.0	-50.0	81.0	-81.0	1327	7320	0.00011239094160945038	0.06378662403770159	316145	6301	-92.3876724243164
50.0	-50.0	66.0	-65.6	1329	7340	0.00011260477008871551	0.06362745284250028	317054	6301	-88.81658935546875
50.0	-50.0	86.0	-85.4	1335	7360	0.00011766948129819787	0.06349286934839542	317828	6301	-89.32117462158203
50.0	-50.0	100.0	-100.0	1340	7380	0.00011059779138745977	0.06335427221136052	318634	6301	-89.27920532226562
50.0	-50.0	100.0	-100.0	1343	7400	0.00011349330077300201	0.06320619911776555	319506	6301	-91.39962005615234
1.0	1.0	83.0	-82.0	1347	7420	2.9481646185615314e-06	0.06306254336442826	320361	6301	-93.46009826660156
50.0	-50.0	83.0	-82.2	1351	7440	0.00011475701485910723	0.06291205472061376	321268	6301	-92.75946807861328
50.0	-50.0	100.0	-100.0	1353	7460	0.00011443807356479021	0.06276441663739632	322168	6301	-92.47150421142578
34.0	-0.94	73.0	-71.4	1355	7480	7.783773748632421e-05	0.06261326262279127	323101	6302	-95.46137237548828
37.0	-0.95	82.0	-81.2	1361	7500	8.177998860677083e-05	0.06248089218394683	323925	6302	-95.33981323242188
31.0	-0.94	87.0	-86.2	1369	7520	7.103532552719117e-05	0.06236133986515922	324675	6302	-95.41606140136719
50.0	-50.0	71.0	-70.0	1373	7540	0.00010785616993587908	0.062221068022623595	325568	6302	-94.83655548095703
50.0	-50.0	71.0	-70.4	1375	7560	0.00011490280666048565	0.06208133076958597	326468	6302	-95.0650863647461
50.0	-50.0	100.0	-100.0	1378	7580	0.00011552185370613844	0.06194065363163791	327385	6302	-94.72903442382812
50.0	-50.0	100.0	-100.0	1381	7600	0.00010732540958806088	0.06180707407214806	328265	6302	-94.49024200439453
28.0	-0.93	100.0	-100.0	1388	7620	6.589079153506462e-05	0.061685208947120165	329075	6302	-94.41099548339844
50.0	-50.0	87.0	-87.0	1393	7640	0.00011174176375903384	0.06156012122157149	329916	6302	-94.1515884399414
50.0	-50.0	73.0	-72.2	1395	7660	0.0001176464339771719	0.06142365664412661	330846	6303	-97.26273345947266
50.0	-50.0	100.0	-100.0	1399	7680	0.00010972699771324793	0.06130362928124961	331671	6303	-96.88488006591797
50.0	-50.0	100.0	-100.0	1404	7700	0.00010835622812246347	0.06118346501489256	332506	6303	-96.64470672607422
50.0	-50.0	100.0	-100.0	1410	7720	0.000108826685445914	0.061067344656113014	333321	6303	-97.01497650146484
43.0	-0.95	83.0	-82.8	1414	7740	8.935805130990593e-05	0.06094216690882013	334211	6303	-92.28878021240234
50.0	-50.0	82.0	-81.6	1421	7760	0.0001041549382750521	0.0608305825448129	335011	6303	-97.27960205078125
11.0	-0.82	82.0	-81.2	1428	7780	2.4225503436091015e-05	0.060718126241760095	335826	6303	-92.56401824951172
50.0	-50.0	87.0	-86.6	1429	7800	0.00010438148791973408	0.060590012600741885	336768	6303	-96.9569320678711
21.0	-0.9	100.0	-100.0	1433	7820	4.430210498897621e-05	0.06047376804145842	337631	6304	-99.77131652832031
50.0	-50.0	100.0	-100.0	1437	7840	0.00010790122406823294	0.06036113046875845	338476	6304	-99.0033187866211
50.0	-50.0	64.0	-63.0	1439	7860	0.00010544662257187238	0.06023843575338765	339409	6304	-98.91798400878906
50.0	-50.0	100.0	-100.0	1444	7880	0.00010930556936312448	0.0601325078016636	340221	6304	-99.9010009765625
50.0	-50.0	100.0	-100.0	1448	7900	0.00010558019710492485	0.06002291377692836	341071	6304	-98.68760681152344
50.0	-50.0	98.0	-97.8	1454	7920	0.00010822550816969438	0.059917851840244625	341894	6304	-98.49908447265625
50.0	-50.0	72.0	-70.8	1455	7940	0.00010528501395314407	0.05979709927469782	342854	6304	-94.02071380615234
50.0	-50.0	100.0	-100.0	1458	7960	0.00010613613392240438	0.059683867430903814	343764	6304	-95.35818481445312
50.0	-50.0	44.0	-42.2	1463	7980	0.00010648057574317569	0.05958176055861823	344592	6304	-95.27680206298828
50.0	-50.0	100.0	-100.0	1469	8000	0.00010491380095481872	0.059479189809523936	345433	6305	-101.60298156738281
50.0	-50.0	68.0	-67.0	1471	8020	0.00010469720845210581	0.05936506568248486	346382	6305	-97.65750885009766
50.0	-50.0	100.0	-100.0	1476	8040	0.00010189144172478672	0.05926516204392337	347220	6305	-101.20504760742188
50.0	-50.0	100.0	-100.0	1477	8060	0.0001049833617198556	0.059151898549241314	348184	6305	-97.67339324951172
50.0	-50.0	77.0	-75.8	1485	8080	0.00010058847394320045	0.059056985600210624	348998	6305	-101.61895751953125
50.0	-50.0	100.0	-100.0	1490	8100	0.000107372072007921	0.05895588940078069	349876	6305	-101.04275512695312
50.0	-50.0	100.0	-100.0	1495	8120	0.00010130290914638876	0.058860239975174755	350715	6305	-100.83302307128906
50.0	-50.0	65.0	-63.8	1499	8140	0.00010441652972809513	0.05876561209106061	351554	6305	-100.77892303466797
50.0	-50.0	94.0	-94.0	1503	8160	9.965712533277623e-05	0.058663110597556974	352475	6305	-97.06144714355469
50.0	-50.0	84.0	-83.8	1507	8180	0.00010217463183228136	0.05856544725634866	353362	6306	-102.16622924804688
1.0	1.0	100.0	-100.0	1513	8200	2.5142402183718796e-06	0.05847905368209674	354153	6306	-102.01123809814453
50.0	-50.0	82.0	-81.4	1518	8220	0.0001014052226305588	0.0583884968900149	354992	6306	-101.92095184326172
50.0	-50.0	100.0	-100.0	1521	8240	0.00010100880872856066	0.05829403307371942	355878	6306	-101.86412048339844
50.0	-50.0	87.0	-86.6	1523	8260	0.00010021668080844833	0.05819468972095387	356822	6306	-101.93202209472656
50.0	-50.0	77.0	-76.6	1523	8280	0.0001032479719263344	0.058092893650349434	357802	6306	-101.66744232177734
50.0	-50.0	81.0	-80.2	1525	8300	9.872071714286345e-05	0.05799416059463978	358764	6306	-101.80523681640625
32.0	-0.94	85.0	-84.8	1528	8320	6.73001202253195e-05	0.057898112836530034	359711	6306	-97.14600372314453
50.0	-50.0	100.0	-100.0	1532	8340	0.00010167886313202856	0.05781630041173126	360524	6307	-100.95220184326172
50.0	-50.0	100.0	-100.0	1536	8360	0.00010171412851251483	0.05773030910480132	361389	6307	-105.15880584716797
1.0	1.0	100.0	-100.0	1542	8380	2.415083473223775e-06	0.057655974699516686	362142	6307	-104.19789123535156
50.0	-50.0	100.0	-100.0	1548	8400	0.00010225662163325719	0.05757809121608589	362940	6307	-104.17992401123047
50.0	-50.0	64.0	-63.0	1552	8420	0.00010013079133566089	0.057494720576092645	363805	6307	-104.1717529296875
50.0	-50.0	100.0	-100.0	1556	8440	0.0001001809728089102	0.057414769203519386	364643	6307	-104.03181457519531
50.0	-50.0	100.0	-100.0	1561	8460	9.656828909619199e-05	0.05734172515304072	365415	6307	-103.63651275634766
37.0	-0.95	100.0	-100.0	1569	8480	7.421498028737194e-05	0.057264677095813475	366239	6307	-99.4333724975586
50.0	-50.0	60.0	-58.8	1571	8500	9.857051512774299e-05	0.0571786500458483	367172	6307	-104.36307525634766
18.0	-0.89	100.0	-100.0	1574	8520	3.6918977056870436e-05	0.05709852026882228	368050	6308	-104.51007080078125
33.0	-0.94	100.0	-100.0	1579	8540	6.364321541172001e-05	0.057018495294042015	368937	6308	-104.43856048583984
50.0	-50.0	86.0	-86.0	1587	8560	9.799878173899428e-05	0.056953438945393904	369662	6308	-104.5650863647461
34.0	-0.94	86.0	-85.2	1590	8580	6.967941364208301e-05	0.05687152698080252	370590	6308	-107.82913970947266
50.0	-50.0	100.0	-100.0	1593	8600	0.00010312271672625874	0.05679083459602259	371515	6308	-107.41985321044922
50.0	-50.0	94.0	-93.4	1599	8620	9.33470969410341e-05	0.05671948388987951	372340	6308	-109.11993408203125
50.0	-50.0	100.0	-100.0	1602	8640	9.877516163720025e-05	0.05664431332336789	373220	6308	-102.07139587402344
50.0	-50.0	85.0	-84.8	1606	8660	9.559927030743958e-05	0.05656916248999541	374110	6308	-107.34674072265625
50.0	-50.0	54.0	-52.6	1608	8680	9.586566604227514e-05	0.05649307581243797	375022	6309	-110.56356048583984
2.0	0.0	92.0	-91.4	1614	8700	4.227353238511359e-06	0.05642501425518309	375845	6309	-106.9843521118164
50.0	-50.0	66.0	-65.6	1617	8720	9.284645592400787e-05	0.056352661439862874	376731	6309	-107.81195068359375
24.0	-0.92	100.0	-100.0	1620	8740	4.477921012337202e-05	0.05627766972979122	377661	6309	-106.561279296875
50.0	-50.0	75.0	-73.8	1627	8760	9.677388352346202e-05	0.056213419257461886	378464	6309	-106.45655822753906
50.0	-50.0	77.0	-76.0	1631	8780	9.637584990412337e-05	0.05614214389318005	379367	6309	-106.64871978759766
50.0	-50.0	99.0	-98.2	1636	8800	0.00010023038495670666	0.05607388752793787	380241	6309	-104.3861083984375
50.0	-50.0	80.0	-80.0	1639	8820	9.412232980706525e-05	0.05600061131267766	381192	6309	-107.10914611816406
50.0	-50.0	82.0	-81.4	1642	8840	9.451821378992693e-05	0.055934224473317376	382062	6309	-107.34754943847656
50.0	-50.0	100.0	-100.0	1647	8860	9.398078272627924e-05	0.05587069983754734	382903	6310	-110.10225677490234
50.0	-50.0	63.0	-62.2	1653	8880	9.664984436722489e-05	0.05581446541390673	383653	6310	-110.0552978515625
50.0	-50.0	65.0	-64.0	1660	8900	9.394913576961904e-05	0.0557548118566475	384458	6310	-109.62186431884766
50.0	-50.0	100.0	-100.0	1665	8920	9.690448307670286e-05	0.05569569911888126	385264	6310	-109.8875961303711
50.0	-50.0	94.0	-94.0	1673	8940	9.526155672350719e-05	0.05564297466579347	385988	6310	-109.78853607177734
50.0	-50.0	95.0	-94.4	1677	8960	9.240273918424334e-05	0.055581800248188776	386840	6310	-110.0560073852539
50.0	-50.0	60.0	-58.8	1682	8980	9.262144963831572e-05	0.05552039187426763	387705	6310	-106.05647277832031
50.0	-50.0	68.0	-67.4	1687	9000	9.49447684817844e-05	0.055462389598870405	388530	6310	-110.53485107421875
50.0	-50.0	100.0	-100.0	1692	9020	9.545085171109557e-05	0.05540398340642964	389370	6310	-106.88726043701172
50.0	-50.0	100.0	-100.0	1699	9040	9.414063090771701e-05	0.0553486080499925	390174	6311	-110.18525695800781
50.0	-50.0	62.0	-61.6	1699	9060	9.35832659403483e-05	0.05528216657371546	391154	6311	-110.22517395019531
50.0	-50.0	100.0	-100.0	1702	9080	8.896111391714491e-05	0.055223271080892235	392031	6311	-110.27461242675781
50.0	-50.0	100.0	-100.0	1706	9100	9.447433136321686e-05	0.05516716328070635	392875	6311	-114.08194732666016
50.0	-50.0	68.0	-67.2	1711	9120	8.901639988547878e-05	0.055112808436793816	393701	6311	-113.4227523803711
50.0	-50.0	100.0	-100.0	1718	9140	9.180641278657141e-05	0.055056875737820345	394561	6311	-106.92195892333984
50.0	-50.0	100.0	-100.0	1729	9160	9.15063260424085e-05	0.05501357307481443	395229	6311	-109.46007537841797
31.0	-0.94	95.0	-94.0	1734	9180	5.7747057580220676e-05	0.05495860201643665	396091	6311	-109.8001480102539
50.0	-50.0	100.0	-100.0	1739	9200	8.902624897334887e-05	0.05490362069444029	396963	6311	-110.22071838378906
36.0	-0.94	81.0	-80.4	1745	9220	6.573207983484495e-05	0.05485027958405278	397818	6312	-113.53173828125
26.0	-0.92	77.0	-76.6	1753	9240	4.3647629874093195e-05	0.0548002780795932	398627	6312	-114.93487548828125
1.0	1.0	73.0	-71.8	1759	9260	2.160237108399492e-06	0.054748535950001495	399474	6312	-111.1737060546875
1.0	1.0	84.0	-83.2	1764	9280	1.922686552179271e-06	0.054699230864551016	400289	6312	-114.78790283203125
50.0	-50.0	81.0	-81.0	1768	9300	9.036733258155084e-05	0.05464660269561106	401170	6312	-114.112548828125
50.0	-50.0	89.0	-88.4	1772	9320	9.127241347480741e-05	0.05459421934676533	402057	6312	-110.18994140625
50.0	-50.0	99.0	-99.0	1777	9340	8.723477990520078e-05	0.0545460051099524	402881	6312	-114.2149429321289
50.0	-50.0	71.0	-70.6	1782	9360	9.150153551346216e-05	0.05449728485662753	403723	6312	-114.22286224365234
50.0	-50.0	69.0	-67.6	1788	9380	9.298184787286625e-05	0.05444975415900367	404553	6312	-114.0803451538086
50.0	-50.0	81.0	-80.2	1791	9400	9.011778425663075e-05	0.05440129514824191	405409	6313	-116.64348602294922
50.0	-50.0	100.0	-100.0	1796	9420	9.144625592889806e-05	0.05435037195997128	406320	6313	-116.46199798583984
50.0	-50.0	83.0	-81.8	1798	9440	8.891818381972232e-05	0.054297781027911086	407273	6313	-116.1410140991211
50.0	-50.0	100.0	-100.0	1800	9460	8.617405155496416e-05	0.0542476838142017	408191	6313	-111.9550552368164
50.0	-50.0	100.0	-100.0	1805	9480	8.706734653263656e-05	0.054198747848309116	409098	6313	-116.42317199707031
50.0	-50.0	100.0	-100.0	1812	9500	8.479208695261102e-05	0.054157697142512035	409864	6313	-112.6287841796875
50.0	-50.0	89.0	-88.4	1818	9520	8.855427012724035e-05	0.05411051715674616	410757	6313	-112.65422821044922
50.0	-50.0	73.0	-72.6	1822	9540	9.149507906451915e-05	0.05406407575044801	411646	6313	-117.99788665771484
50.0	-50.0	81.0	-80.6	1825	9560	8.759216783435774e-05	0.05401800836987085	412538	6314	-117.3383560180664
50.0	-50.0	45.0	-44.0	1830	9580	8.83050154046873e-05	0.05397380410790798	413403	6314	-116.2246322631836
46.0	-0.96	71.0	-70.2	1837	9600	7.975295186042786e-05	0.05393313315803853	414206	6314	-116.40191650390625
50.0	-50.0	86.0	-85.8	1841	9620	8.627488558604663e-05	0.053892294577792516	415021	6314	-120.58281707763672
50.0	-50.0	100.0	-100.0	1846	9640	8.465573500795483e-05	0.053852409703359486	415825	6314	-119.58536529541016
50.0	-50.0	78.0	-77.4	1850	9660	8.9830443972633e-05	0.053807408787469584	416745	6314	-119.61092376708984
50.0	-50.0	68.0	-67.6	1853	9680	8.937179549666475e-05	0.053763356891839496	417656	6314	-115.46599578857422
25.0	-0.92	76.0	-75.4	1858	9700	4.339036253309742e-05	0.05372395527528755	418478	6314	-115.81017303466797
50.0	-50.0	100.0	-100.0	1861	9720	8.29986338752778e-05	0.05368146713045466	419376	6314	-120.47154998779297
46.0	-0.96	80.0	-79.8	1863	9740	8.101610187632347e-05	0.053638053731431906	420305	6315	-118.13793182373047
50.0	-50.0	66.0	-64.4	1865	9760	8.395856521168693e-05	0.053595376985393996	421229	6315	-122.602294921875
50.0	-50.0	82.0	-82.0	1868	9780	8.582227800521383e-05	0.053552756743106465	422163	6315	-116.7558822631836
50.0	-50.0	87.0	-86.6	1874	9800	8.795312472752162e-05	0.053517142427289534	422949	6315	-122.05158996582031
50.0	-50.0	67.0	-66.0	1876	9820	8.424940517138075e-05	0.05347588404980825	423873	6315	-121.57447814941406
3.0	-0.33	100.0	-100.0	1880	9840	5.184271471287177e-06	0.05343712837990407	424750	6315	-121.26165771484375
14.0	-0.86	87.0	-87.0	1885	9860	2.5817274321890748e-05	0.053398167614679116	425642	6315	-120.8686752319336
5.0	-0.6	100.0	-100.0	1891	9880	8.925807620832312e-06	0.05336368247819109	426438	6315	-121.01470184326172
50.0	-50.0	100.0	-100.0	1894	9900	8.175235806089459e-05	0.05332675997375333	427301	6315	-120.90023040771484
50.0	-50.0	81.0	-81.0	1896	9920	8.469947403477084e-05	0.05328629683735691	428260	6316	-119.4170150756836
50.0	-50.0	84.0	-83.6	1898	9940	8.297177627532775e-05	0.053247624641187714	429187	6316	-123.17887115478516
22.0	-0.91	94.0	-93.2	1900	9960	3.956932140641423e-05	0.05320980872931797	430104	6316	-119.58431243896484
24.0	-0.92	80.0	-79.8	1904	9980	4.0929112023485446e-05	0.05317421814820087	430976	6316	-119.99861907958984
50.0	-50.0	100.0	-100.0	1912	10000	8.260345458984375e-05	0.053141063225598716	431796	6316	-119.8836669921875
50.0	-50.0	85.0	-84.2	1916	10020	8.355041225989183e-05	0.053106234899379934	432668	6316	-124.80397033691406
50.0	-50.0	85.0	-85.0	1918	10040	8.259669718039463e-05	0.053068607419746894	433623	6316	-120.46834564208984
1.0	1.0	100.0	-100.0	1923	10060	2.35361322967954e-06	0.05303462042103117	434494	6316	-120.76666259765625
50.0	-50.0	83.0	-83.0	1929	10080	8.30821574680389e-05	0.05300277346367596	435318	6317	-123.82918548583984
50.0	-50.0	81.0	-81.0	1931	10100	8.356332778930664e-05	0.05296654759125243	436269	6317	-123.6152572631836
50.0	-50.0	100.0	-100.0	1933	10120	8.141768308496287e-05	0.05293189464182161	437189	6317	-123.85649871826172
50.0	-50.0	93.0	-92.6	1937	10140	8.049512050560946e-05	0.05290011052833285	438041	6317	-123.62454986572266
2.0	0.0	83.0	-82.6	1942	10160	2.9525418919841135e-06	0.05287078740557133	438834	6317	-127.99468231201172
50.0	-50.0	100.0	-100.0	1945	10180	8.238500134181414e-05	0.05283817531079309	439728	6317	-125.7700424194336
44.0	-0.95	80.0	-79.6	1952	10200	7.276242854548436e-05	0.0528098296240151	440511	6317	-125.27003479003906
50.0	-50.0	100.0	-100.0	1955	10220	8.385918611649664e-05	0.052777146188348216	441427	6317	-121.46480560302734
42.0	-0.95	83.0	-83.0	1958	10240	6.682979874312877e-05	0.052745186047369844	442333	6317	-126.8147964477539
24.0	-0.92	89.0	-88.6	1964	10260	3.9945615430092025e-05	0.05271661426511624	443150	6318	-125.02197265625
50.0	-50.0	86.0	-85.2	1970	10280	8.002313194571766e-05	0.052690188725911996	443912	6318	-129.8483123779297
50.0	-50.0	86.0	-85.2	1973	10300	8.243338575640928e-05	0.052660326473030476	444785	6318	-128.7661590576172
